Year,Month,Day,Period,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
2035,3,20,18,25.11009825,150.8870081,92.66434458,82.19842933,23.10465737,304.5912318,21.40304181,139.3785911,53.54049098,540.682163,22.78842796,224.641448,400.2357078,47.8250192,35.63798973,13.88405487,146.4919267,80.0102708,53.77498943,245.048979,186.4090024,123.839964,118.1366378,123.6989453,146.5930996,187.7415072,522.1085963,75.50148748,866.89098,243.8180423,24.84932804,198.0608843,221.3067461,294.41199,135.6479586,16.90977151,129.5981772,35.19506205,59.28781153,47.88387605,58.39885095,133.2318807,37.01965265,2.39073082,128.8690389,57.5985901,596.3257218,31.46300973,107.6233528,422.3577338,137.7637616,205.7073258,250.3534615,22.91834751,174.0303285,94.1581004,160.7269745,749.8874558,806.9191445,144.3267104,422.7353737,133.5884332,243.9981989,391.39391,50.51392275,16.77810833,287.2159065,403.760886,271.1916498,389.6610188,105.1041788,150.5471429,203.596545,54.21243708,25.03955885,203.0647346,67.5505464,66.04065288,96.76097508,46.74739075,131.2199386,280.006498,765.592802,370.7164278,59.39217675,416.3283985,0.91576372,78.03275688,556.8380705,112.8518439,296.7188003,35.1603578,37.0766901,141.5592041,38.85736888,221.967924,171.1069289,104.250713,128.4065103,245.7039751,256.0968465,179.5953542,90.47014215,583.6291333,136.0104792,318.4467368,37.14713345,474.1778048,348.418744,27.84236205,26.97965513,492.91838,146.5360309,682.678372,88.79972943,318.109588,426.798726,282.938297,42.13998775,165.6805799,13.38289246,19.2483488,0.902834993
2035,3,20,19,26.17254285,154.4050548,93.31453725,85.1820306,24.82468421,323.332755,22.71883834,142.1023057,55.80870078,573.9518418,24.19124297,226.2033183,424.8556625,48.16321515,36.33534063,14.20134997,149.349469,85.97062443,57.78381638,260.1227895,189.4945247,125.8941386,120.4422446,126.1151178,157.5124923,189.0521255,554.2325715,76.74838575,883.8191605,247.8357108,26.69921873,212.8112606,225.6211128,299.2844053,138.8001904,17.24481057,137.5724836,37.80884533,61.4400102,50.82838123,59.37016008,141.4299404,37.73772553,2.492479955,131.3898946,61.89403428,607.9745728,31.97985513,115.636423,425.3063678,148.0194368,209.7244013,252.09883,23.89052561,184.7381062,95.99550898,166.5597138,767.3161135,812.5478223,153.2030931,430.993597,138.4388774,259.0093595,399.0373165,54.27551323,17.05156729,297.6429838,418.4179588,281.0356213,396.1059483,112.9278066,161.7516919,218.7530191,55.10726825,25.61413838,215.5612543,68.67992383,70.10349635,98.65551648,50.2340856,136.7767167,297.237121,780.5402978,384.1707973,63.82016148,431.4419233,0.973490663,79.5649864,577.051614,116.9505412,302.5079965,36.4365694,39.35944435,143.9093481,40.26903768,230.0244242,181.6290204,108.6619036,136.3069458,254.6221215,271.853352,190.6459777,97.20923275,619.5355423,140.9496664,330.0060493,39.43245615,483.433745,369.85344,29.0198028,27.9561286,529.624792,157.4437021,724.678618,94.26431775,329.6565475,453.0625545,304.0099445,42.84124617,169.5297695,13.702733,19.68613663,0.94106903
2035,3,20,20,27.32758008,158.012525,95.29915055,87.30176365,26.1922864,341.8923043,24.02596408,143.3180456,58.2747072,606.8990578,25.57920753,231.0157147,449.2510118,49.18818888,36.65057665,14.53404303,150.6321835,90.69840573,60.95580275,275.0596905,193.7228203,128.6899303,121.4732723,127.1896616,166.1774397,193.0722833,586.0535445,78.45542248,891.401673,253.3642998,28.16758508,224.5140139,227.5637765,305.9505505,142.0503857,17.38883014,145.4748087,39.8888508,62.97062433,53.74715413,60.6813657,149.5489909,38.0619212,2.603057573,132.5154901,65.29797915,613.1892673,32.6844266,121.9986231,434.3567188,156.1617183,211.5241563,257.4568233,24.94471162,195.3450179,96.81468623,170.710545,785.236021,829.8346375,161.9995931,434.6941243,141.8893904,273.8824305,402.4639852,57.2662581,17.43809349,305.0593268,428.8455318,288.0397973,404.9157305,119.1357453,170.6501425,230.7879801,56.32984145,26.21189353,227.9323119,70.200325,74.13039253,99.49535325,52.99369575,142.818277,314.303742,787.2373435,393.747352,67.32548835,442.1928995,1.029331965,80.24248313,591.430703,119.8645977,305.1078398,37.34727658,41.61706248,147.1039171,41.272973,235.7585171,192.0597847,113.4637506,144.1372935,260.9688488,287.4609833,201.58881,102.5588996,655.1050775,144.4615394,338.2273725,41.6971901,487.588478,391.0845103,30.30164123,28.65349468,558.7658763,166.1078257,766.2852573,99.67261805,337.8716063,479.0708205,320.7380348,43.78721275,173.4865808,14.00980516,20.15604226,0.980293988
2035,3,20,21,26.3460454,157.5073512,95.9479434,85.77057293,26.43034188,335.5786312,23.5811007,138.2874438,56.18231425,595.6952633,25.11065213,232.5930414,440.9504825,49.5204228,35.355448,14.48929291,145.3352496,91.52434653,61.5115788,269.98131,192.5105248,127.886907,117.2067131,122.723166,167.6929121,194.3906013,575.228998,77.97084352,860.0741088,251.772847,28.42942398,226.5685331,219.5655709,304.041479,141.5982532,16.78219594,142.7870325,40.25585205,61.8642452,52.75404328,60.30257358,146.7873978,36.72560593,2.510299355,127.8545418,65.89009928,591.6395713,32.48785148,123.1116126,437.3091778,157.5913557,204.090846,259.212393,24.0504825,191.738871,93.41253243,167.7167956,782.7494645,835.4846458,159.0052318,419.4116138,139.3983929,268.8233095,388.3188795,57.787625,17.33218874,299.7065448,421.3200535,282.9853598,402.40125,120.2279809,172.2129605,232.8930627,55.98152928,26.13897565,223.7232158,69.7608594,72.76206228,96.00060855,53.47986848,137.6944563,308.498759,759.568994,386.8346793,67.94225435,434.4321115,1.009380098,77.42735648,581.0528973,117.7601863,294.3869408,36.6914119,40.85202765,146.1953316,40.54887338,231.6215221,188.5125702,109.3946117,141.4742191,256.3887425,282.1557963,197.8632693,103.4923026,643.006085,141.9272652,332.2921608,40.92633785,470.4477583,383.8678705,29.21625515,28.15284645,563.856139,167.6221481,752.1367935,97.83555933,331.9444925,470.2225053,323.6566965,43.51451633,172.9431808,13.97961929,20.0775001,0.946655058
2035,3,20,22,24.94269372,154.9249207,95.11562253,81.6920766,25.81118845,319.0093963,22.41981812,132.21787,53.1842991,566.2791713,23.86891164,230.5791855,419.1803588,49.09546143,33.80375468,14.24553995,138.9637744,89.37442543,60.0683511,256.6477515,184.3332008,122.464596,112.0636688,117.3341965,163.7499656,192.7119873,546.8208193,74.66000415,822.3415183,241.0950352,27.75885923,221.2426586,209.9303173,291.1348588,139.2772607,16.04356076,135.7338692,39.3083649,58.92239475,50.14876053,57.74076808,139.5369487,35.11210753,2.373755625,122.2428395,64.3459458,565.6816625,31.09745803,120.2186136,433.528506,153.884194,195.1301557,256.9720965,22.76675106,182.2693878,89.3205991,159.7415095,769.894785,828.2603898,151.1550086,401.0147863,132.7691011,255.5466935,371.2845555,56.42784498,16.59292487,285.4569363,401.2887965,269.5303713,385.3082732,117.3972214,168.1640793,227.4224178,53.6129313,25.70553468,212.6750401,66.81221963,69.17048598,91.78883923,52.2230604,130.3465733,293.2610925,726.2471775,368.4460465,66.34822418,413.779064,0.961843735,74.0286453,553.4291823,112.1597386,281.4721643,34.94832433,38.8344408,139.9875078,38.62044613,220.609455,179.200347,103.5566108,134.4872691,244.2003109,268.2215158,188.0910736,101.0604501,611.2516938,135.1778782,316.4973143,38.91037585,449.8135635,364.9121228,27.6572963,26.81238475,550.6083493,163.6862568,714.9916028,93.0014301,316.1604225,447.00422,316.0505395,41.66994113,170.0865124,13.74077672,19.76054557,0.894723275
2035,3,20,23,23.35154536,151.7634724,94.61027513,77.47292055,25.2643884,306.6996395,21.55007721,125.1202323,49.79033818,544.4257908,22.94702538,229.3511556,403.0029953,48.83221923,31.99201065,13.95814662,131.501258,87.4894617,58.80153048,246.7434186,186.2280158,123.7282445,106.0447305,111.0452922,160.2955131,191.6831414,525.7225748,75.43609018,778.2148297,243.5738753,27.17497748,216.5754539,198.6709653,294.1337508,136.4346088,15.18510342,130.4987932,38.4833371,55.87901188,48.21788398,58.34228245,134.1533685,33.22767068,2.224543575,115.688671,62.9815502,535.3304038,31.42168275,117.6806483,431.22172,150.6358851,184.6636004,255.600451,21.31494799,175.2408583,84.5268694,151.4834361,754.1839523,823.8467953,145.3223333,379.4924353,125.9079762,245.690742,351.3618623,55.2325113,16.76739331,270.702578,380.5470545,255.6001423,389.274964,114.9262966,164.6113107,222.627269,54.15043413,25.17485918,204.4708401,67.49906588,66.4973811,86.86303915,51.12038053,122.0294637,281.9451883,687.277974,349.4025713,64.9503298,392.3930273,0.926885043,70.05613195,524.82251,106.3649097,266.3619668,33.13954913,37.33360535,141.4233419,36.62340643,209.2030573,172.2880673,96.94942953,129.3004633,231.5778306,257.8726598,180.8352715,98.93359925,587.6715985,128.1905034,300.1351655,37.40643203,425.6752293,350.8326088,25.89035963,25.42529363,538.9994818,160.2276241,687.404429,89.41130345,299.8176713,429.75687,309.389349,42.09028033,166.6289951,13.4561939,19.34448535,0.838055198
2035,3,20,24,22.43014242,150.9677068,93.89912723,74.1971704,23.81612621,303.5148023,21.32616457,117.5392728,47.82821128,538.7720748,22.71340052,227.6182751,398.8130808,48.46583225,30.051135,13.88367249,123.543555,82.46309158,55.426978,244.1811335,187.2289672,124.3934281,99.62550685,104.3219256,151.0939813,190.235237,520.261792,75.84272633,731.0857558,244.8829255,25.61264358,204.1354198,186.638058,295.705005,135.7252068,14.26760118,129.1440749,36.27394328,53.51371538,47.71125425,58.64768613,132.7605507,31.22028565,2.137522143,108.6814704,59.3636089,502.9032175,31.58634835,110.9226752,427.9710968,141.9837731,173.4801591,253.6720828,20.47407899,173.4182968,79.4031638,145.079601,750.2697228,817.635019,143.8101266,356.5116845,120.5861502,243.1320794,330.07699,52.05973508,16.85788255,259.2578335,364.4562925,244.7911447,391.351307,108.321161,155.1582336,209.839117,54.44208808,25.04968995,202.3432016,67.85741355,65.80743663,81.6027523,48.18200638,117.2223294,279.0207705,645.6485858,334.6279785,61.21902848,375.7993928,0.917922295,65.80931045,502.6327198,101.8663418,250.2279638,31.73982825,36.9446469,142.191803,35.07628983,200.3614672,170.4988898,93.12830283,127.9569874,221.7878063,255.1892993,178.9603389,93.25201273,581.5624373,122.7713587,287.4439825,37.0205653,399.8891553,347.1816773,24.87214613,24.35008725,508.0413635,151.025262,680.2632397,88.48632878,287.1442225,425.2878923,291.6150163,42.32215778,165.7572643,13.39134368,19.25990312,0.805799715
2035,3,21,1,21.33037738,151.2231914,94.03156235,72.23834478,23.44379522,304.9412248,21.43090205,114.5258758,45.4823964,541.303563,22.81719142,227.9575896,400.6942123,48.53197665,29.28855123,13.91085712,120.3632113,81.17401535,54.5548068,245.3307817,187.8598376,124.7941553,97.06480555,101.6389132,148.72189,190.5123636,522.7088958,76.09443788,712.3077528,245.6851051,25.21237985,200.9353319,181.8437006,296.6797628,135.9352193,13.89550743,129.7524416,35.70330238,52.10620345,47.94014988,58.85528003,133.3879148,30.41934398,2.03219874,105.8870266,58.43363448,489.9898213,31.69547473,109.1900038,428.596218,139.7684303,169.017862,254.0416403,19.47086927,174.2339409,77.3625245,141.2534448,751.4856573,818.8278878,144.4923756,347.3571238,117.4031856,244.2769188,321.6035733,51.24875938,16.91389073,252.4203525,354.8459608,238.3361746,392.6697068,106.6275659,152.7313517,206.5525979,54.62680735,25.08744248,203.2965075,68.07118203,66.11751563,79.51204948,47.43022438,111.4748897,280.3345883,629.0671435,325.801723,60.252463,365.8908293,0.919477645,64.11900568,489.3770135,99.18046645,243.802994,30.90110705,37.11860528,142.665777,34.15062823,195.0763765,171.2986854,88.5625427,128.5571207,215.9354996,256.392805,179.8003172,91.78552318,584.2997523,119.5315782,279.8661063,37.18933433,389.6243235,348.8215273,23.65244969,23.71011813,500.0874038,148.6615973,683.4618798,88.89934253,279.5683065,427.2954078,287.0533453,42.46543078,166.032167,13.41190242,19.27960973,0.76477282
2035,3,21,2,22.26980379,152.4146277,94.381932,71.88349528,23.20972295,309.5909423,21.7523873,113.8756199,47.48666885,549.5670308,23.16647284,228.8009352,406.8093235,48.71658045,29.11793163,14.0225487,119.6805143,80.38365213,54.02702073,249.0738529,191.3698757,127.1436222,96.51285898,101.0612377,147.2834635,191.217217,530.6861027,77.51507078,708.2490338,250.287874,24.97158432,198.9884935,180.8032481,302.2433318,137.0220599,13.82167154,131.7263971,35.3594375,51.8514101,48.67051565,59.95419875,135.4203348,30.23944968,2.120636688,105.2876993,57.8766369,487.195749,32.28582685,108.1253306,430.182043,138.4130516,168.0615569,254.9837778,20.32692636,176.8905578,76.92783077,140.5623903,757.4593978,821.8663735,146.6969456,345.3756378,116.8323475,248.0060741,319.7676423,50.74771805,17.21547186,251.185547,353.110503,237.1715322,400.0097603,105.5894724,151.2552897,204.5490502,55.64578603,25.2849118,206.3987714,69.35271928,67.12577493,79.0566382,46.96939105,116.3855311,284.6063595,625.4851555,324.21132,59.66905078,364.1021485,0.930699158,63.7603781,486.983679,98.69368778,242.4140499,30.75260643,37.68970853,145.3225788,33.98387465,194.12055,173.9108775,92.4659967,130.5143238,214.8815595,260.2999605,182.5396852,90.89371535,593.208885,118.948006,278.4979863,37.76185575,387.4014113,354.1418518,24.69294306,23.59225826,495.2358085,147.2223585,693.8903325,90.25617415,278.2046385,433.8068138,284.2707313,43.26591663,167.3438067,13.5188652,19.44218318,0.79835734
2035,3,21,3,22.5869479,154.3056428,94.225994,72.0054934,22.93295612,318.0507813,22.34845262,112.2350455,48.16279365,564.5821493,23.79615512,228.4187472,417.9277038,48.63011375,28.70355128,14.18902463,117.9653559,79.39975973,53.3710582,255.8795978,193.692315,128.6800164,95.1273129,99.60964283,145.4796675,190.9027151,545.1873008,78.45810658,698.089087,253.3262905,24.66412954,196.5492834,178.2116141,305.9103018,138.7259325,13.62378702,135.3274465,34.9187862,51.93780148,50.0002978,60.66966603,139.1176626,29.80593405,2.151881512,103.7799776,57.15927298,480.212493,32.6878494,106.8032166,429.4676097,136.7117833,165.6486105,254.559836,20.61621171,181.7266753,75.82521465,140.796216,766.8321305,820.4993065,150.7065575,340.4178783,117.025717,254.7810898,315.1878728,50.13274555,17.42504035,251.6073065,353.7009055,237.5661904,404.8641805,104.2981069,149.4002661,202.0381214,56.32703345,25.59667795,212.0411291,70.19075168,68.95865313,77.91558195,46.39544765,118.0380405,292.3849803,616.5127622,324.7500585,58.94136325,364.710824,0.960285073,62.84621753,487.798936,98.86091868,238.9362648,30.80448915,38.7169482,147.0862373,34.03716955,194.444383,178.6639479,93.77705998,134.0834408,215.2418906,267.4175683,187.532035,89.78680023,609.4245523,119.148003,278.9642,38.78969705,381.8508305,363.817095,25.04490255,23.63169967,489.1583248,145.4185673,712.8516195,92.72570868,278.668692,445.6668475,280.7861453,43.789726,169.4217912,13.68515301,19.67114778,0.81203076
2035,3,21,4,22.91419958,158.1643688,94.28552068,74.37040322,23.16181285,336.3056085,23.63006046,114.7959718,48.85881535,596.9788485,25.1666761,228.5699209,441.9056578,48.6674735,29.3586802,14.54545539,120.6552413,80.207559,53.90533363,270.5619865,194.6276564,129.3101136,97.30127343,101.8827235,146.9489478,191.0311403,576.473485,78.8358391,714.0101668,254.5557858,24.90987419,198.5472469,182.2710701,307.3935238,142.1823253,13.93134825,143.0964116,35.2762845,53.64325998,52.8698708,60.96662098,147.1033758,30.49105675,2.18290041,106.1421216,57.74700333,491.1605388,32.8378217,107.8919724,429.7566788,138.0968464,169.4305433,254.7333135,20.91581368,192.1504761,77.55221077,145.4251883,785.9933118,821.0494703,159.3521874,348.1902073,120.8705896,269.4003345,322.3740995,50.64296333,17.51111756,259.8729,365.324959,245.3738647,406.8201453,105.3613487,150.9125752,204.0963254,56.5977941,26.23768703,224.2061897,70.52790603,72.91939628,79.69229858,46.8622725,119.7436588,309.161183,630.5779088,335.4255113,59.53571725,376.694087,1.01460745,64.2753554,503.8290208,102.1092637,244.3855601,31.81544018,40.93720493,147.8060077,35.15823558,200.8349661,188.922848,95.13442763,141.7803628,222.3140119,282.7593328,198.2895864,90.69592708,644.3933663,123.0628836,288.1281273,41.01807943,390.5556345,384.6979725,25.40670908,24.40965363,494.1322248,146.8879689,753.7577563,98.041959,287.8246485,471.241047,283.6331168,43.99265425,173.6475971,14.02668744,20.17209246,0.82249686
2035,3,21,5,25.76699795,166.5024276,95.5363307,79.1593772,23.85970552,363.7229148,25.56288443,122.9369121,54.94649178,645.6575825,27.21466223,231.5972093,477.933612,49.3086322,31.4388392,15.3259256,129.2023757,82.62031198,55.53363838,292.624339,201.207033,133.6780393,104.1912127,109.0981454,151.3795549,193.5579479,623.4775968,81.50539003,764.609602,263.1631598,25.65687853,204.5202723,195.1925093,317.7772555,149.6832067,14.9134255,154.7622032,36.34062515,57.09656605,57.17747878,63.03531685,159.0972183,32.6452958,2.453999803,113.6603761,59.48543313,525.964379,33.95025905,111.1367807,435.4386293,142.2546821,181.4348489,258.1000858,23.51905919,207.8210569,83.04273845,154.7878004,827.4231445,831.913717,172.3402927,372.855914,128.6515071,291.3692765,345.2189337,52.16766243,18.11624037,276.5989318,388.8389625,261.1685273,420.5833813,108.5254188,155.4504993,210.2394527,58.50625675,27.62596333,242.4867518,72.92494415,78.8669803,85.34413043,48.27544248,134.6640198,334.3732035,675.2608468,357.015166,61.33225178,400.9418613,1.096376533,68.828855,536.2574225,108.6819504,261.709834,33.8627983,44.2734155,152.8027032,37.4208787,213.7651307,204.3227502,106.9862739,153.3412415,236.6236498,305.8169225,214.4570202,93.42320818,696.9348245,130.9843781,306.6775963,44.35997155,418.234903,416.060468,28.57379925,25.982577,508.997122,151.310051,815.213656,106.0383645,306.3520795,509.6636145,292.1746545,45.48520898,182.8107843,14.77576416,21.24016099,0.924152598
2035,3,21,6,29.25727563,174.5329042,97.67946408,84.9652569,26.25528598,395.85904,27.8165341,132.9075047,62.3861954,702.6970178,29.61706698,236.7960093,520.1637523,50.41454608,33.98269313,16.06223656,139.6807874,90.90675103,61.10110028,318.4768938,213.8890731,142.090827,112.6457963,117.9462049,166.557575,197.9004935,678.5562883,86.6349714,826.6118105,279.732328,28.23845975,225.0370163,211.0182801,337.7934923,156.9040805,16.12409506,168.4347534,39.9827181,61.28481248,62.2304924,66.993651,173.1569056,35.29083785,2.78596152,122.8783951,65.44473455,568.6165998,36.08521655,122.2892668,445.211205,156.5256179,196.14419,263.892376,26.70529743,226.1808998,89.7774884,166.1363113,867.3796488,850.577223,187.567963,403.0926865,138.0840925,317.1112065,373.2088468,57.39595123,19.25221587,296.8852418,417.3533938,280.3222593,447.0641973,119.4160833,171.0463195,231.3251283,62.2059734,28.9535498,263.9105563,77.51639113,85.83445905,92.26780835,53.1200351,152.9003069,363.911472,730.0125898,383.1966853,67.48595245,430.3443168,1.1958256,74.4092103,575.581414,116.6517353,282.9274805,36.34703862,48.18633608,162.4257685,40.16345548,229.4381822,222.3760002,121.471666,166.8856157,253.9760988,332.8335955,233.4102091,102.7961197,758.5135365,140.5898656,329.1670633,48.28145855,452.1432688,452.8170288,32.4425687,27.88783298,560.067622,166.4898569,887.2414443,115.4039648,328.8160773,554.6932163,321.4869798,48.35046833,191.6332407,15.47712571,22.25308684,1.051365098
2035,3,21,7,30.20008703,178.4589118,98.91327895,87.18309905,26.81274475,404.0929065,28.3947298,138.2746119,64.39683338,717.3096225,30.2354916,239.7854375,530.9814473,51.05552658,35.35857865,16.4106543,145.3275198,92.84441143,62.39715453,325.09681,217.2253362,144.3253195,117.2005228,122.7205988,170.0989257,200.3983848,692.668219,87.99125408,860.0315985,284.1117978,28.83191818,229.8195015,219.5523234,343.0839623,160.4350068,16.77651711,171.9349846,40.83426065,62.8818482,63.52586448,68.04984695,176.7522974,36.72214088,2.875607258,127.8457119,66.83933605,591.607325,36.65482968,124.8788326,450.83173,159.8527946,204.0735413,267.2250615,27.56670155,230.8850547,93.40871323,170.4734286,886.9170565,861.317075,191.4718642,419.39412,141.6906598,323.7064473,388.2954978,58.61237828,19.54815011,304.6333808,428.2485848,287.6387615,454.0643653,121.9486832,174.6819798,236.2432905,63.16690585,29.61335018,269.4039743,78.73332883,87.6189559,95.9947795,54.2453288,157.8261206,371.481396,759.532362,393.1960843,68.9148585,441.5789038,1.220647005,77.42212183,590.6069508,119.6960726,294.3695713,37.29325933,49.19142155,164.9713121,41.21239073,235.4290773,227.0011779,125.3870348,170.3553238,260.6046635,339.757629,238.2611569,104.978235,774.2818528,144.2609421,337.7570708,49.2828069,470.428962,462.2335635,33.48560805,28.61581033,571.9613943,170.0331852,905.6939678,117.8087548,337.4011855,566.22355,328.308207,49.10796805,195.9450666,15.83581782,22.75239867,1.083787185
2035,3,21,8,29.82482748,175.4786771,97.4163891,87.031986,26.07008815,389.2893905,27.35417335,136.376288,63.60129735,691.0350475,29.13151353,236.1590886,511.5236903,50.2824978,34.86724358,16.14811704,143.3348322,90.2811501,60.6758143,313.1880953,211.5288921,140.5291574,115.5938086,121.0339556,165.400436,197.3693446,667.2939343,85.6701815,848.225113,276.6473785,28.03621518,223.4768035,216.5439338,334.0712323,157.7546819,16.55332403,165.6364279,39.7100944,62.7752273,61.2014763,66.26206258,170.2808643,36.217965,2.838983888,126.0921745,64.99562225,583.4930278,35.69590895,121.4367014,444.014721,155.4374654,201.2761239,263.184061,27.22449178,222.426987,92.12851695,170.1835929,872.0539395,848.2944358,184.4541791,413.637479,141.4494738,311.8453603,382.9714448,56.99877868,19.03237251,304.113735,427.5133008,287.1436608,442.139167,118.5820362,169.862032,229.7154758,61.50805365,29.1073981,259.5305848,76.65226765,84.4106848,94.6809147,52.74513848,155.8744724,357.8745785,749.110106,392.5240455,67.01846448,440.822474,1.174082375,76.35767983,589.5981388,119.4928493,290.3305853,37.23232487,47.39141345,160.6397587,41.14343093,235.0263073,218.684194,123.8367252,164.1185535,260.1609798,327.309517,229.5363477,102.0779123,745.9185335,144.0129821,337.1803588,47.48222645,463.968154,445.3015523,33.07292258,28.56731553,556.1681823,165.3342683,872.5118575,113.4903052,336.8248038,545.4812663,319.2404233,47.81781488,192.6650199,15.57338498,22.37747103,1.072367278
2035,3,21,9,28.5898663,169.3982266,96.54581483,85.17077995,25.66853228,363.6454803,25.55356865,133.9346103,60.96550635,645.511958,27.20911638,234.0415922,477.827722,49.83141523,34.24989,15.58641181,140.7661247,88.88831702,59.74780245,292.5580303,206.9907813,137.5121621,113.5139211,118.8591196,162.8582502,195.602937,623.3326738,83.8308559,833.0016373,270.705516,27.60875768,220.0438411,212.6539666,326.8992848,152.2772096,16.25715803,154.7242042,39.09229275,61.43347818,57.16694745,64.84780608,159.0589589,35.570034,2.72402364,123.835047,63.99030488,573.0163535,34.92815485,119.5698719,440.0368498,153.0457227,197.6615619,260.8288703,26.09800375,207.771239,90.47140753,166.5430823,841.8141515,840.695856,172.3033407,406.2166198,138.4216159,291.3005723,376.1025655,56.11800275,18.62178073,297.6096573,418.3672915,281.0024587,432.6526072,116.7662926,167.2492866,226.1894354,60.20057155,28.10361323,242.436639,75.01260525,78.84703995,92.98245068,51.94048395,149.4157921,334.294262,735.6710198,384.130064,65.98623053,431.392462,1.099485893,74.9897187,576.9866223,116.9336919,285.1234103,36.435676,44.26378545,157.1849075,40.26386235,229.9967564,204.2768959,118.7055211,153.3024552,254.5956123,305.7455423,214.4123866,100.5111027,696.7770675,140.9341285,329.9667445,44.35224983,455.64355,415.9658433,31.70392058,27.95594615,547.6262998,162.7932666,815.0286708,106.0119241,329.6187275,509.5485218,314.3350825,46.78435033,185.9830562,15.03173523,21.59540806,1.027699828
2035,3,21,10,27.30999693,162.8063836,95.6855976,82.93781878,24.81975617,336.763093,23.66616229,131.2490159,58.23777665,597.7908463,25.19885103,231.9609673,442.5065475,49.3885258,33.5643059,14.98666755,137.9399992,85.95370038,57.7668884,270.929888,198.6601832,131.9742033,111.2398764,116.4814506,157.483541,193.8579472,577.2564378,80.46850748,816.3273107,259.8201495,26.6953045,212.7764919,208.3958711,313.7475395,146.3576021,15.92526953,143.2882942,37.80569553,59.82159353,52.93810345,62.23266313,147.3010422,34.85874683,2.600662063,121.3492776,61.88416355,561.5503455,33.51364622,115.6230887,436.1192318,147.9986252,193.7103478,258.5067055,24.92859442,192.4127784,88.6600867,162.1765521,809.1155598,833.2114043,159.5685863,398.0770438,134.7943474,269.77132,368.5692603,54.26586488,17.87827878,289.805196,407.401039,273.6385203,415.231151,112.9080092,161.7258527,218.7157282,57.76309343,27.01255443,224.5147629,72.00070453,73.01994643,91.1213476,50.2200392,142.7318862,309.585022,720.9397778,374.0603295,63.80436778,420.084783,1.01374688,73.48231122,561.861307,113.8682091,279.4078058,35.4777776,40.99640658,150.8601669,39.20949005,223.9680004,189.1784431,113.3967836,141.9728369,247.9202924,283.1431243,198.561636,97.18912795,645.267992,137.2372936,321.3187937,41.07485128,446.5183043,385.2177803,30.2852274,27.22314813,529.5387415,157.4210227,754.782826,98.17655798,320.9762103,471.88107,303.954934,44.9069857,178.7617016,14.43837483,20.76201748,0.980577498
2035,3,21,11,26.0886834,160.4865268,95.3205781,81.20158878,23.99402646,313.5768023,22.03609455,129.7060086,55.63164895,556.6381023,23.46280893,231.0676575,412.0431993,49.1992486,33.1644426,14.7705066,136.3136221,83.09105745,55.8437484,252.2800698,199.4655039,132.5249592,109.9283021,115.1096821,152.2382554,193.1156947,537.513198,80.79594665,806.6975345,260.8834945,25.80425195,205.69114,205.9372873,315.0306668,144.2610701,15.74272942,133.4237872,36.54606165,58.56581748,49.2938482,62.48002023,137.1609702,34.4462474,2.484922335,119.9209635,59.82282895,554.9221853,33.6581699,111.764346,434.4476023,143.0675848,191.4222019,257.5147113,23.81383904,179.1652899,87.61406638,158.7778249,797.533688,830.0212218,148.5804614,393.3876995,131.9683613,251.1941493,364.222127,52.46238383,17.95647025,283.732174,398.8598055,267.9013358,416.9528338,109.1514734,156.3368792,211.437752,58.00315685,26.6311129,209.0569778,72.28337068,67.99131558,90.04227405,48.55161368,136.3466081,288.2713948,712.4307205,366.2158518,61.68428723,411.2783153,0.947292138,72.62056088,550.0831685,111.4825544,276.1115868,34.7347449,38.17471793,151.4781034,38.38376695,219.2726929,176.1501283,108.3222062,132.1992388,242.7211113,263.6533515,184.8894759,93.95241035,600.8489195,134.3629088,314.5812038,38.24403198,441.2567903,358.6944785,28.9307383,26.65166798,511.901027,152.1784838,702.8214523,91.4194675,314.249833,439.3933715,293.8371668,45.0954121,176.1963051,14.23641098,20.46138757,0.936347548
