Total demand,Total fixed costs,Total generation costs,Total costs,Total load shedding,Total over generation,Total reserve shortfall,Total renewables curtailment,Total on/offs,Total sum on/off ramps,Total sum nominal ramps,Maximum observed demand,Overall renewables penetration rate,Cumulative average price,Total energy payments,Total reserve payments,Total uplift payments,Total payments,Cumulative average payments
83716514.11,3645922325.779042,290550255.774065,3936472581.553107,31.717,888692.760705,0.0,123327.86027,10642,1001264.98,6518642.640119,60652.16,25.556647,47.021458,-39517893007.86164,67493679.620694,0.0,-39450399328.240944,-471.23796
