Date,Hour,Minute,Type,Solve Time
2035-01-01,0,0,SCED,0.048744
2035-01-01,1,0,SCED,0.04841
2035-01-01,2,0,SCED,0.076031
2035-01-01,3,0,SCED,0.076334
2035-01-01,4,0,SCED,0.061095
2035-01-01,5,0,SCED,0.063932
2035-01-01,6,0,SCED,0.04972
2035-01-01,7,0,SCED,0.059255
2035-01-01,8,0,SCED,0.055029
2035-01-01,9,0,SCED,0.072934
2035-01-01,10,0,SCED,0.07182
2035-01-01,11,0,SCED,0.075859
2035-01-01,12,0,SCED,0.073606
2035-01-01,13,0,SCED,0.066499
2035-01-01,14,0,SCED,0.071013
2035-01-01,15,0,SCED,0.079288
2035-01-01,16,0,SCED,0.093142
2035-01-01,17,0,SCED,0.071363
2035-01-01,18,0,SCED,0.074357
2035-01-01,19,0,SCED,0.072494
2035-01-01,20,0,SCED,0.089546
2035-01-01,21,0,SCED,0.096351
2035-01-01,22,0,SCED,0.066209
2035-01-01,23,0,SCED,0.051089
2035-01-02,0,0,SCED,0.054294
2035-01-02,1,0,SCED,0.055176
2035-01-02,2,0,SCED,0.050357
2035-01-02,3,0,SCED,0.051519
2035-01-02,4,0,SCED,0.045705
2035-01-02,5,0,SCED,0.048107
2035-01-02,6,0,SCED,0.052052
2035-01-02,7,0,SCED,0.057337
2035-01-02,8,0,SCED,0.064748
2035-01-02,9,0,SCED,0.081208
2035-01-02,10,0,SCED,0.067665
2035-01-02,11,0,SCED,0.090096
2035-01-02,12,0,SCED,0.091802
2035-01-02,13,0,SCED,0.095757
2035-01-02,14,0,SCED,0.072197
2035-01-02,15,0,SCED,0.098234
2035-01-02,16,0,SCED,0.08959
2035-01-02,17,0,SCED,0.097388
2035-01-02,18,0,SCED,0.117876
2035-01-02,19,0,SCED,0.102623
2035-01-02,20,0,SCED,0.101785
2035-01-02,21,0,SCED,0.087539
2035-01-02,22,0,SCED,0.072464
2035-01-02,23,0,SCED,0.065444
2035-01-03,0,0,SCED,0.076403
2035-01-03,1,0,SCED,0.068887
2035-01-03,2,0,SCED,0.072301
2035-01-03,3,0,SCED,0.07416
2035-01-03,4,0,SCED,0.059956
2035-01-03,5,0,SCED,0.068137
2035-01-03,6,0,SCED,0.071096
2035-01-03,7,0,SCED,0.076088
2035-01-03,8,0,SCED,0.079579
2035-01-03,9,0,SCED,0.097308
2035-01-03,10,0,SCED,0.07552
2035-01-03,11,0,SCED,0.076199
2035-01-03,12,0,SCED,0.071937
2035-01-03,13,0,SCED,0.068299
2035-01-03,14,0,SCED,0.063137
2035-01-03,15,0,SCED,0.068975
2035-01-03,16,0,SCED,0.075098
2035-01-03,17,0,SCED,0.078572
2035-01-03,18,0,SCED,0.076247
2035-01-03,19,0,SCED,0.103321
2035-01-03,20,0,SCED,0.116155
2035-01-03,21,0,SCED,0.109772
2035-01-03,22,0,SCED,0.081201
2035-01-03,23,0,SCED,0.072526
2035-01-04,0,0,SCED,0.065139
2035-01-04,1,0,SCED,0.069481
2035-01-04,2,0,SCED,0.08157
2035-01-04,3,0,SCED,0.070741
2035-01-04,4,0,SCED,0.059842
2035-01-04,5,0,SCED,0.060084
2035-01-04,6,0,SCED,0.056219
2035-01-04,7,0,SCED,0.057075
2035-01-04,8,0,SCED,0.057362
2035-01-04,9,0,SCED,0.068268
2035-01-04,10,0,SCED,0.061333
2035-01-04,11,0,SCED,0.070448
2035-01-04,12,0,SCED,0.069676
2035-01-04,13,0,SCED,0.068201
2035-01-04,14,0,SCED,0.062294
2035-01-04,15,0,SCED,0.060747
2035-01-04,16,0,SCED,0.076315
2035-01-04,17,0,SCED,0.066289
2035-01-04,18,0,SCED,0.069375
2035-01-04,19,0,SCED,0.069746
2035-01-04,20,0,SCED,0.080901
2035-01-04,21,0,SCED,0.075059
2035-01-04,22,0,SCED,0.065838
2035-01-04,23,0,SCED,0.075508
2035-01-05,0,0,SCED,0.077539
2035-01-05,1,0,SCED,0.07626
2035-01-05,2,0,SCED,0.070095
2035-01-05,3,0,SCED,0.063783
2035-01-05,4,0,SCED,0.066559
2035-01-05,5,0,SCED,0.063356
2035-01-05,6,0,SCED,0.057581
2035-01-05,7,0,SCED,0.062389
2035-01-05,8,0,SCED,0.080436
2035-01-05,9,0,SCED,0.071465
2035-01-05,10,0,SCED,0.081379
2035-01-05,11,0,SCED,0.066038
2035-01-05,12,0,SCED,0.065634
2035-01-05,13,0,SCED,0.069529
2035-01-05,14,0,SCED,0.06727
2035-01-05,15,0,SCED,0.067853
2035-01-05,16,0,SCED,0.082407
2035-01-05,17,0,SCED,0.077259
2035-01-05,18,0,SCED,0.073187
2035-01-05,19,0,SCED,0.072043
2035-01-05,20,0,SCED,0.083717
2035-01-05,21,0,SCED,0.078092
2035-01-05,22,0,SCED,0.058788
2035-01-05,23,0,SCED,0.044358
2035-01-06,0,0,SCED,0.046007
2035-01-06,1,0,SCED,0.038066
2035-01-06,2,0,SCED,0.04357
2035-01-06,3,0,SCED,0.037613
2035-01-06,4,0,SCED,0.041133
2035-01-06,5,0,SCED,0.038321
2035-01-06,6,0,SCED,0.038903
2035-01-06,7,0,SCED,0.039226
2035-01-06,8,0,SCED,0.045055
2035-01-06,9,0,SCED,0.050175
2035-01-06,10,0,SCED,0.059162
2035-01-06,11,0,SCED,0.061467
2035-01-06,12,0,SCED,0.066016
2035-01-06,13,0,SCED,0.06552
2035-01-06,14,0,SCED,0.067486
2035-01-06,15,0,SCED,0.078776
2035-01-06,16,0,SCED,0.06194
2035-01-06,17,0,SCED,0.06793
2035-01-06,18,0,SCED,0.053011
2035-01-06,19,0,SCED,0.063089
2035-01-06,20,0,SCED,0.048573
2035-01-06,21,0,SCED,0.058257
2035-01-06,22,0,SCED,0.035976
2035-01-06,23,0,SCED,0.026575
2035-01-07,0,0,SCED,0.030785
2035-01-07,1,0,SCED,0.02702
2035-01-07,2,0,SCED,0.033488
2035-01-07,3,0,SCED,0.03973
2035-01-07,4,0,SCED,0.039592
2035-01-07,5,0,SCED,0.040421
2035-01-07,6,0,SCED,0.041154
2035-01-07,7,0,SCED,0.047779
2035-01-07,8,0,SCED,0.055739
2035-01-07,9,0,SCED,0.067389
2035-01-07,10,0,SCED,0.07541
2035-01-07,11,0,SCED,0.081828
2035-01-07,12,0,SCED,0.076863
2035-01-07,13,0,SCED,0.080342
2035-01-07,14,0,SCED,0.078887
2035-01-07,15,0,SCED,0.066302
2035-01-07,16,0,SCED,0.079209
2035-01-07,17,0,SCED,0.08029
2035-01-07,18,0,SCED,0.076677
2035-01-07,19,0,SCED,0.066517
2035-01-07,20,0,SCED,0.055201
2035-01-07,21,0,SCED,0.071778
2035-01-07,22,0,SCED,0.061206
2035-01-07,23,0,SCED,0.051491
2035-01-08,0,0,SCED,0.053334
2035-01-08,1,0,SCED,0.051035
2035-01-08,2,0,SCED,0.06122
2035-01-08,3,0,SCED,0.040514
2035-01-08,4,0,SCED,0.049173
2035-01-08,5,0,SCED,0.043094
2035-01-08,6,0,SCED,0.041467
2035-01-08,7,0,SCED,0.049145
2035-01-08,8,0,SCED,0.039456
2035-01-08,9,0,SCED,0.041033
2035-01-08,10,0,SCED,0.047653
2035-01-08,11,0,SCED,0.049232
2035-01-08,12,0,SCED,0.052872
2035-01-08,13,0,SCED,0.051589
2035-01-08,14,0,SCED,0.061672
2035-01-08,15,0,SCED,0.066133
2035-01-08,16,0,SCED,0.067758
2035-01-08,17,0,SCED,0.069423
2035-01-08,18,0,SCED,0.074383
2035-01-08,19,0,SCED,0.051647
2035-01-08,20,0,SCED,0.069091
2035-01-08,21,0,SCED,0.040803
2035-01-08,22,0,SCED,0.035638
2035-01-08,23,0,SCED,0.032676
2035-01-09,0,0,SCED,0.032459
2035-01-09,1,0,SCED,0.0321
2035-01-09,2,0,SCED,0.036845
2035-01-09,3,0,SCED,0.040837
2035-01-09,4,0,SCED,0.039488
2035-01-09,5,0,SCED,0.039999
2035-01-09,6,0,SCED,0.043741
2035-01-09,7,0,SCED,0.045496
2035-01-09,8,0,SCED,0.052719
2035-01-09,9,0,SCED,0.071234
2035-01-09,10,0,SCED,0.070712
2035-01-09,11,0,SCED,0.068367
2035-01-09,12,0,SCED,0.065499
2035-01-09,13,0,SCED,0.062444
2035-01-09,14,0,SCED,0.068795
2035-01-09,15,0,SCED,0.064574
2035-01-09,16,0,SCED,0.081081
2035-01-09,17,0,SCED,0.062832
2035-01-09,18,0,SCED,0.068806
2035-01-09,19,0,SCED,0.065169
2035-01-09,20,0,SCED,0.065234
2035-01-09,21,0,SCED,0.065823
2035-01-09,22,0,SCED,0.060977
2035-01-09,23,0,SCED,0.060574
2035-01-10,0,0,SCED,0.061796
2035-01-10,1,0,SCED,0.075927
2035-01-10,2,0,SCED,0.081575
2035-01-10,3,0,SCED,0.083789
2035-01-10,4,0,SCED,0.075427
2035-01-10,5,0,SCED,0.074999
2035-01-10,6,0,SCED,0.075764
2035-01-10,7,0,SCED,0.064993
2035-01-10,8,0,SCED,0.061527
