Total demand,Total fixed costs,Total generation costs,Total costs,Total load shedding,Total over generation,Total reserve shortfall,Total renewables curtailment,Total on/offs,Total sum on/off ramps,Total sum nominal ramps,Maximum observed demand,Overall renewables penetration rate,Cumulative average price,Total energy payments,Total reserve payments,Total uplift payments,Total payments,Cumulative average payments
238711517.081212,1538047137.558466,1267348690.154361,2805395827.712827,0.0,0.0,0.0,0.0,15095,1586728.26,6757813.19976,39818.534008,29.238445,11.752243,4960489505.651514,0.0,0.0,4960489505.651514,20.780269
