Total demand,Total fixed costs,Total generation costs,Total costs,Total load shedding,Total over generation,Total reserve shortfall,Total renewables curtailment,Total on/offs,Total sum on/off ramps,Total sum nominal ramps,Maximum observed demand,Overall renewables penetration rate,Cumulative average price,Total energy payments,Total reserve payments,Total uplift payments,Total payments,Cumulative average payments
18865134.381869,128592563.526212,108965113.785402,237557677.311614,0.0,0.0,0.0,0.0,1630,159183.78,610182.31088,35877.89395,24.84579,12.592419,391956438.796574,0.0,0.0,391956438.796574,20.776764
