Total demand,Total fixed costs,Total generation costs,Total costs,Total load shedding,Total over generation,Total reserve shortfall,Total renewables curtailment,Total on/offs,Total sum on/off ramps,Total sum nominal ramps,Maximum observed demand,Overall renewables penetration rate,Cumulative average price,Total energy payments,Total reserve payments,Total uplift payments,Total payments,Cumulative average payments
83716514.11,1799925357.441676,294391682.355234,2094317039.79691,572.278996,888328.439536,0.0,118560.194789,9303,901884.91,6257762.022189,60652.16,25.562342,25.016773,-249863272.857773,-1908481.275377,0.0,-251771754.13315,-3.007432
