Total demand,Total fixed costs,Total generation costs,Total costs,Total load shedding,Total over generation,Total reserve shortfall,Total renewables curtailment,Total on/offs,Total sum on/off ramps,Total sum nominal ramps,Maximum observed demand,Overall renewables penetration rate,Cumulative average price,Total energy payments,Total reserve payments,Total uplift payments,Total payments,Cumulative average payments
83716514.11,2614316640.886683,290770062.271513,2905086703.158195,14.286,888986.031358,0.0,125040.343085,10413,986512.65,6442205.047361,60652.16,25.554601,34.701477,-7222495596.747166,6047490.363217,0.0,-7216448106.383948,-86.20101
