Date,Demand,Renewables available,Renewables used,Renewables penetration rate,Average price,Fixed costs,Generation costs,Load shedding,Over generation,Reserve shortfall,Renewables curtailment,Number on/offs,Sum on/off ramps,Sum nominal ramps,Renewables energy payments,Renewables uplift payments,Thermal energy payments,Thermal uplift payments,Total energy payments,Total uplift payments,Total reserve payments,Total payments,Average payments
2019-01-01,986649.81,295013.79,293365.326182,41.196339,59.759559,55285279.005335,3676478.542455,0.0,18830.557451,0.0,1648.463818,177,12116.46,80630.285521,-160583158.478434,0.0,15767880.497554,0.0,-144815277.98088,0.0,212.859975,-144815065.120905,-146.774533
2019-01-02,1136655.54,130939.9,130939.9,13.019575,19.112055,16088684.939474,5635137.753438,0.0,0.0,0.0,0.0,34,6620.16,44820.689327,2342741.647242,0.0,21505237.223585,0.0,23847978.870827,0.0,0.0,23847978.870827,20.980832
2019-01-03,1100872.77,151029.29,150049.49,15.747758,20.176953,17128314.366665,5083943.31473,0.0,2007.518443,0.0,979.8,97,10089.12,81378.759413,-34277477.509226,0.0,16278729.976397,0.0,-17998747.532828,0.0,0.0,-17998747.532828,-16.349526
2019-01-04,1013727.34,139993.84,139758.84,15.984725,14.128148,9902922.362233,4419167.627603,0.0,358.943301,0.0,235.0,91,9056.01,69418.047993,-10929056.966297,0.0,14845231.016103,0.0,3916174.049806,0.0,0.0,3916174.049806,3.863143
2019-01-05,903816.2,156305.99,156305.99,20.910215,11.479848,7048571.302152,3327101.649728,0.0,0.0,0.0,0.0,61,5320.2,41109.159616,-148889.152665,0.0,10781305.503086,0.0,10632416.350421,0.0,0.0,10632416.350421,11.763914
2019-01-06,837425.54,299729.54,297184.54,53.374606,17.556652,12373712.991008,2328675.99736,0.0,16549.134376,0.0,2545.0,87,6263.01,52299.052952,-134375812.379602,0.0,10939645.093494,0.0,-123436167.286108,0.0,0.0,-123436167.286108,-147.399573
2019-01-07,835476.71,274965.24,273374.117579,47.099099,17.640146,12223792.239345,2514138.903777,0.0,18320.650679,0.0,1591.122421,126,12761.01,74683.978986,-167362580.536379,0.0,10737444.370431,0.0,-156625136.165948,0.0,0.0,-156625136.165948,-187.467986
2019-01-08,854810.49,179507.09,179255.09,26.348322,15.48231,10607669.213796,2626772.12777,0.0,4772.902822,0.0,252.0,89,10761.78,54410.800251,-46588049.797855,0.0,10023599.901758,0.0,-36564449.896097,0.0,0.0,-36564449.896097,-42.774919
2019-01-09,887344.94,198454.88,198454.88,28.807917,10.433195,6403081.757,2854761.451379,0.0,0.0,0.0,0.0,56,7562.4,40060.519175,1607532.391106,0.0,9918540.092691,0.0,11526072.483796,0.0,0.0,11526072.483796,12.989393
2019-01-10,933598.34,217570.5,215893.504197,29.712042,48.6954,42212633.854508,3249310.695172,0.0,8914.71678,0.0,1676.995803,72,8238.27,61369.160435,-88109391.751843,0.0,13437280.107831,0.0,-74672111.644011,0.0,0.0,-74672111.644011,-79.983124
2019-01-11,918205.77,266624.32,265370.385721,40.432795,70.674757,62065320.074339,2828650.052763,0.0,3489.224392,0.0,1253.934279,99,9483.45,80723.655786,-70177855.32767,0.0,12863715.118248,0.0,-57314140.209423,0.0,0.0,-57314140.209423,-62.419713
2019-01-12,882997.25,253466.77,251198.457536,38.791078,68.504697,57623694.901532,2865764.076865,0.0,15768.813346,0.0,2268.312464,158,14331.54,75768.262507,-139972280.676596,0.0,13198317.920336,0.0,-126773962.75626,0.0,0.0,-126773962.75626,-143.572319
2019-01-13,968302.49,140864.43,140864.43,17.024166,13.493505,9002935.445231,4062858.673548,0.0,0.0,0.0,0.0,36,5674.41,38201.122102,1384780.312431,0.0,13463263.749526,0.0,14848044.061957,0.0,0.0,14848044.061957,15.334097
2019-01-14,1048428.58,121728.56,121728.56,13.135703,16.101033,12136635.716945,4744147.745123,0.0,0.0,0.0,0.0,43,7402.47,44703.448631,1383192.40491,0.0,17039218.149157,0.0,18422410.554067,0.0,0.0,18422410.554067,17.57145
2019-01-15,1016539.15,147080.71,146938.71,16.891324,44.171597,41099709.645421,3802448.419783,0.0,305.943044,0.0,142.0,76,10737.24,65268.764901,-12884085.03824,0.0,13943165.233666,0.0,1059080.195426,0.0,0.0,1059080.195426,1.041849
2019-01-16,934076.17,215691.01,214541.21648,29.572506,69.915116,62329994.032178,2976049.382383,0.0,5940.321533,0.0,1149.79352,113,11833.47,70832.550599,-67587886.797165,0.0,11192796.527739,0.0,-56395090.269426,0.0,0.0,-56395090.269426,-60.375259
2019-01-17,868965.08,154901.7,154901.7,21.69299,36.991968,29201183.178249,2943545.409004,0.0,0.0,0.0,0.0,55,6330.51,45127.254329,1280404.856323,0.0,10565025.752599,0.0,11845430.608921,0.0,0.0,11845430.608921,13.631653
2019-01-18,885312.54,320373.83,318024.584723,54.084173,20.38636,15341618.10335,2706682.01163,0.0,20729.882957,0.0,2349.245277,124,9372.96,64279.604349,-194003851.110956,0.0,14113384.581493,0.0,-179890466.529463,0.0,0.0,-179890466.529463,-203.194305
