Total demand,Total fixed costs,Total generation costs,Total costs,Total load shedding,Total over generation,Total reserve shortfall,Total renewables curtailment,Total on/offs,Total sum on/off ramps,Total sum nominal ramps,Maximum observed demand,Overall renewables penetration rate,Cumulative average price,Total energy payments,Total reserve payments,Total uplift payments,Total payments,Cumulative average payments
83716514.11,2294094931.534805,294599670.630798,2588694602.165603,34.451547,889175.810501,11904.479121,120820.583514,9990,950380.389811,6308712.859564,60652.16,25.559642,30.92215,-3150282798.942279,1150090.275685,0.0,-3149132708.666594,-37.616625
