Year,Month,Day,Period,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
2035,1,1,1,26.31785915,172.33063134999998,96.4085786,81.921553125,27.247793225,334.0166055,23.47101425,153.840080925,56.115463075,592.9199475,24.99362107,233.717968825,438.90194825,49.761206325,39.3335067,15.850130467500001,161.68936092500002,94.360584425,63.421587675,268.7250585,213.879253225,142.09215005000001,130.389026125,136.525208025,172.872962575,195.33628905,572.554329,86.6231045,956.8378785,279.738131,29.309114675,233.57168845,244.266496525,337.78533725,154.9165745,18.66986575,142.120000375,41.504467575,59.088153525,52.508871625,67.0012963,146.1040546,40.85303437500001,2.5060267175,142.235535025,67.927732225,658.19745475,36.094246725,126.9198757,439.4381595,162.4608924,227.048408825,260.47288625,24.022448565,190.8494369,103.927951475,160.184291175,856.399067,839.54578825,158.26685455,466.601466,133.14068965,267.5695625,432.01043425,59.5769835,19.2512941225,286.25098675,402.40126775,270.27786549999996,447.05611475,123.9477378,177.5325078,240.100804275,62.20005135,28.58998035,222.68576135,77.51463335,72.423124475,106.802472025,55.1283642,137.53233355,307.0610485,845.0316115,369.46765775000006,70.046578925,414.92928974999995,1.0050408675,86.12915257499999,554.96445225,112.4743686,327.5017715,35.0451223,40.65901852499999,162.424110225,38.72530895,221.221533075,187.6357134,109.263985875,140.814049075,244.875601475,280.83971275,196.945882375,106.690162925,640.012431,135.555678575,317.37228625,40.737255250000004,523.37566625,382.078021,29.181017575,26.8854518,581.30223475,172.8058498,748.6350815,97.3806363,317.03888975,468.036097,333.67521025,48.352087575,189.199949825,15.2878198525,21.982830612500003,0.946246385
2035,1,1,2,26.50543125,172.31943765,96.5934285,81.8506434,28.520552125,335.68064875,23.587493965,154.723389625,56.516370175,595.875315,25.117980225,234.168916725,441.086137,49.85961765,39.56622515,15.85492996,162.619217375,98.763437725,66.38134005,270.061801,215.564711375,143.206463725,131.142345175,137.31579875,180.9633933,195.70616395,575.40281075,87.304478525,962.323361,281.92905825,30.676745075,244.49267815,245.670552775,340.450486,154.92281285,18.771943455,142.827377575,43.43748695000001,59.039174525,52.768765125,67.53539169999999,146.83064945,41.09507415,2.523598475,143.05382065,71.105362775,661.981942,36.379434124999996,132.850888,440.2722205,170.055017175,228.35004825,260.96821125,24.19289737,191.79693565000005,104.52295525,160.0497334,856.39396825,841.14861175,159.056533725,469.27923375,133.02394230000002,268.903433,434.48340475,62.3531796,19.399283175,286.006846,402.06180475,270.04740949999996,450.59033975,129.74401,185.83442917500005,251.3238895,62.681718775,28.5914317,223.793101125,78.1210212,72.7851245,107.41615685,57.7075639,138.5134377,308.58804125,849.87554925,369.15486475,73.32036099999999,414.575893,1.01432226,86.63155142500001,554.4905315,112.3776298,329.37987375,35.011953175,40.860981900000006,163.69974935,38.693578175,221.030675125,188.56790975,110.044188,141.512959975,244.671261425,282.23967025,197.92488255,111.68099365,643.2003507500001,135.4382635,317.105193,40.9390067,526.37884125,383.98399525,29.389980775,26.862545175,608.477649,180.884986275,752.36303275,97.861091375,316.77010925,470.36343875,349.27385425,48.721630975,189.208003925,15.29431365,21.9691515675,0.9513201525
2035,1,1,3,26.386768975,172.617104325,97.22534125,81.69976482499999,28.444698625,337.61072025,23.72555303,155.3506711,56.26312565,599.299671,25.261265175,235.69799885,443.62285,50.18168095,39.7246381,15.87565694,163.270395175,98.49025805,66.191635325,271.611091,215.74388305,143.32785855,131.66904815,137.872993575,180.44972495,196.989081375,578.71153,87.381184275,966.2257265,282.15849475,30.5868544,243.80471565,246.664992925,340.72982775,155.181918175,18.854177915,143.649075325,43.322410649999995,58.925949975,53.0720525,67.5811267,147.67432085,41.256237125000006,2.5143317625,143.6407241,70.90633435,664.66551,36.4075477,132.481086,443.1538115,169.582441525,229.2745584,262.67431675,24.085774445,192.89984405,104.94361445,159.749326025,857.86372725,846.64597325,159.966016975,471.179962,132.776697075,270.447309,436.24399425,62.181206725,19.4163355175,285.4718425,401.31073075000006,269.5448595,450.95014825,129.370558425,185.31114695,250.61266275,62.746228925,28.63225545,225.07781282500005,78.18720404999999,73.20427905,107.851713875,57.544759975,137.895096875,310.36382725,853.3236132499999,368.463218,73.107179325,413.79917900000004,1.0198088525,86.9812537,553.457266,112.1670858,330.71876,34.946919975,41.0982968,163.833964675,38.6230422,220.619171425,189.65445235,109.554768325,142.32932267500001,244.213742125,283.860795,199.0606893,111.362755775,646.89475,135.1871274,316.51369275,41.176282175,528.51798875,386.189615,29.2576787,26.81279755,606.7582875,180.371472675,756.6861715,98.4235521,316.17675075,473.0653315,348.28127199999994,48.763397575,189.526606475,15.314927335,22.008636995000003,0.9478268825
2035,1,1,4,25.663588475,173.5481469,97.544096475,81.46196335,28.25664655,339.618451,23.8635635425,156.628285275,54.72356125,602.8579757499999,25.409889025,236.472549225,446.25520575,50.34919595,40.04987195,15.96266128,164.6149692,97.84772045,65.76199395,273.2279515,214.24337475,142.332807,132.75557265,139.005177075,179.2598515,197.631551175,582.14676675,86.77866614999999,974.1813535,280.2158155,30.387185925,242.204035325,248.69349855,338.36693775,156.015387775,19.0108309075,144.500832725,43.032967975,58.7564055,53.387036575,67.111467575,148.55471305,41.59286435,2.4428539625,144.818085575,70.435435125,670.1342155,36.1451217,131.612351275,444.6095645,168.469700525,231.1674339,263.5397245,23.426575975,194.0429519,105.806579575,159.2929371,862.472184,849.42852175,160.91934655,475.05727675,132.395119025,272.05775925,439.8401735,61.7758235,19.2875229275,284.65058525,400.15577425,268.7709425,447.83502050000004,128.519632825,184.090383175,248.968743275,62.312367375,28.802572425,226.414290775,77.651263575,73.638527075,108.7372947,57.1711094,134.1238827,312.2084885,860.3492725,367.40347125,72.634701575,412.611666,1.02690341,87.69825365000001,551.86723975,111.843977125,333.44162825,34.84627445,41.34480297499999,162.69860877500003,38.51180375,219.983567725,190.77716025,106.556260625,143.1754109,243.50944425,285.544822,200.246164925,110.640774825,650.74033225,134.79563055,315.60250475,41.422417775,532.866118,388.479948,28.45758375,26.7380718,602.7757325,179.191124425,761.1802117499999,99.006623525,315.27005975,475.880175,346.00155700000005,48.431425675,190.55754005,15.3869587425,22.138379415,0.9202324725
2035,1,1,5,26.92674815,174.52673792500002,98.00902965,81.965276675,27.90887815,343.55160675,24.1419447425,157.8397353,57.4171976,609.8418795,25.7063712,237.583174675,451.4259225,50.586589525,40.3578995,16.0554184575,165.89012995000002,96.62947715,64.944634425,276.39386025,214.07963345,142.2339736,133.77521827500001,140.0826447,177.03991472500002,198.56529905,588.89397225,86.7045803,981.705183,280.00576375,30.01207085,239.196596025,250.611867,338.11931725,156.89181345,19.1533911,146.1790606,42.504057325,59.1185343,54.008268125,67.06796855,150.27382835,41.9179042,2.5657443375,145.937477175,69.56187609999999,675.30870325,36.11814435,129.977309475,446.70227175,166.3772168,232.95107295,264.78026575,24.578082065000004,196.29404015,106.629210475,160.272313625,867.28766925,853.431453,162.7833142,478.72885125,133.21083045,275.20868875,443.23392925,61.012153175,19.261007095,286.4039325,402.617753,270.4250175,447.495395,126.935016775,181.81367305,245.887683525,62.26022885,28.95182485,229.04033045,77.5848991,74.48803275,109.57588602499997,56.46338755,140.720976725,315.82451825,866.98705925,369.66771175,71.73354485,415.1498125,1.0370251175,88.371377625,555.262982,112.5340109,336.01730975000004,35.063882575,41.8187786,162.576722125,38.74800605,221.3407587,192.9874115,111.79831465,144.833890875,245.00715385,288.85593925,202.563597725,109.26819800000003,658.27984125,135.626649125,317.54642375,41.901740624999995,536.9786565,392.98511275000004,29.85730455,26.9018666,595.30135975,176.971438675,770.00003875,100.1588488,317.20993475,481.3929855,341.71501275,48.392904725,191.606231725,15.482630555,22.2519421225,0.967807205
2035,1,1,6,28.0200889,177.06403255,98.64917325,82.73112685,27.541339975,350.381212,24.6238473225,161.814586325,59.747478875,621.962605,26.219837425,239.141263,460.39929925,50.9178438,41.3720176,16.28784006,170.05845699999998,95.3915285,64.106332625,281.88225225,214.9691614,142.817544,137.14022345,143.599830425,174.761273675,199.860835125,600.59504525,87.0673646,1006.40104425,281.16330575,29.6244598,236.122111975,256.914886,339.5171215,159.16962695,19.63644193,149.08184485,41.950385375,59.674278625,55.08212,67.341509575,153.26181895,42.97499245,2.668293075,149.610986125,68.666157125,692.2943055,36.274391125,128.308661575,449.6238125,164.2400786,238.805086775,266.5120935,25.577667125,200.194451025,109.30761842500002,161.775215875,879.936459,859.011243,166.01804755,490.7679255,134.461125125,280.677952,454.38612125,60.218482275,19.343399975,289.08948975,406.39302725,272.96084275,449.340562,125.294377575,179.47469224999998,242.717058125,62.516691925,29.37964015,233.59332085,77.90315305,75.970298175,112.332279325,55.735454825,146.433876,322.10354125,888.8018475,373.13251625,70.806874725,419.0404245,1.058147285,90.59670365,560.46833625,113.586488825,344.46784575000004,35.39127595,42.653274,163.2494699,39.108324575000005,223.413056525,196.827087275,116.33577105,147.71385335,247.30591915,294.597558,206.590103675,107.86144855,671.36229875,136.90057225,320.51934375,42.73511965,550.48828025,400.79228425,31.070857375,27.155462375,587.6413825,174.69407625,785.3031307499999,102.149212775,320.18065075000004,490.962802,337.31181725,48.586502,194.411522225,15.7067418825,22.5773732625,1.0058802325
2035,1,1,7,28.981726275,181.24417215,99.7385908,84.022873325,27.40006755,355.0694995,24.9520054925,165.410917525,61.7990484,630.29143675,26.566243975,241.782445175,466.56644,51.4754026,42.295915175000005,16.6806706,173.845760275,94.87544935,63.772925225,285.662969,217.362458825,144.39544175,140.190644075,146.790604275,173.8360025,202.069611925,608.6423235,88.0336102,1028.7699670000002,284.2767115,29.4685318,234.86042045,262.631608,343.28027725,162.944346475,20.071368340000003,151.080128675,41.728196625,60.60449455,55.817161175,68.089969575,155.3103494,43.924841525,2.760307435,152.931843825,68.3065455,707.6842435000001,36.679461325,127.6214108,454.5949815,163.36145065,244.114272775,269.4528065,26.45569955,202.8788664,111.74060284999997,164.29556357500002,900.73934625,868.5041355,168.24143,501.68123025,136.55530145,284.4379795,464.487412,59.900457925,19.56625005,293.59368475,412.7249275,277.2106325,454.33471275,124.627332425,178.52074347500002,241.424724825,63.212922075,30.072432425,236.72063205,78.773025975,76.99116169999999,114.829945925,55.432952925,151.462484275,326.41390425,908.557075,378.94341475,70.43168002499999,425.57111775000004,1.07043474,92.605399075,569.20014325,115.355461025,352.12894075,35.944587575,43.2238113,165.0648335,39.720369175,226.89674265,199.461489175,120.33318475,149.68913595,251.1598725,298.5425315,209.358717325,107.28623485,680.35572675,139.02982500000002,325.51503850000006,43.303950799999996,562.72852175,406.1641545,32.135505175,27.578138175,584.50643925,173.760442175,795.81957225,103.517335925,325.1694585,497.534632,335.51623575,49.13335045,199.004279475,16.0734874425,23.1066923375,1.042248835
2035,1,1,8,28.96041965,185.089749725,100.17847959999997,84.24450934999999,26.7471402,362.35471775,25.464024475,166.356303975,61.755477625,643.2211445,27.1134699,242.855706475,476.1323245,51.704806375,42.54033149999999,17.01858961,174.836596375,92.631434325,62.25772125,291.519569,217.562199825,144.5398877,140.998748375,147.636706525,169.71242255,202.96723415,621.12426375,88.1264607,1034.6604805,284.55137,28.77018985,229.294497525,264.12963175000004,343.60518375,166.392798225,20.191613275,154.17764385,40.740677125,60.76534335,56.96274405,68.153211625,158.494640625,44.178990625,2.7575605325,153.8117666,66.686055725,711.7335375,36.709894875,124.5993478,456.61118675,159.485300625,245.511871825,270.64745725,26.43517,207.033837625,112.373132475,164.72928297500002,919.792669,872.3525447500001,171.6902039,504.549625,136.9149115,290.26826575,467.14746175,58.48198345,19.5757714725,294.37196175,413.81816925000004,277.94762875,454.75695375,121.67198565,174.28059917500002,235.6992676,63.269915475,30.714022675,241.5754996,78.842519775,78.564791175,115.483807425,54.11890865,151.352058725,333.10834425,913.751508,379.95070849999996,68.755719425,426.70016625000005,1.092046615,93.1350892,570.712538,115.66515795,354.13553,36.03719485,44.10844535,165.22291817500002,39.826769775,227.498113625,203.552939025,120.24351752499997,152.7613959,251.82556475,304.66394275,213.648682475,104.74176375,694.30845025,139.400088275,326.3808685,44.19376149999999,565.94842325,414.48856825,32.1132104,27.6523874,570.64916425,169.637840075,812.14141775,105.638446875,326.0355865,507.73911125,327.55690875,49.17365655,203.2160582,16.4143793275,23.5977682375,1.040873505
2035,1,1,9,29.312843175,188.63624395,100.042636725,82.00288710000001,26.1515578,364.88734875,25.64289605,167.309030525,62.503394325,647.7152065,27.304987075,242.520357375,479.460453,51.63555215,42.777147075,17.356603885,175.835091375,90.546450725,60.8616408,293.55640525,221.167844875,146.94076040000002,141.804269375,148.47643970000001,165.8980866,202.689304925,625.4631985000001,89.5853787,1040.58324175,289.27123,28.119560925,224.141825575,265.647827,349.30310275,169.57735775,20.3010189525,155.25264335,39.826891125,59.146879025,57.361596425,69.280480575,159.6052095,44.429128725,2.7902767575,154.68972625,65.182094175,715.812827,37.31673135,121.796509625,455.97786375,155.902461425,246.916190725,270.27454975,26.7555874,208.48402695,113.02307795000002,160.34362312500002,937.40681125,871.14816325,172.890820075,507.433697,133.268816975,292.300109,469.81440375,57.163625625,19.898519907500003,286.53088625,402.79895150000004,270.542981,462.30427475,118.940616725,170.364996025,230.40282155,64.31986365,31.291954125,243.260085425,80.15460132499997,79.1188683,116.1526654,52.907246775,153.187388925,335.43665224999995,918.98821475,369.83122125,67.214171825,415.33397149999996,1.10064891,93.676537275,555.50855925,112.58498765,356.16724400000004,35.077129425,44.420633499999994,167.960323675,38.7643924,221.43667385,204.976403425,121.702670775,153.82958215,245.1171891,306.79198625,215.14350875000005,102.381929975,699.156646,135.68792935,317.686375,44.504016,569.19027775,417.3849665,32.503438025,26.91576415,557.8236205,165.824858575,817.8154925,106.3738259,317.35154975,511.2847712500001,320.198685,49.998534525,207.11101365,16.7391093225,24.048909805,1.0515818175
2035,1,1,10,28.897603775,191.852909425,101.013602475,78.787610275,25.220639325,370.42433324999996,26.0321248,169.42079685,61.620539975,657.54478675,27.717541475,244.876042825,486.7396915,52.139043325,43.323915775,17.6469647125,178.0619306,87.345657125,58.709906725,298.010838,229.72916965,152.624568275,143.597450875,150.35572705,160.033692875,204.65600865,634.95912275,93.05087795,1053.75442375,300.46668125,27.126747825,216.21977075,269.00304125,362.82418874999996,172.470990325,20.5568023675,157.6134686,38.413381025,56.82961205,58.233306775,71.96524635,162.026883425,44.99756695000001,2.75341481,156.650110775,62.883931375,724.8728735,38.759302475,117.490410075,460.41145825,150.388430875,250.0471225,272.90557925,26.376830425,211.649439625,114.45409035,154.06177912500002,953.448319,879.6162529999999,175.515618775,513.85638775,128.048565975,296.73597175,475.76263175,55.144777875,20.6716279925,275.309875,387.02033175,259.95019249999996,480.20134725,114.73714225,164.348910725,222.255781,66.811615325,31.824020625,246.9567581,83.257551425,80.31658675,117.619474075,51.032525275,151.01964885,340.52979525,930.62281575,355.34679875,64.842987325,399.068727,1.1182091375,94.8614566,533.75199675,108.172756875,360.67182625,33.703162075,45.090297925,174.46682715000003,37.244905125,212.76333985000005,208.084135125,119.98115462499997,156.160336925,235.51782595,311.45095575,218.40731225,98.764658975,709.7710955,130.37334025,305.24488125,45.17672955,576.39090825,423.7202335,32.0426808,25.8595759,538.11384375,159.96309625,830.22976975,107.9909124,304.9214345,519.0489130000001,308.87782275,51.936037725,210.6565104,17.019076455,24.4711186675,1.0365796925
