Year,Month,Day,Period,9,17,21,22,29,30,32,33,34,35,36,37,38,39,40,42,43,46,56,57,58,59,67,69,86,87,101,106,111,116,123,126,127,142,152,153,154,158,160,161,164,167,168,170,172,173,188,190,191,196,198,200,210,214,217,218,219,221,225,233,238,240,254,255,258,260,265,273,276,277,278,282
2019,1,2,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,2,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,2,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,2,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,2,10,0.07,2.21,1.65,5.85,0.43,13.04,0.20,0.13,0.21,0.21,0.39,0.20,0.26,0.17,0.17,3.03,1.27,0.96,3.85,3.66,7.03,6.92,5.97,0.13,0.68,3.46,0.26,5.76,0.34,3.14,0.10,4.32,5.55,7.87,0.21,0.29,1.40,0.00,0.09,1.58,0.51,0.30,0.15,0.33,0.27,0.42,0.38,0.40,1.03,0.20,0.39,0.62,0.11,0.73,0.47,0.64,0.44,0.39,0.45,0.38,3.95,0.44,0.57,0.26,0.53,0.21,1.45,0.75,0.16,0.19,0.30,7.15
2019,1,2,11,0.64,5.85,14.71,52.29,1.21,111.66,0.62,0.38,0.61,0.61,1.54,0.60,0.77,0.52,0.52,10.61,4.38,2.60,32.94,31.33,60.25,59.25,66.97,0.38,1.92,9.82,2.25,51.47,2.32,23.30,0.86,38.61,49.54,88.31,0.79,1.09,9.59,96.33,0.26,11.95,6.71,0.71,0.35,0.78,0.84,1.28,1.14,1.97,5.10,1.02,1.26,2.03,0.29,2.29,1.87,2.58,1.76,1.22,1.31,1.09,13.81,1.74,1.67,0.76,2.33,0.64,9.93,5.57,1.11,0.91,1.45,61.25
2019,1,2,12,1.10,8.89,25.16,89.42,1.80,193.24,0.97,0.58,0.92,0.92,2.39,0.93,1.20,0.80,0.80,16.34,6.78,4.08,57.00,54.22,104.27,102.53,116.96,0.58,2.92,14.90,3.89,88.03,3.74,39.06,1.47,66.02,84.73,154.24,1.22,1.69,15.41,183.64,0.40,20.29,11.79,1.10,0.55,1.20,1.30,1.98,1.78,3.26,8.42,1.68,1.92,3.14,0.43,3.45,2.81,3.88,2.64,1.84,1.96,1.65,21.27,2.70,2.55,1.17,3.62,0.98,15.95,9.34,1.85,1.50,2.40,106.01
2019,1,2,13,1.57,11.66,35.88,127.50,2.33,279.16,1.30,0.76,1.21,1.21,3.27,1.29,1.66,1.11,1.11,23.00,9.13,5.50,82.34,78.32,150.62,148.11,166.20,0.76,3.84,19.61,5.62,125.51,5.10,54.55,2.09,94.14,120.81,219.18,1.71,2.37,21.02,260.10,0.55,28.65,16.92,1.48,0.74,1.61,1.73,2.63,2.44,4.51,11.64,2.30,2.54,4.28,0.56,4.61,3.67,5.06,3.45,2.46,2.49,2.17,29.93,3.70,3.51,1.61,4.93,1.33,21.76,13.04,2.57,2.08,3.33,153.13
2019,1,2,14,2.10,13.57,47.98,170.52,2.55,621.73,1.49,0.80,1.28,1.28,2.95,1.15,1.48,0.99,0.99,30.05,8.75,7.12,183.39,174.44,335.47,329.88,219.04,0.80,4.04,20.62,12.52,167.87,6.59,49.63,2.80,125.90,161.57,288.87,1.60,2.09,27.17,313.94,0.56,35.50,24.29,1.67,0.83,1.83,2.05,3.13,2.98,4.20,10.85,2.09,2.45,5.16,0.72,5.76,3.92,5.41,3.68,3.07,2.27,2.29,39.11,3.35,4.94,2.27,4.44,1.36,28.13,11.87,2.50,3.31,5.30,341.06
2019,1,2,15,2.18,13.67,49.82,177.05,2.59,646.77,1.51,0.83,1.33,1.33,3.07,1.19,1.53,1.02,1.02,31.32,9.11,7.29,190.77,181.47,348.98,343.16,226.09,0.83,4.21,21.50,13.03,174.29,7.07,50.39,2.90,130.72,167.76,298.16,1.70,2.21,29.18,333.90,0.58,36.16,25.95,1.66,0.83,1.81,2.07,3.15,2.96,4.23,10.92,2.11,2.51,5.26,0.73,5.76,3.95,5.45,3.71,3.07,2.32,2.38,40.76,3.48,5.04,2.31,4.60,1.40,30.22,12.05,2.53,3.41,5.46,354.79
2019,1,2,16,2.04,12.98,46.56,165.47,2.34,600.06,1.36,0.77,1.24,1.24,2.89,1.11,1.43,0.95,0.95,29.78,8.51,6.79,177.00,168.36,323.77,318.38,210.17,0.77,3.92,20.02,12.09,162.89,6.76,46.43,2.71,122.17,156.78,277.16,1.58,2.06,27.87,312.97,0.54,33.25,24.09,1.50,0.75,1.64,1.90,2.89,2.67,3.95,10.21,1.96,2.34,4.78,0.67,5.22,3.60,4.96,3.38,2.78,2.11,2.22,38.77,3.28,4.72,2.16,4.33,1.31,28.86,11.10,2.33,3.15,5.04,329.17
2019,1,2,17,2.37,11.76,54.29,192.93,1.39,509.15,1.13,0.53,0.85,0.85,2.59,1.24,1.59,1.06,1.06,24.62,5.98,8.01,150.18,142.85,274.72,270.14,223.72,0.53,2.68,13.68,10.26,189.92,7.49,36.20,3.17,142.44,182.80,295.03,2.38,2.81,30.90,219.20,0.54,35.33,19.02,1.25,0.62,1.36,1.61,2.46,2.24,2.89,7.46,1.91,2.56,4.14,0.44,2.37,1.88,2.59,1.76,1.26,1.45,1.52,32.04,2.94,2.35,1.08,3.35,1.31,32.00,8.66,2.15,3.07,4.91,279.30
2019,1,2,18,1.57,7.81,35.96,127.81,0.89,343.27,0.73,0.35,0.56,0.56,1.76,0.83,1.06,0.71,0.71,16.55,3.94,5.38,101.25,96.31,185.22,182.13,148.39,0.35,1.76,9.01,6.91,125.82,5.39,24.38,2.10,94.36,121.10,195.69,1.59,1.88,22.23,146.97,0.36,23.64,13.24,0.80,0.40,0.88,1.04,1.59,1.45,1.91,4.93,1.28,1.69,2.72,0.28,1.55,1.21,1.67,1.13,0.83,0.93,1.00,21.54,1.99,1.56,0.72,2.28,0.87,23.01,5.83,1.44,2.05,3.28,188.30
2019,1,2,19,0.74,3.38,16.97,60.32,0.30,172.32,0.24,0.14,0.23,0.23,0.75,0.35,0.46,0.30,0.30,8.07,1.63,2.22,50.83,48.35,92.98,91.43,69.09,0.14,0.73,3.73,3.47,59.38,2.55,10.06,0.99,44.53,57.15,91.11,0.70,0.82,10.52,67.54,0.14,10.61,7.08,0.25,0.13,0.28,0.34,0.52,0.49,0.72,1.86,0.51,0.65,0.99,0.09,0.57,0.42,0.59,0.40,0.31,0.32,0.41,10.50,0.85,0.64,0.29,0.97,0.35,10.89,2.41,0.61,0.88,1.41,94.53
2019,1,2,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,2,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,2,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
