Total demand,Total fixed costs,Total generation costs,Total costs,Total load shedding,Total over generation,Total reserve shortfall,Total renewables curtailment,Total on/offs,Total sum on/off ramps,Total sum nominal ramps,Maximum observed demand,Overall renewables penetration rate,Cumulative average price,Total energy payments,Total reserve payments,Total uplift payments,Total payments,Cumulative average payments
83716514.11,2135609934.437322,301083438.114348,2436693372.551669,72.745385,888425.323201,11565.499318,0.0,9535,922464.25,6510396.289133,60652.16,24.419571,29.106484,-3176004682.564598,1022245.939788,0.0,-3174982436.62481,-37.925402
