Date,Hour,Minute,Type,Solve Time
2035-01-01,0,0,SCED,0.081171
2035-01-01,1,0,SCED,0.055787
2035-01-01,2,0,SCED,0.064472
2035-01-01,3,0,SCED,0.069515
2035-01-01,4,0,SCED,0.070724
2035-01-01,5,0,SCED,0.065972
2035-01-01,6,0,SCED,0.062831
2035-01-01,7,0,SCED,0.059033
2035-01-01,8,0,SCED,0.068109
2035-01-01,9,0,SCED,0.069414
2035-01-01,10,0,SCED,0.074403
2035-01-01,11,0,SCED,0.073631
2035-01-01,12,0,SCED,0.069073
2035-01-01,13,0,SCED,0.066166
2035-01-01,14,0,SCED,0.073704
2035-01-01,15,0,SCED,0.089941
2035-01-01,16,0,SCED,0.084844
2035-01-01,17,0,SCED,0.078642
2035-01-01,18,0,SCED,0.078177
2035-01-01,19,0,SCED,0.06982
2035-01-01,20,0,SCED,0.076696
2035-01-01,21,0,SCED,0.065712
2035-01-01,22,0,SCED,0.062713
2035-01-01,23,0,SCED,0.057933
2035-01-02,0,0,SCED,0.058205
2035-01-02,1,0,SCED,0.050073
2035-01-02,2,0,SCED,0.049515
2035-01-02,3,0,SCED,0.05379
2035-01-02,4,0,SCED,0.058569
2035-01-02,5,0,SCED,0.053323
2035-01-02,6,0,SCED,0.042464
2035-01-02,7,0,SCED,0.050965
2035-01-02,8,0,SCED,0.043991
2035-01-02,9,0,SCED,0.050115
2035-01-02,10,0,SCED,0.059899
2035-01-02,11,0,SCED,0.057745
2035-01-02,12,0,SCED,0.062772
2035-01-02,13,0,SCED,0.067757
2035-01-02,14,0,SCED,0.059245
2035-01-02,15,0,SCED,0.064096
2035-01-02,16,0,SCED,0.077448
2035-01-02,17,0,SCED,0.082065
2035-01-02,18,0,SCED,0.078636
2035-01-02,19,0,SCED,0.081128
2035-01-02,20,0,SCED,0.07503
2035-01-02,21,0,SCED,0.074743
2035-01-02,22,0,SCED,0.069976
2035-01-02,23,0,SCED,0.08225
2035-01-03,0,0,SCED,0.071592
2035-01-03,1,0,SCED,0.076523
2035-01-03,2,0,SCED,0.079557
2035-01-03,3,0,SCED,0.084475
2035-01-03,4,0,SCED,0.072249
2035-01-03,5,0,SCED,0.086165
2035-01-03,6,0,SCED,0.067595
2035-01-03,7,0,SCED,0.075462
2035-01-03,8,0,SCED,0.072718
2035-01-03,9,0,SCED,0.095304
2035-01-03,10,0,SCED,0.123477
2035-01-03,11,0,SCED,0.093961
2035-01-03,12,0,SCED,0.079463
2035-01-03,13,0,SCED,0.089449
2035-01-03,14,0,SCED,0.084043
2035-01-03,15,0,SCED,0.077712
2035-01-03,16,0,SCED,0.087261
