Year,Month,Day,Period,19,20,23,24,31,41,52,53,55,63,64,65,68,74,77,78,79,80,81,82,83,84,88,89,90,91,92,95,96,97,99,102,103,104,109,110,113,115,117,119,120,125,128,131,132,133,134,135,136,139,140,141,143,145,146,157,159,162,163,169,192,194,199,204,205,206,236,237,245,247,248,249,251,252,266,267,270,272,274,275,279,281
2019,1,1,10,310.69,385.80,108.80,192.50,36.96,21.27,39.21,62.63,186.90,51.00,60.00,5.56,19.12,4.28,60.00,45.36,26.25,42.45,55.50,39.15,87.30,0.00,155.83,148.85,208.93,785.09,276.23,36.00,29.88,183.75,0.83,45.20,39.31,7.33,165.56,338.60,84.30,84.30,5.73,60.00,35.28,174.20,249.50,30.00,44.10,20.51,0.00,27.48,7.49,27.47,250.60,230.00,78.23,28.04,243.76,153.55,0.00,48.75,185.40,0.00,332.60,130.37,39.00,404.71,932.43,539.94,5.53,10.26,31.48,32.22,1.03,60.53,29.86,35.90,17.79,21.86,579.00,281.31,746.40,1039.00,264.60,16.47
2019,1,1,11,349.46,433.01,108.80,192.50,74.33,33.66,78.83,125.70,186.90,51.00,60.00,6.97,34.00,12.31,60.00,45.36,26.25,42.45,55.50,39.15,87.30,0.00,103.48,99.00,137.47,509.29,180.45,88.65,29.88,183.75,2.53,80.50,70.00,13.00,167.52,338.60,150.00,150.00,10.00,60.00,35.28,174.20,249.50,40.31,65.03,38.03,0.00,50.96,9.60,43.47,250.60,230.00,145.68,56.19,195.02,120.54,0.00,91.77,104.02,0.00,332.60,52.95,39.00,238.40,989.35,539.94,12.63,28.76,56.05,50.70,3.14,107.80,36.93,44.97,28.15,34.59,324.69,501.30,418.54,582.57,264.60,33.13
2019,1,1,12,192.99,234.06,61.07,108.00,103.73,33.63,110.27,179.60,460.54,51.00,60.00,8.90,33.99,36.38,60.00,45.36,26.25,42.45,55.50,39.15,87.30,0.00,51.18,49.20,66.06,235.65,84.75,96.29,31.88,234.28,7.81,80.49,69.99,12.99,83.48,248.37,84.20,84.20,5.66,60.00,35.28,97.74,139.96,30.00,44.10,36.28,0.00,48.62,12.75,43.43,183.82,230.00,164.86,100.00,125.29,75.91,0.00,162.50,160.49,0.00,332.60,52.95,56.82,257.10,545.80,895.48,30.69,81.11,55.66,58.47,9.66,107.05,42.05,57.38,28.12,34.56,542.91,281.17,708.99,1000.33,264.60,45.23
2019,1,1,13,192.99,234.06,46.17,77.30,125.00,34.12,132.50,210.50,623.00,51.00,60.00,11.36,34.00,106.25,60.00,45.36,26.25,42.45,55.50,39.15,87.30,0.00,51.18,49.20,66.06,235.65,84.75,120.00,29.88,183.76,20.51,80.50,70.00,13.00,60.00,171.90,45.00,45.00,3.00,60.00,35.28,70.73,96.96,30.00,44.10,34.82,0.00,46.66,16.62,44.06,127.23,230.00,189.24,56.25,75.50,43.98,0.00,162.50,185.40,0.00,332.60,52.95,113.69,257.10,317.40,539.95,66.99,254.88,55.97,69.73,25.59,107.64,49.34,73.27,28.53,35.06,579.00,150.39,746.40,1039.00,264.60,56.10
2019,1,1,14,192.99,234.06,90.35,157.79,125.00,34.80,132.50,210.50,623.00,51.00,60.00,14.36,34.00,187.02,60.00,45.36,26.25,42.45,55.50,39.15,87.30,0.00,51.18,49.20,66.06,235.65,84.75,120.00,29.88,183.75,36.10,80.50,70.00,13.00,60.00,115.27,45.00,45.00,3.00,60.00,35.28,143.27,202.25,30.00,44.10,33.56,0.00,44.97,21.33,44.94,85.31,230.00,219.45,100.00,43.08,23.00,0.00,162.50,104.55,0.00,326.46,52.95,73.53,257.10,317.40,539.94,259.04,448.64,57.21,85.34,45.04,110.02,59.06,92.66,29.10,35.76,325.32,150.39,419.18,583.24,378.16,56.10
2019,1,1,15,192.99,234.06,42.61,73.27,125.00,29.75,132.50,210.50,623.00,51.00,60.00,13.28,19.16,171.15,60.00,45.36,26.25,42.45,55.50,39.15,87.30,0.00,51.18,49.20,66.06,235.65,84.75,120.00,31.39,210.51,33.03,45.25,39.36,7.37,60.00,104.91,45.00,45.00,3.00,60.00,35.28,66.79,92.70,30.00,44.10,31.35,0.00,42.01,20.75,38.42,77.65,219.57,220.15,56.12,33.61,17.69,0.00,162.50,130.61,0.00,287.85,52.95,130.00,257.10,317.40,745.19,121.16,410.57,52.65,73.55,41.21,101.24,56.57,85.69,24.88,30.57,454.05,150.39,605.65,880.86,264.60,56.10
2019,1,1,16,192.99,234.06,32.64,57.75,125.00,41.75,132.50,210.50,623.00,51.00,60.00,12.30,34.00,158.36,60.00,45.36,26.25,42.45,55.50,39.15,87.30,0.00,51.18,49.20,66.06,235.65,84.75,120.00,29.88,183.75,30.56,80.50,70.00,13.00,60.00,97.20,45.00,45.00,3.00,60.00,35.28,52.26,74.85,73.62,108.35,29.74,0.00,39.85,20.21,54.29,71.94,201.59,228.03,30.00,27.84,15.60,0.00,162.50,142.89,0.00,252.72,52.95,130.00,257.10,317.40,539.94,131.35,379.88,48.92,64.74,38.13,94.08,54.53,79.32,34.72,42.94,466.38,150.39,614.30,881.73,264.60,56.10
2019,1,1,17,323.88,408.78,32.64,57.75,125.00,47.78,132.50,210.50,623.00,51.00,60.00,11.41,34.00,91.55,60.00,45.36,26.25,42.45,55.50,39.15,87.30,0.00,51.18,49.20,66.06,235.65,84.75,120.00,29.88,183.75,20.08,80.50,70.00,13.00,60.00,93.59,45.00,45.00,3.00,60.00,35.28,52.26,74.85,30.00,44.10,34.57,0.00,43.95,19.61,62.22,69.27,193.79,238.50,30.00,25.21,16.47,0.00,162.50,146.36,0.00,219.62,52.95,130.00,257.10,317.40,539.94,114.79,209.38,46.20,58.11,24.66,88.85,53.04,73.58,39.67,49.15,395.58,150.39,493.67,661.83,604.22,56.10
2019,1,1,18,274.39,330.42,47.20,83.96,125.00,25.55,132.50,210.50,623.00,95.49,112.31,11.00,19.11,79.36,60.00,45.36,26.25,42.45,55.50,39.15,87.30,0.00,51.18,49.20,66.06,235.65,84.75,120.00,29.88,183.75,16.14,45.19,39.30,7.33,60.00,64.50,45.00,45.00,3.00,112.31,66.10,75.89,109.23,30.00,44.10,70.29,0.00,92.02,19.49,32.99,47.74,207.37,238.50,30.00,18.63,15.57,0.00,162.50,179.29,0.00,134.98,52.95,130.00,257.10,317.40,539.94,120.31,196.10,41.46,50.50,19.95,79.73,48.43,70.96,21.36,26.25,559.91,150.39,721.80,1004.76,264.60,56.10
2019,1,1,19,323.19,393.55,94.93,168.46,92.34,31.65,97.89,155.55,460.54,165.47,194.68,11.45,10.20,55.41,60.00,45.36,26.25,42.45,55.50,39.15,87.30,0.00,51.18,49.20,66.06,235.65,84.75,120.00,29.88,183.75,10.69,24.15,21.00,3.90,60.00,46.14,45.00,45.00,3.00,194.68,114.47,152.35,218.77,30.00,44.10,85.20,0.00,114.17,19.67,40.87,34.15,222.16,176.17,30.00,16.82,15.34,0.00,121.92,153.08,0.00,77.70,98.98,130.00,250.46,317.40,539.94,125.55,132.92,39.99,48.32,13.34,76.90,55.29,73.86,26.47,32.52,478.06,150.39,616.27,857.86,264.60,41.41
2019,1,1,20,615.51,748.14,108.80,192.50,37.50,34.80,39.75,63.15,186.90,113.24,133.22,12.68,12.55,61.55,60.00,45.36,26.25,42.45,55.50,39.15,87.30,0.00,51.18,49.20,66.06,235.65,84.75,69.75,29.88,183.75,11.88,35.91,30.13,4.30,46.58,36.04,45.00,45.00,3.00,133.22,78.33,174.20,249.50,30.00,44.10,85.00,0.00,115.18,19.94,44.94,26.67,230.00,71.55,26.62,19.35,15.68,0.00,60.56,132.80,0.00,42.13,176.50,130.00,169.39,246.43,539.94,131.27,147.64,41.64,51.09,14.82,80.09,74.81,81.80,29.10,35.76,414.72,150.39,534.62,744.21,264.60,16.83
2019,1,1,21,643.30,780.20,86.41,152.88,37.50,49.52,39.75,63.15,186.90,87.18,102.56,13.87,8.23,59.36,75.45,57.28,33.34,53.65,69.88,49.53,108.93,0.00,77.96,74.95,100.56,358.03,128.94,80.23,23.22,167.68,11.46,19.49,16.95,3.15,37.58,0.00,36.60,36.60,2.44,102.56,60.31,138.35,198.16,28.67,42.15,74.23,0.00,98.92,20.61,66.28,0.00,138.07,60.02,17.00,5.32,5.34,0.00,64.72,83.30,0.00,24.76,156.76,130.00,254.68,198.80,635.21,126.13,142.40,98.55,67.04,14.29,189.44,71.35,89.45,40.39,51.08,260.16,122.30,335.37,466.85,541.43,16.83
2019,1,1,22,643.30,780.20,51.20,90.59,28.29,65.00,29.99,47.65,130.70,67.18,79.04,15.49,4.80,58.25,91.86,69.58,40.36,65.14,85.02,60.10,133.17,0.00,85.71,82.40,110.63,394.65,141.93,91.94,14.08,86.60,11.24,11.37,9.89,1.84,42.64,0.00,43.79,43.79,2.95,79.04,46.48,81.98,117.41,16.98,24.97,74.19,0.00,96.46,21.38,85.62,0.00,71.20,45.18,10.44,7.23,5.41,0.00,68.89,50.71,0.00,14.64,116.08,117.59,385.16,197.90,254.46,123.81,139.73,218.22,85.60,14.03,419.66,74.75,99.90,53.62,66.94,158.37,146.25,204.16,284.19,333.17,12.70
