Date,Demand,Renewables available,Renewables used,Renewables penetration rate,Average price,Fixed costs,Generation costs,Load shedding,Over generation,Reserve shortfall,Renewables curtailment,Number on/offs,Sum on/off ramps,Sum nominal ramps,Renewables energy payments,Renewables uplift payments,Thermal energy payments,Thermal uplift payments,Total energy payments,Total uplift payments,Total reserve payments,Total payments,Average payments
2035-01-01,663342.30299,220699.74,220699.74,49.859584,10.900612,4229178.557707,3001658.274606,0.0,0.0,0.0,0.0,147,3890.25,26303.553138,4651141.107613,0.0,9010659.276828,0.0,13661800.384441,0.0,0.0,13661800.384441,20.5954
2035-01-02,726983.002141,111623.36,111623.36,18.139532,15.290591,5602183.655402,5513816.276248,0.0,0.0,0.0,0.0,32,3414.12,14183.555818,2541318.045045,0.0,13554103.790512,0.0,16095421.835557,0.0,0.0,16095421.835557,22.140025
2035-01-03,682109.488632,117881.64,117881.64,20.89256,14.58849,5191127.494909,4759820.266234,0.0,0.0,0.0,0.0,62,4712.13,20806.828035,2570512.864244,0.0,12241914.863334,0.0,14812427.727578,0.0,0.0,14812427.727578,21.715616
2035-01-04,656650.15701,108249.91,108249.91,19.739216,14.549218,5003921.067214,4549825.466321,0.0,0.0,0.0,0.0,43,3577.38,17569.191507,2427710.197641,0.0,11840580.126047,0.0,14268290.323688,0.0,0.0,14268290.323688,21.728907
2035-01-05,637031.206365,109343.72,109343.72,20.721302,14.273603,4806319.668162,4286410.941696,0.0,0.0,0.0,0.0,54,4143.21,16459.019625,2432786.228412,0.0,11300546.397067,0.0,13733332.625479,0.0,0.0,13733332.625479,21.558336
2035-01-06,592596.149866,226860.36,226860.36,62.028482,9.468742,3341283.317338,2269856.603937,0.0,0.0,0.0,0.0,48,4114.89,20024.463472,4222828.886505,0.0,7157677.093349,0.0,11380505.979854,0.0,0.0,11380505.979854,19.204489
2035-01-07,569691.449412,205265.67,205265.67,56.325782,9.845548,3249722.167029,2359202.386186,0.0,0.0,0.0,0.0,53,9426.09,21702.442769,3243683.902123,0.0,7132104.634523,0.0,10375788.536646,0.0,0.0,10375788.536646,18.212997
2035-01-08,582052.849976,126291.7,126291.7,27.710063,12.85637,4181073.22257,3302013.375104,0.0,0.0,0.0,0.0,55,4898.1,19816.360269,2674347.861677,0.0,9355353.154131,0.0,12029701.015808,0.0,0.0,12029701.015808,20.667713
2035-01-09,603907.619855,174153.26,174153.26,40.523908,11.51003,3956109.228014,2994885.756596,0.0,0.0,0.0,0.0,43,6127.95,16750.207273,3603621.259276,0.0,8757843.540414,0.0,12361464.79969,0.0,0.0,12361464.79969,20.469132
2035-01-10,638003.835054,139774.08,139774.08,28.054141,13.243464,4581495.317812,3867885.707395,0.0,0.0,0.0,0.0,52,3367.08,14637.361372,2953380.652693,0.0,10508068.042891,0.0,13461448.695584,0.0,0.0,13461448.695584,21.099323
2035-01-11,620297.209111,215050.84,215050.84,53.066691,10.297441,3832255.836274,2555217.89977,0.0,0.0,0.0,0.0,47,5600.31,21228.880164,4434127.364144,0.0,7990324.374609,0.0,12424451.738754,0.0,0.0,12424451.738754,20.029837
2035-01-12,602320.734327,178572.21,178572.21,42.141081,11.30593,3935755.231383,2874040.940602,0.0,0.0,0.0,0.0,50,8520.0,22182.298168,3713434.847087,0.0,8575571.825124,0.0,12289006.672211,0.0,0.0,12289006.672211,20.402762
2035-01-13,659410.430059,110179.14,110179.14,20.060609,14.535094,4986845.355363,4597747.373626,0.0,0.0,0.0,0.0,42,3455.43,16773.301173,2470386.542738,0.0,11919040.71775,0.0,14389427.260488,0.0,0.0,14389427.260488,21.821656
2035-01-14,688782.440976,74929.92,74929.92,12.206502,16.072746,5604900.088229,5465724.905694,0.0,0.0,0.0,0.0,51,3793.77,17405.308211,1711068.550018,0.0,13586684.32135,0.0,15297752.871368,0.0,0.0,15297752.871368,22.209847
