Total demand,Total fixed costs,Total generation costs,Total costs,Total load shedding,Total over generation,Total reserve shortfall,Total renewables curtailment,Total on/offs,Total sum on/off ramps,Total sum nominal ramps,Maximum observed demand,Overall renewables penetration rate,Cumulative average price,Total energy payments,Total reserve payments,Total uplift payments,Total payments,Cumulative average payments
238711517.081212,1546173316.255957,1259488604.621782,2805661920.87774,0.0,0.0,0.0,0.0,15355,1607787.3,6730752.415944,39818.534008,29.238445,11.753358,4959126968.337475,0.0,0.0,4959126968.337475,20.774561
