Date,Hour,Minute,Generator,Output,Output DA,Curtailment,Unit Market Revenue,Unit Uplift Payment
2019-01-01,0,0,9,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,17,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,19,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,20,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,21,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,22,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,23,56.49,56.49,0.0,2974.674456,0.0
2019-01-01,0,0,24,99.95,99.95,0.0,5263.209628,0.0
2019-01-01,0,0,29,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,30,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,31,9.14,9.14,0.0,483.205662,0.0
2019-01-01,0,0,32,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,33,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,34,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,35,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,36,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,37,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,38,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,39,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,40,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,41,4.67,4.67,0.0,195.14591,0.0
2019-01-01,0,0,42,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,43,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,46,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,52,9.69,9.69,0.0,512.28259,0.0
2019-01-01,0,0,53,15.39,15.39,0.0,813.625289,0.0
2019-01-01,0,0,55,143.41,143.41,0.0,7551.7448,0.0
2019-01-01,0,0,56,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,57,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,58,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,59,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,63,170.0,170.0,0.0,16014.134261,0.0
2019-01-01,0,0,64,200.0,200.0,0.0,18840.157954,0.0
2019-01-01,0,0,65,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,67,0.0,0.0,0.0,-0.0,0.0
2019-01-01,0,0,68,10.2,10.2,0.0,-4384.534113,0.0
2019-01-01,0,0,69,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,74,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,77,200.0,200.0,0.0,-62871.016697,0.0
2019-01-01,0,0,78,151.2,151.2,0.0,-47530.488623,0.0
2019-01-01,0,0,79,87.5,87.5,0.0,-27506.069805,0.0
2019-01-01,0,0,80,141.5,141.5,0.0,-44481.244313,0.0
2019-01-01,0,0,81,185.0,185.0,0.0,-58155.690445,0.0
2019-01-01,0,0,82,130.5,130.5,0.0,-41023.338395,0.0
2019-01-01,0,0,83,291.0,291.0,0.0,-91477.329294,0.0
2019-01-01,0,0,84,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,86,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,87,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,88,170.6,170.6,0.0,-53628.977243,0.0
2019-01-01,0,0,89,164.0,164.0,0.0,-51554.233692,0.0
2019-01-01,0,0,90,220.2,220.2,0.0,-69220.989384,0.0
2019-01-01,0,0,91,785.5,785.5,0.0,-246925.918078,0.0
2019-01-01,0,0,92,282.5,282.5,0.0,-88805.311085,0.0
2019-01-01,0,0,95,9.51,9.51,0.0,184.929366,0.0
2019-01-01,0,0,96,3.62,3.62,0.0,192.16867,0.0
2019-01-01,0,0,97,22.27,22.27,0.0,1182.208914,0.0
2019-01-01,0,0,99,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,101,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,102,24.15,24.15,0.0,-10381.029296,0.0
2019-01-01,0,0,103,21.0,21.0,0.0,-9026.981997,0.0
2019-01-01,0,0,104,3.9,3.9,0.0,-1676.439514,0.0
2019-01-01,0,0,106,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,109,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,110,338.6,338.6,0.0,-338600.0,0.0
2019-01-01,0,0,111,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,113,143.72,143.72,0.0,-40436.837677,0.0
2019-01-01,0,0,115,143.72,143.72,0.0,-40436.837677,0.0
2019-01-01,0,0,116,0.0,0.0,0.0,-0.0,0.0
2019-01-01,0,0,117,9.58,9.58,0.0,-2695.414034,0.0
2019-01-01,0,0,119,200.0,200.0,0.0,18840.157954,0.0
2019-01-01,0,0,120,117.6,117.6,0.0,11078.012877,0.0
2019-01-01,0,0,123,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,125,90.45,90.45,0.0,4762.954586,0.0
2019-01-01,0,0,126,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,127,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,128,129.54,129.54,0.0,6821.372438,0.0
2019-01-01,0,0,131,30.0,30.0,0.0,-11771.198862,0.0
2019-01-01,0,0,132,44.1,44.1,0.0,-17303.662327,0.0
2019-01-01,0,0,133,0.0,0.0,0.0,0.0,0.0
2019-01-01,0,0,134,0.0,0.0,0.0,0.0,0.0
