Date,Demand,Renewables available,Renewables used,Renewables penetration rate,Average price,Fixed costs,Generation costs,Load shedding,Over generation,Reserve shortfall,Renewables curtailment,Number on/offs,Sum on/off ramps,Sum nominal ramps,Renewables energy payments,Renewables uplift payments,Thermal energy payments,Thermal uplift payments,Total energy payments,Total uplift payments,Total reserve payments,Total payments,Average payments
2019-01-01,986649.81,295013.79,293544.64653,41.231909,59.623417,55149173.481181,3678259.636109,0.0,18830.448216,0.0,1469.14347,147,9988.89,79657.630845,-807607641.762328,0.0,37578333.305256,0.0,-770029308.457072,0.0,4592.300755,-770024716.156317,-780.443789
2019-01-02,1136655.54,130939.9,130939.9,13.019575,19.148249,16142216.989548,5622746.668076,0.0,0.0,0.0,0.0,36,7081.89,49061.917503,2178707.32304,0.0,21492493.658285,0.0,23671200.981325,0.0,0.0,23671200.981325,20.825307
2019-01-03,1100872.77,151029.29,149961.79,15.737169,20.555194,17596018.283972,5032635.423497,0.0,2003.691705,0.0,1067.5,117,14470.53,80391.331707,-170672109.256997,0.0,16610832.693317,0.0,-154061276.56368,0.0,5324.04279,-154055952.52089,-139.939834
2019-01-04,1013727.34,139993.84,139732.84,15.981278,14.277596,10157239.48633,4316349.425617,0.0,358.858034,0.0,261.0,92,8999.85,68228.048941,-61429992.056535,0.0,14525500.134811,0.0,-46904491.921724,0.0,0.0,-46904491.921724,-46.269337
2019-01-05,903816.2,156305.99,156305.99,20.910215,11.513315,7331060.312041,3074860.194467,0.0,0.0,0.0,0.0,65,6158.13,47203.320821,300667.182307,0.0,10667922.877561,0.0,10968590.059868,0.0,0.0,10968590.059868,12.135864
2019-01-06,837425.54,299729.54,297022.24,53.328353,18.629007,13344665.021799,2255741.364014,0.0,16565.410666,0.0,2707.3,88,6110.34,49247.074147,-675442736.262538,0.0,29386280.743013,0.0,-646056455.519525,0.0,0.0,-646056455.519525,-771.479283
2019-01-07,835476.71,274965.24,272999.990654,47.001984,52.32288,41234652.543835,2479895.48317,0.0,18349.807818,0.0,1965.249346,127,12707.13,75638.794936,-842583001.998091,0.0,28904213.434462,0.0,-813678788.563629,0.0,0.0,-813678788.563629,-973.9096
2019-01-08,854810.49,179507.09,179255.09,26.347702,76.340684,62755309.056882,2501508.709064,0.0,4788.904181,0.0,252.0,87,9637.35,51303.022061,-238142847.126509,0.0,17128036.225879,0.0,-221014810.90063,0.0,0.0,-221014810.90063,-258.554163
2019-01-09,887344.94,198454.88,198454.88,28.807917,33.900837,27250902.655332,2830833.436503,0.0,0.0,0.0,0.0,60,8371.41,45242.171674,1575589.711934,0.0,9521510.095209,0.0,11097099.807143,0.0,0.0,11097099.807143,12.505959
2019-01-10,933598.34,217570.5,216113.528548,29.750851,17.066763,12590371.558603,3343130.195245,0.0,8926.432938,0.0,1456.971452,66,7062.09,59070.311614,-441415098.358994,0.0,32712065.547968,0.0,-408703032.811026,0.0,0.0,-408703032.811026,-437.771808
