Date,Hour,Minute,Type,Solve Time
2019-01-01,0,0,SCED,0.061077
2019-01-01,1,0,SCED,0.060119
2019-01-01,2,0,SCED,0.066488
2019-01-01,3,0,SCED,0.061367
2019-01-01,4,0,SCED,0.060638
2019-01-01,5,0,SCED,0.060428
2019-01-01,6,0,SCED,0.06053
2019-01-01,7,0,SCED,0.060343
2019-01-01,8,0,SCED,0.065282
2019-01-01,9,0,SCED,0.061495
2019-01-01,10,0,SCED,0.067221
2019-01-01,11,0,SCED,0.07357
2019-01-01,12,0,SCED,0.071631
2019-01-01,13,0,SCED,0.07168
2019-01-01,14,0,SCED,0.075547
2019-01-01,15,0,SCED,0.066083
2019-01-01,16,0,SCED,0.061927
2019-01-01,17,0,SCED,0.068914
2019-01-01,18,0,SCED,0.061408
2019-01-01,19,0,SCED,0.065132
2019-01-01,20,0,SCED,0.057314
2019-01-01,21,0,SCED,0.059551
2019-01-01,22,0,SCED,0.057975
2019-01-01,23,0,SCED,0.05918
2019-01-02,0,0,SCED,0.058653
2019-01-02,1,0,SCED,0.058161
2019-01-02,2,0,SCED,0.059143
2019-01-02,3,0,SCED,0.058146
2019-01-02,4,0,SCED,0.065904
2019-01-02,5,0,SCED,0.059848
2019-01-02,6,0,SCED,0.071446
2019-01-02,7,0,SCED,0.070589
2019-01-02,8,0,SCED,0.069494
2019-01-02,9,0,SCED,0.061878
2019-01-02,10,0,SCED,0.05892
2019-01-02,11,0,SCED,0.059827
2019-01-02,12,0,SCED,0.05934
2019-01-02,13,0,SCED,0.060793
2019-01-02,14,0,SCED,0.06706
2019-01-02,15,0,SCED,0.0611
2019-01-02,16,0,SCED,0.069354
2019-01-02,17,0,SCED,0.061556
2019-01-02,18,0,SCED,0.059409
2019-01-02,19,0,SCED,0.061758
2019-01-02,20,0,SCED,0.057611
2019-01-02,21,0,SCED,0.059669
2019-01-02,22,0,SCED,0.05909
2019-01-02,23,0,SCED,0.059824
2019-01-03,0,0,SCED,0.059584
2019-01-03,1,0,SCED,0.061795
2019-01-03,2,0,SCED,0.060333
2019-01-03,3,0,SCED,0.067894
2019-01-03,4,0,SCED,0.058965
2019-01-03,5,0,SCED,0.063095
2019-01-03,6,0,SCED,0.059625
2019-01-03,7,0,SCED,0.05974
2019-01-03,8,0,SCED,0.05968
2019-01-03,9,0,SCED,0.072609
2019-01-03,10,0,SCED,0.078528
2019-01-03,11,0,SCED,0.092377
2019-01-03,12,0,SCED,0.079436
2019-01-03,13,0,SCED,0.080119
2019-01-03,14,0,SCED,0.084284
2019-01-03,15,0,SCED,0.08039
2019-01-03,16,0,SCED,0.074079
2019-01-03,17,0,SCED,0.059027
2019-01-03,18,0,SCED,0.061705
2019-01-03,19,0,SCED,0.058819
2019-01-03,20,0,SCED,0.058486
2019-01-03,21,0,SCED,0.059664
2019-01-03,22,0,SCED,0.06602
2019-01-03,23,0,SCED,0.058616
2019-01-04,0,0,SCED,0.063238
2019-01-04,1,0,SCED,0.066191
2019-01-04,2,0,SCED,0.058268
2019-01-04,3,0,SCED,0.057811
2019-01-04,4,0,SCED,0.0586
2019-01-04,5,0,SCED,0.057899
2019-01-04,6,0,SCED,0.064013
2019-01-04,7,0,SCED,0.062422
2019-01-04,8,0,SCED,0.06439
2019-01-04,9,0,SCED,0.058386
2019-01-04,10,0,SCED,0.060087
2019-01-04,11,0,SCED,0.059936
2019-01-04,12,0,SCED,0.060123
2019-01-04,13,0,SCED,0.06501
2019-01-04,14,0,SCED,0.063972
2019-01-04,15,0,SCED,0.058449
