Date,Hour,Minute,Bus,Demand,Shortfall,Overgeneration,LMP,LMP DA
2035-01-01,0,0,Tennessee Colony 345,26.317859,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Wheeler 345,172.330631,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Alpine 2 345,96.408579,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Rosharon 345,81.921553,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Sullivan City 345,27.247793,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Prosper 345,334.016606,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Eastland 345,23.471014,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Fischer 345,153.840081,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Bryan 1 345,56.115463,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Rowlett 1 345,592.919948,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Weatherford 3 345,24.993621,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Odonnell 345,233.717969,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Dallas 10 345,438.901948,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,O'Donnell 345,49.761206,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Canyon Lake 1 345,39.333507,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Adrian 1 345,15.85013,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Austin 17 345,161.689361,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Taft 2 345,94.360584,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Dilley 1 345,63.421588,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Dallas 8 345,268.725058,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,San Angelo 3 345,213.879253,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Carlsbad 345,142.09215,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Dale 345,130.389026,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Brenham 345,136.525208,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Raymondville 345,172.872963,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Mccamey 345,195.336289,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Fort Worth 16 345,572.554329,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Art 345,86.623104,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Austin 22 345,956.837878,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Abilene 2 345,279.738131,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Campbellton 345,29.309115,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Corpus Christi 11 345,233.571688,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,New Braunfels 2 345,244.266497,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Abilene 5 345,337.785337,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Rule 2 345,154.916574,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Cedar Creek 2 345,18.669866,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Fort Worth 15 345,142.12,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Lytle 345,41.504468,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Conroe 4 345,59.088154,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Gordon 345,52.508872,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Melvin 345,67.001296,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Blum 345,146.104055,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Rockdale 2 345,40.853034,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Richards 2 345,2.506027,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Tarpley 345,142.235535,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Bayside 3 345,67.927732,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,San Antonio 25 345,658.197455,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Roscoe 2 345,36.094247,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Lopeno 345,126.919876,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Crane 2 345,439.438159,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Brownsville 1 345,162.460892,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,San Antonio 14 345,227.048409,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Monahans 2 345,260.472886,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Centerville 345,24.022449,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Fort Worth 10 345,190.849437,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Del Valle 345,103.927952,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Texas City 2 345,160.184291,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Electra 345,856.399067,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Odessa 8 345,839.545788,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Weatherford 2 345,158.266855,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Burnet 345,466.601466,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Feeeport 345,133.14069,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Waco 2 345,267.569563,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,San Antonio 33 345,432.010434,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Calliham 345,59.576984,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Eden 345,19.251294,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Tomball 1 345,286.250987,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Houston 46 345,402.401268,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Houston 45 345,270.277866,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Camp Wood 345,447.056115,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Sarita 1 345,123.947738,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Brownsville 2 345,177.532508,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Laredo 5 345,240.100804,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Snyder 2 345,62.200051,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Panhandle 3 345,28.58998,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Allen 1 345,222.685761,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Castell 345,77.514633,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Mexia 345,72.423124,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Bastrop 2 345,106.802472,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Bayside 1 345,55.128364,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Tyler 8 345,137.532334,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Blue Ridge 345,307.061049,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,San Antonio 2 345,845.031611,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Houston 12 345,369.467658,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,San Perlita 345,70.046579,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Houston 48 345,414.92929,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Throckmorton 345,1.005041,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,San Antonio 29 345,86.129153,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Houston 11 345,554.964452,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,East Bernard 1 345,112.474369,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Meyersville 345,327.501772,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Conroe 7 345,35.045122,0.0,0.0,27.194327,27.194327
2035-01-01,0,0,Loving 345,40.659019,0.0,0.0,27.194327,27.194327
