Date,Hour,Minute,Type,Solve Time
2035-01-01,0,0,SCED,0.056871
2035-01-01,1,0,SCED,0.055664
2035-01-01,2,0,SCED,0.066541
2035-01-01,3,0,SCED,0.056075
2035-01-01,4,0,SCED,0.056712
2035-01-01,5,0,SCED,0.053826
2035-01-01,6,0,SCED,0.039467
2035-01-01,7,0,SCED,0.041481
2035-01-01,8,0,SCED,0.055844
2035-01-01,9,0,SCED,0.067051
2035-01-01,10,0,SCED,0.06619
2035-01-01,11,0,SCED,0.068526
2035-01-01,12,0,SCED,0.059043
2035-01-01,13,0,SCED,0.064806
2035-01-01,14,0,SCED,0.072008
2035-01-01,15,0,SCED,0.068247
2035-01-01,16,0,SCED,0.087589
2035-01-01,17,0,SCED,0.121589
2035-01-01,18,0,SCED,0.120808
2035-01-01,19,0,SCED,0.106321
2035-01-01,20,0,SCED,0.08844
2035-01-01,21,0,SCED,0.084276
2035-01-01,22,0,SCED,0.068483
2035-01-01,23,0,SCED,0.063244
2035-01-02,0,0,SCED,0.067012
2035-01-02,1,0,SCED,0.063449
2035-01-02,2,0,SCED,0.057231
2035-01-02,3,0,SCED,0.048041
2035-01-02,4,0,SCED,0.052048
2035-01-02,5,0,SCED,0.04999
2035-01-02,6,0,SCED,0.055036
2035-01-02,7,0,SCED,0.050738
2035-01-02,8,0,SCED,0.051617
2035-01-02,9,0,SCED,0.079197
2035-01-02,10,0,SCED,0.106047
2035-01-02,11,0,SCED,0.109105
2035-01-02,12,0,SCED,0.113739
2035-01-02,13,0,SCED,0.118189
2035-01-02,14,0,SCED,0.095558
2035-01-02,15,0,SCED,0.080807
2035-01-02,16,0,SCED,0.103502
2035-01-02,17,0,SCED,0.101249
2035-01-02,18,0,SCED,0.083358
2035-01-02,19,0,SCED,0.093649
2035-01-02,20,0,SCED,0.094526
2035-01-02,21,0,SCED,0.080073
2035-01-02,22,0,SCED,0.0672
2035-01-02,23,0,SCED,0.071822
2035-01-03,0,0,SCED,0.066273
2035-01-03,1,0,SCED,0.069587
2035-01-03,2,0,SCED,0.068612
2035-01-03,3,0,SCED,0.070115
2035-01-03,4,0,SCED,0.071912
2035-01-03,5,0,SCED,0.070946
2035-01-03,6,0,SCED,0.068766
2035-01-03,7,0,SCED,0.082489
