Date,Demand,Renewables available,Renewables used,Renewables penetration rate,Average price,Fixed costs,Generation costs,Load shedding,Over generation,Reserve shortfall,Renewables curtailment,Number on/offs,Sum on/off ramps,Sum nominal ramps,Renewables energy payments,Renewables uplift payments,Thermal energy payments,Thermal uplift payments,Total energy payments,Total uplift payments,Total reserve payments,Total payments,Average payments
2019-01-01,986649.81,295013.79,293308.920122,41.18133,50.791279,46234225.908216,3878980.167068,0.0,18896.717347,0.0,1704.869878,127,7445.37,77961.083723,-401812484.829932,0.0,32086221.859093,0.0,-369726262.970839,0.0,0.0,-369726262.970839,-374.728966
2019-01-02,1136655.54,130939.9,130939.9,13.019575,19.123427,16132832.094578,5603917.480313,0.0,0.0,0.0,0.0,34,6819.78,44443.406353,2250158.014802,0.0,21195945.342224,0.0,23446103.357027,0.0,0.0,23446103.357027,20.627272
2019-01-03,1100872.77,151029.29,149903.79,15.730124,20.582319,17705380.320019,4953134.556771,0.0,2003.73892,0.0,1125.5,94,10537.95,76725.058924,-86040124.074339,0.0,15669496.44107,0.0,-70370627.633268,0.0,0.0,-70370627.633268,-63.92258
2019-01-04,1013727.34,139993.84,139732.84,15.981278,14.30748,10195859.789292,4308023.699994,0.0,358.859863,0.0,261.0,89,8386.95,70658.530045,-29747452.493097,0.0,14711399.470593,0.0,-15036053.022504,0.0,0.0,-15036053.022504,-14.832443
2019-01-05,903816.2,156305.99,156305.99,20.910215,11.482979,7121163.245237,3257338.880107,0.0,0.0,0.0,0.0,57,5101.71,43203.382393,-231255.726767,0.0,10459208.521421,0.0,10227952.794654,0.0,0.0,10227952.794654,11.316408
2019-01-06,837425.54,299729.54,297184.54,53.372152,15.40385,10423098.555744,2476478.937729,0.0,16574.732466,0.0,2545.0,83,5910.39,51472.860653,-337392339.19212,0.0,19193716.479101,0.0,-318198622.71302,0.0,0.0,-318198622.71302,-379.972436
2019-01-07,835476.71,274965.24,273457.44,47.119695,17.415474,12017513.541757,2532709.373545,0.0,18327.09659,0.0,1507.8,120,12206.01,74977.865449,-420204909.131584,0.0,17965055.582149,0.0,-402239853.549435,0.0,0.0,-402239853.549435,-481.449511
2019-01-08,854810.49,179507.09,179255.09,26.348322,15.709155,10892573.675535,2535776.695635,0.0,4772.902822,0.0,252.0,83,10670.34,57351.006249,-118584616.971302,0.0,12484479.613546,0.0,-106100137.357757,0.0,0.0,-106100137.357757,-124.121239
2019-01-09,887344.94,198454.88,198454.88,28.807917,10.579907,6556997.507612,2831029.190863,0.0,0.0,0.0,0.0,54,7712.1,43263.483315,1612477.80418,0.0,10029656.383143,0.0,11642134.187323,0.0,0.0,11642134.187323,13.12019
2019-01-10,933598.34,217570.5,215893.504197,29.712042,48.704051,42222173.166531,3247848.411663,0.0,8914.71678,0.0,1676.995803,75,8445.09,62985.538673,-221058269.526174,0.0,19048920.66624,0.0,-202009348.859934,0.0,0.0,-202009348.859934,-216.377151
2019-01-11,918205.77,266624.32,265370.385721,40.432795,70.674757,62065320.074339,2828650.052763,0.0,3489.224392,0.0,1253.934279,99,9483.45,80723.655786,-176720393.310572,0.0,20643267.508456,0.0,-156077125.802116,0.0,0.0,-156077125.802116,-169.980554
2019-01-12,882997.25,253466.77,251008.960717,38.751028,68.602223,57720211.456085,2855362.873844,0.0,15759.592745,0.0,2457.809283,162,14538.99,74565.924588,-355274242.371585,0.0,18652399.403071,0.0,-336621842.968515,0.0,0.0,-336621842.968515,-381.226378
2019-01-13,968302.49,140864.43,140864.43,17.024166,13.563719,9124889.1465,4008893.71224,0.0,0.0,0.0,0.0,37,6012.93,34746.811592,1675913.362584,0.0,13158033.972487,0.0,14833947.335071,0.0,0.0,14833947.335071,15.319539
2019-01-14,1048428.58,121728.56,121728.56,13.135703,15.022054,11118184.94582,4631366.175506,0.0,0.0,0.0,0.0,45,8108.7,45475.262027,1226411.347587,0.0,17369487.460288,0.0,18595898.807875,0.0,0.0,18595898.807875,17.736925
