Date,Hour,Load shedding,Reserve shortfall,Available headroom,Over generation
2035-01-01,0,0.0,0.0,12613.794795,0.0
2035-01-01,1,0.0,0.0,13503.792835,0.0
2035-01-01,2,0.0,0.0,13813.470906,0.0
2035-01-01,3,0.0,0.0,14067.68364,0.0
2035-01-01,4,0.0,0.0,14117.904229,0.0
2035-01-01,5,0.0,0.0,14526.171095,0.0
2035-01-01,6,0.0,0.0,13900.678341,0.0
2035-01-01,7,0.0,0.0,12441.868591,0.0
2035-01-01,8,0.0,0.0,11066.793278,0.0
2035-01-01,9,0.0,0.0,9955.381262,0.0
2035-01-01,10,0.0,0.0,10932.87441,0.0
2035-01-01,11,0.0,0.0,10780.571145,0.0
2035-01-01,12,0.0,0.0,10559.120223,0.0
2035-01-01,13,0.0,0.0,11798.536578,0.0
2035-01-01,14,0.0,0.0,11091.179469,0.0
2035-01-01,15,0.0,0.0,10122.263876,0.0
2035-01-01,16,0.0,0.0,8469.906917,0.0
2035-01-01,17,0.0,0.0,7170.774792,0.0
2035-01-01,18,0.0,0.0,8329.305428,0.0
2035-01-01,19,0.0,0.0,7298.900248,0.0
2035-01-01,20,0.0,0.0,8221.855682,0.0
2035-01-01,21,0.0,0.0,8123.368914,0.0
2035-01-01,22,0.0,0.0,7618.509789,0.0
2035-01-01,23,0.0,0.0,8512.580583,0.0
2035-01-02,0,0.0,0.0,8059.468487,0.0
2035-01-02,1,0.0,0.0,8630.848795,0.0
2035-01-02,2,0.0,0.0,8519.490414,0.0
2035-01-02,3,0.0,0.0,8636.641136,0.0
2035-01-02,4,0.0,0.0,8752.300423,0.0
2035-01-02,5,0.0,0.0,8530.763798,0.0
2035-01-02,6,0.0,0.0,8559.562561,0.0
2035-01-02,7,0.0,0.0,8582.61861,0.0
2035-01-02,8,0.0,0.0,7139.261002,0.0
2035-01-02,9,0.0,0.0,6782.488576,0.0
2035-01-02,10,0.0,0.0,6827.62902,0.0
2035-01-02,11,0.0,0.0,5245.57132,0.0
2035-01-02,12,0.0,0.0,5126.839091,0.0
2035-01-02,13,0.0,0.0,5187.06483,0.0
2035-01-02,14,0.0,0.0,5191.753471,0.0
2035-01-02,15,0.0,0.0,4988.609812,0.0
2035-01-02,16,0.0,0.0,4930.364799,0.0
2035-01-02,17,0.0,0.0,4505.928639,0.0
2035-01-02,18,0.0,0.0,4705.97207,0.0
2035-01-02,19,0.0,0.0,5169.489685,0.0
2035-01-02,20,0.0,0.0,5732.964028,0.0
2035-01-02,21,0.0,0.0,4989.068908,0.0
2035-01-02,22,0.0,0.0,6077.710235,0.0
2035-01-02,23,0.0,0.0,4918.43819,0.0
2035-01-03,0,0.0,0.0,5215.179291,0.0
2035-01-03,1,0.0,0.0,5922.053565,0.0
2035-01-03,2,0.0,0.0,5516.82931,0.0
2035-01-03,3,0.0,0.0,5563.889628,0.0
2035-01-03,4,0.0,0.0,5549.181535,0.0
2035-01-03,5,0.0,0.0,4864.153822,0.0
2035-01-03,6,0.0,0.0,5254.447397,0.0
2035-01-03,7,0.0,0.0,5458.288904,0.0
2035-01-03,8,0.0,0.0,5398.69861,0.0
2035-01-03,9,0.0,0.0,6747.37618,0.0
2035-01-03,10,0.0,0.0,8590.66349,0.0
2035-01-03,11,0.0,0.0,11086.863478,0.0
2035-01-03,12,0.0,0.0,13007.213764,0.0
2035-01-03,13,0.0,0.0,15238.966512,0.0
2035-01-03,14,0.0,0.0,15174.851548,0.0
2035-01-03,15,0.0,0.0,14836.750428,0.0
2035-01-03,16,0.0,0.0,14174.420906,0.0
2035-01-03,17,0.0,0.0,11005.098556,0.0
2035-01-03,18,0.0,0.0,7916.155056,0.0
2035-01-03,19,0.0,0.0,5036.045689,0.0
2035-01-03,20,0.0,0.0,5092.024268,0.0
2035-01-03,21,0.0,0.0,5548.430018,0.0
2035-01-03,22,0.0,0.0,5545.448304,0.0
2035-01-03,23,0.0,0.0,5652.437269,0.0
2035-01-04,0,0.0,0.0,6079.347497,0.0
2035-01-04,1,0.0,0.0,6399.767654,0.0
2035-01-04,2,0.0,0.0,6592.549181,0.0
2035-01-04,3,0.0,0.0,6679.390429,0.0
2035-01-04,4,0.0,0.0,6853.029574,0.0
2035-01-04,5,0.0,0.0,6048.474443,0.0
2035-01-04,6,0.0,0.0,5504.023366,0.0
2035-01-04,7,0.0,0.0,5220.865808,0.0
2035-01-04,8,0.0,0.0,5385.422201,0.0
2035-01-04,9,0.0,0.0,6451.70764,0.0
2035-01-04,10,0.0,0.0,8439.099877,0.0
2035-01-04,11,0.0,0.0,9432.033927,0.0
2035-01-04,12,0.0,0.0,11675.13729,0.0
2035-01-04,13,0.0,0.0,13846.087354,0.0
2035-01-04,14,0.0,0.0,13356.356466,0.0
2035-01-04,15,0.0,0.0,12380.57988,0.0
2035-01-04,16,0.0,0.0,10923.011725,0.0
2035-01-04,17,0.0,0.0,8645.01958,0.0
2035-01-04,18,0.0,0.0,6652.005717,0.0
2035-01-04,19,0.0,0.0,5540.018389,0.0
2035-01-04,20,0.0,0.0,5679.544267,0.0
2035-01-04,21,0.0,0.0,6225.157918,0.0
2035-01-04,22,0.0,0.0,7197.42207,0.0
2035-01-04,23,0.0,0.0,7735.457758,0.0
2035-01-05,0,0.0,0.0,7934.213658,0.0
2035-01-05,1,0.0,0.0,7973.372391,0.0
2035-01-05,2,0.0,0.0,7868.184889,0.0
2035-01-05,3,0.0,0.0,7697.985782,0.0
2035-01-05,4,0.0,0.0,8064.083195,0.0
2035-01-05,5,0.0,0.0,6848.692239,0.0
2035-01-05,6,0.0,0.0,5745.659574,0.0
2035-01-05,7,0.0,0.0,5102.584154,0.0
2035-01-05,8,0.0,0.0,4905.40797,0.0
2035-01-05,9,0.0,0.0,6735.152995,0.0
2035-01-05,10,0.0,0.0,7001.259681,0.0
2035-01-05,11,0.0,0.0,8285.811626,0.0
2035-01-05,12,0.0,0.0,9528.57937,0.0
2035-01-05,13,0.0,0.0,11203.239946,0.0
2035-01-05,14,0.0,0.0,12024.742198,0.0
2035-01-05,15,0.0,0.0,12138.31472,0.0
2035-01-05,16,0.0,0.0,11649.972047,0.0
2035-01-05,17,0.0,0.0,9623.30749,0.0
2035-01-05,18,0.0,0.0,7874.942997,0.0
2035-01-05,19,0.0,0.0,7048.923323,0.0
2035-01-05,20,0.0,0.0,7986.388825,0.0
2035-01-05,21,0.0,0.0,9212.440435,0.0
2035-01-05,22,0.0,0.0,10193.899065,0.0
2035-01-05,23,0.0,0.0,10652.634969,0.0
2035-01-06,0,0.0,0.0,11945.021327,0.0
2035-01-06,1,0.0,0.0,12049.526713,0.0
2035-01-06,2,0.0,0.0,11668.289534,0.0
2035-01-06,3,0.0,0.0,10946.748942,0.0
2035-01-06,4,0.0,0.0,10218.193519,0.0
2035-01-06,5,0.0,0.0,10964.544134,0.0
2035-01-06,6,0.0,0.0,11990.711207,0.0
2035-01-06,7,0.0,0.0,11824.579779,0.0
2035-01-06,8,0.0,0.0,12326.187522,0.0
2035-01-06,9,0.0,0.0,12578.160516,0.0
2035-01-06,10,0.0,0.0,13971.736255,0.0
2035-01-06,11,0.0,0.0,13593.379963,0.0
2035-01-06,12,0.0,0.0,14891.486383,0.0
2035-01-06,13,0.0,0.0,16793.833117,0.0
2035-01-06,14,0.0,0.0,16729.298175,0.0
2035-01-06,15,0.0,0.0,15012.627718,0.0
2035-01-06,16,0.0,0.0,14027.579621,0.0
2035-01-06,17,0.0,0.0,11386.236851,0.0
2035-01-06,18,0.0,0.0,8705.836102,0.0
2035-01-06,19,0.0,0.0,6055.917739,0.0
2035-01-06,20,0.0,0.0,8477.408197,0.0
2035-01-06,21,0.0,0.0,6536.845582,0.0
2035-01-06,22,0.0,0.0,8172.91999,0.0
2035-01-06,23,0.0,0.0,8702.586347,0.0
2035-01-07,0,0.0,0.0,9429.120021,0.0
2035-01-07,1,0.0,0.0,9355.005901,0.0
2035-01-07,2,0.0,0.0,9409.316201,0.0
2035-01-07,3,0.0,0.0,9926.549499,0.0
2035-01-07,4,0.0,0.0,9321.13892,0.0
2035-01-07,5,0.0,0.0,9013.05407,0.0
2035-01-07,6,0.0,0.0,9272.987277,0.0
2035-01-07,7,0.0,0.0,8709.434534,0.0
2035-01-07,8,0.0,0.0,10286.408163,0.0
2035-01-07,9,0.0,0.0,9926.251498,0.0
2035-01-07,10,0.0,0.0,10377.00008,0.0
2035-01-07,11,0.0,0.0,10865.910881,0.0
2035-01-07,12,0.0,0.0,11896.033855,0.0
2035-01-07,13,0.0,0.0,13605.374787,0.0
2035-01-07,14,0.0,0.0,13035.844081,0.0
2035-01-07,15,0.0,0.0,12441.414037,0.0
2035-01-07,16,0.0,0.0,12100.858749,0.0
2035-01-07,17,0.0,0.0,9884.505176,0.0
2035-01-07,18,0.0,0.0,7638.451963,0.0
2035-01-07,19,0.0,0.0,5915.149266,0.0
2035-01-07,20,0.0,0.0,6862.541455,0.0
2035-01-07,21,0.0,0.0,8581.62204,0.0
2035-01-07,22,0.0,0.0,10334.952105,0.0
2035-01-07,23,0.0,0.0,10199.479647,0.0
2035-01-08,0,0.0,0.0,10779.339295,0.0
2035-01-08,1,0.0,0.0,11142.834526,0.0
2035-01-08,2,0.0,0.0,10555.503856,0.0
2035-01-08,3,0.0,0.0,9841.893907,0.0
2035-01-08,4,0.0,0.0,9090.723236,0.0
2035-01-08,5,0.0,0.0,8023.125484,0.0
2035-01-08,6,0.0,0.0,6990.191641,0.0
2035-01-08,7,0.0,0.0,6642.844274,0.0
2035-01-08,8,0.0,0.0,6054.678862,0.0
2035-01-08,9,0.0,0.0,6252.199154,0.0
2035-01-08,10,0.0,0.0,7283.155628,0.0
2035-01-08,11,0.0,0.0,7607.37279,0.0
2035-01-08,12,0.0,0.0,8990.373425,0.0
2035-01-08,13,0.0,0.0,10400.16534,0.0
2035-01-08,14,0.0,0.0,10863.950283,0.0
2035-01-08,15,0.0,0.0,11429.322268,0.0
2035-01-08,16,0.0,0.0,11770.818277,0.0
2035-01-08,17,0.0,0.0,9531.731609,0.0
2035-01-08,18,0.0,0.0,7683.844721,0.0
2035-01-08,19,0.0,0.0,6227.081896,0.0
2035-01-08,20,0.0,0.0,7915.306092,0.0
2035-01-08,21,0.0,0.0,10516.085747,0.0
2035-01-08,22,0.0,0.0,12412.875285,0.0
2035-01-08,23,0.0,0.0,12161.933587,0.0
2035-01-09,0,0.0,0.0,12585.24847,0.0
2035-01-09,1,0.0,0.0,13097.282316,0.0
2035-01-09,2,0.0,0.0,13146.64712,0.0
2035-01-09,3,0.0,0.0,13116.57984,0.0
2035-01-09,4,0.0,0.0,12250.676675,0.0
2035-01-09,5,0.0,0.0,10544.150122,0.0
2035-01-09,6,0.0,0.0,8706.779799,0.0
2035-01-09,7,0.0,0.0,8291.819701,0.0
2035-01-09,8,0.0,0.0,8660.863702,0.0
2035-01-09,9,0.0,0.0,8782.289962,0.0
2035-01-09,10,0.0,0.0,9434.407273,0.0
2035-01-09,11,0.0,0.0,9558.584456,0.0
2035-01-09,12,0.0,0.0,10987.909696,0.0
2035-01-09,13,0.0,0.0,12396.77866,0.0
2035-01-09,14,0.0,0.0,12774.271412,0.0
2035-01-09,15,0.0,0.0,12819.767657,0.0
2035-01-09,16,0.0,0.0,11520.417736,0.0
2035-01-09,17,0.0,0.0,8885.58766,0.0
2035-01-09,18,0.0,0.0,6866.889161,0.0
2035-01-09,19,0.0,0.0,5770.984933,0.0
2035-01-09,20,0.0,0.0,5552.516895,0.0
2035-01-09,21,0.0,0.0,5780.089658,0.0
2035-01-09,22,0.0,0.0,6801.680728,0.0
2035-01-09,23,0.0,0.0,6733.290354,0.0
2035-01-10,0,0.0,0.0,6515.287575,0.0
2035-01-10,1,0.0,0.0,6319.319466,0.0
2035-01-10,2,0.0,0.0,6377.40297,0.0
2035-01-10,3,0.0,0.0,6186.396243,0.0
2035-01-10,4,0.0,0.0,5869.125717,0.0
2035-01-10,5,0.0,0.0,5738.759016,0.0
2035-01-10,6,0.0,0.0,5316.528896,0.0
2035-01-10,7,0.0,0.0,5129.139053,0.0
2035-01-10,8,0.0,0.0,6454.85509,0.0
2035-01-10,9,0.0,0.0,7736.065295,0.0
2035-01-10,10,0.0,0.0,10042.127338,0.0
2035-01-10,11,0.0,0.0,10128.630946,0.0
2035-01-10,12,0.0,0.0,10567.175589,0.0
2035-01-10,13,0.0,0.0,12276.942932,0.0
2035-01-10,14,0.0,0.0,12467.485708,0.0
2035-01-10,15,0.0,0.0,12313.466898,0.0
2035-01-10,16,0.0,0.0,11917.207225,0.0
2035-01-10,17,0.0,0.0,9687.816849,0.0
2035-01-10,18,0.0,0.0,7849.1112,0.0
2035-01-10,19,0.0,0.0,4536.854545,0.0
2035-01-10,20,0.0,0.0,6101.679944,0.0
2035-01-10,21,0.0,0.0,9219.826487,0.0
2035-01-10,22,0.0,0.0,10812.213989,0.0
2035-01-10,23,0.0,0.0,10847.291347,0.0
2035-01-11,0,0.0,0.0,10730.400939,0.0
2035-01-11,1,0.0,0.0,10149.868486,0.0
2035-01-11,2,0.0,0.0,8043.52395,0.0
2035-01-11,3,0.0,0.0,7669.509322,0.0
2035-01-11,4,0.0,0.0,8473.830914,0.0
2035-01-11,5,0.0,0.0,9754.612713,0.0
2035-01-11,6,0.0,0.0,9699.97888,0.0
2035-01-11,7,0.0,0.0,10198.845987,0.0
2035-01-11,8,0.0,0.0,12152.762668,0.0
2035-01-11,9,0.0,0.0,12332.284113,0.0
2035-01-11,10,0.0,0.0,13283.123708,0.0
2035-01-11,11,0.0,0.0,13237.077513,0.0
2035-01-11,12,0.0,0.0,13631.204174,0.0
2035-01-11,13,0.0,0.0,15303.860394,0.0
2035-01-11,14,0.0,0.0,14911.504305,0.0
2035-01-11,15,0.0,0.0,14458.982624,0.0
2035-01-11,16,0.0,0.0,13822.596444,0.0
2035-01-11,17,0.0,0.0,11049.006365,0.0
2035-01-11,18,0.0,0.0,9329.504641,0.0
2035-01-11,19,0.0,0.0,7891.566406,0.0
2035-01-11,20,0.0,0.0,9563.758497,0.0
2035-01-11,21,0.0,0.0,11574.656742,0.0
2035-01-11,22,0.0,0.0,13029.015034,0.0
2035-01-11,23,0.0,0.0,13318.402474,0.0
2035-01-12,0,0.0,0.0,12893.095197,0.0
2035-01-12,1,0.0,0.0,11841.284722,0.0
2035-01-12,2,0.0,0.0,9835.249226,0.0
2035-01-12,3,0.0,0.0,9142.457409,0.0
2035-01-12,4,0.0,0.0,9879.871506,0.0
2035-01-12,5,0.0,0.0,11744.325153,0.0
2035-01-12,6,0.0,0.0,12975.47993,0.0
2035-01-12,7,0.0,0.0,11718.327543,0.0
2035-01-12,8,0.0,0.0,10938.864801,0.0
2035-01-12,9,0.0,0.0,10803.946412,0.0
2035-01-12,10,0.0,0.0,11186.539523,0.0
2035-01-12,11,0.0,0.0,10893.218039,0.0
2035-01-12,12,0.0,0.0,11647.030718,0.0
2035-01-12,13,0.0,0.0,14233.967653,0.0
2035-01-12,14,0.0,0.0,13552.987822,0.0
2035-01-12,15,0.0,0.0,13080.367655,0.0
2035-01-12,16,0.0,0.0,12254.088795,0.0
2035-01-12,17,0.0,0.0,9683.573235,0.0
2035-01-12,18,0.0,0.0,7477.466454,0.0
2035-01-12,19,0.0,0.0,5735.054872,0.0
2035-01-12,20,0.0,0.0,6187.344176,0.0
2035-01-12,21,0.0,0.0,7303.121513,0.0
2035-01-12,22,0.0,0.0,8322.133301,0.0
2035-01-12,23,0.0,0.0,7697.847826,0.0
2035-01-13,0,0.0,0.0,7782.815456,0.0
2035-01-13,1,0.0,0.0,7580.465654,0.0
2035-01-13,2,0.0,0.0,7282.275269,0.0
2035-01-13,3,0.0,0.0,6840.414116,0.0
2035-01-13,4,0.0,0.0,6651.698018,0.0
2035-01-13,5,0.0,0.0,6368.908641,0.0
2035-01-13,6,0.0,0.0,6272.316658,0.0
2035-01-13,7,0.0,0.0,6234.039807,0.0
2035-01-13,8,0.0,0.0,6458.584921,0.0
2035-01-13,9,0.0,0.0,6893.653495,0.0
2035-01-13,10,0.0,0.0,9010.58743,0.0
2035-01-13,11,0.0,0.0,9824.255947,0.0
2035-01-13,12,0.0,0.0,11184.304171,0.0
2035-01-13,13,0.0,0.0,12488.262471,0.0
2035-01-13,14,0.0,0.0,12515.260137,0.0
2035-01-13,15,0.0,0.0,11802.375173,0.0
2035-01-13,16,0.0,0.0,10243.817183,0.0
2035-01-13,17,0.0,0.0,8649.863613,0.0
2035-01-13,18,0.0,0.0,7256.758545,0.0
2035-01-13,19,0.0,0.0,6155.194143,0.0
2035-01-13,20,0.0,0.0,5925.211389,0.0
2035-01-13,21,0.0,0.0,6125.418788,0.0
2035-01-13,22,0.0,0.0,6574.99609,0.0
2035-01-13,23,0.0,0.0,6117.617468,0.0
2035-01-14,0,0.0,0.0,6400.297537,0.0
2035-01-14,1,0.0,0.0,6454.143262,0.0
2035-01-14,2,0.0,0.0,6386.542845,0.0
2035-01-14,3,0.0,0.0,6222.58933,0.0
2035-01-14,4,0.0,0.0,5897.549868,0.0
2035-01-14,5,0.0,0.0,5167.351369,0.0
2035-01-14,6,0.0,0.0,4708.155735,0.0
2035-01-14,7,0.0,0.0,4800.863192,0.0
2035-01-14,8,0.0,0.0,4936.967695,0.0
2035-01-14,9,0.0,0.0,5381.290566,0.0
2035-01-14,10,0.0,0.0,6687.164466,0.0
2035-01-14,11,0.0,0.0,6650.670995,0.0
2035-01-14,12,0.0,0.0,8208.776581,0.0
2035-01-14,13,0.0,0.0,9740.994908,0.0
2035-01-14,14,0.0,0.0,9994.87677,0.0
2035-01-14,15,0.0,0.0,9550.138916,0.0
2035-01-14,16,0.0,0.0,8024.500726,0.0
2035-01-14,17,0.0,0.0,5892.206392,0.0
2035-01-14,18,0.0,0.0,5004.97039,0.0
2035-01-14,19,0.0,0.0,4534.417825,0.0
2035-01-14,20,0.0,0.0,4694.359642,0.0
2035-01-14,21,0.0,0.0,5219.663588,0.0
2035-01-14,22,0.0,0.0,6118.827266,0.0
2035-01-14,23,0.0,0.0,6187.213117,0.0
2035-01-15,0,0.0,0.0,6776.09387,0.0
2035-01-15,1,0.0,0.0,7298.335322,0.0
2035-01-15,2,0.0,0.0,6870.246491,0.0
2035-01-15,3,0.0,0.0,6498.499244,0.0
2035-01-15,4,0.0,0.0,5963.748273,0.0
2035-01-15,5,0.0,0.0,5330.712047,0.0
2035-01-15,6,0.0,0.0,4750.576327,0.0
2035-01-15,7,0.0,0.0,4695.168818,0.0
2035-01-15,8,0.0,0.0,5157.785509,0.0
2035-01-15,9,0.0,0.0,5518.896485,0.0
2035-01-15,10,0.0,0.0,6940.771515,0.0
2035-01-15,11,0.0,0.0,7800.342704,0.0
2035-01-15,12,0.0,0.0,9735.194744,0.0
2035-01-15,13,0.0,0.0,12251.284677,0.0
2035-01-15,14,0.0,0.0,11631.235169,0.0
2035-01-15,15,0.0,0.0,10593.765799,0.0
2035-01-15,16,0.0,0.0,9393.51037,0.0
2035-01-15,17,0.0,0.0,7188.202782,0.0
2035-01-15,18,0.0,0.0,5853.043667,0.0
2035-01-15,19,0.0,0.0,4717.425631,0.0
2035-01-15,20,0.0,0.0,5837.772787,0.0
2035-01-15,21,0.0,0.0,7341.617188,0.0
2035-01-15,22,0.0,0.0,9467.49482,0.0
2035-01-15,23,0.0,0.0,10385.286354,0.0
2035-01-16,0,0.0,0.0,11889.290125,0.0
2035-01-16,1,0.0,0.0,12346.195511,0.0
2035-01-16,2,0.0,0.0,11235.505373,0.0
