Datetime,system_lmp,OverGeneration,LoadShedding,ReserveShortfall,RenewablesCurtailment,case,penalty
2019-03-03 04:00:00,4.323807675512339,1268.30097,0.0,0.0,42.0,penalty_300,300.0
2019-03-03 05:00:00,4.6048813560395,1424.361542,0.0,0.0,42.0,penalty_300,300.0
2019-03-03 06:00:00,4.969786994346986,1525.732205,0.0,0.0,6.340072,penalty_300,300.0
2019-03-03 07:00:00,5.704321596015629,1433.050532,0.0,0.0,0.0,penalty_300,300.0
2019-03-03 08:00:00,9.016943232834974,1295.81427,0.0,0.0,0.0,penalty_300,300.0
2019-03-03 09:00:00,9.862026098973956,1407.042056,0.0,0.0,0.0,penalty_300,300.0
2019-03-03 10:00:00,11.57118544082641,531.916942,0.0,0.0,25.779046,penalty_300,300.0
2019-03-03 11:00:00,12.848241078569938,1545.72801,0.0,0.0,375.8,penalty_300,300.0
2019-03-03 12:00:00,3.4778971037868773,2471.757426,0.0,0.0,88.5,penalty_300,300.0
2019-03-03 13:00:00,-2.1213501450508643,2166.271257,0.0,0.0,213.5,penalty_300,300.0
2019-03-03 14:00:00,-3.68135953192829,2852.572741,0.0,0.0,213.5,penalty_300,300.0
2019-03-03 15:00:00,-2.571078745036095,2797.052885,0.0,0.0,213.5,penalty_300,300.0
2019-03-03 16:00:00,-3.447359445249315,1772.603798,0.0,0.0,88.5,penalty_300,300.0
2019-03-03 17:00:00,3.7865532494188257,1656.307642,0.0,0.0,96.395081,penalty_300,300.0
2019-03-03 18:00:00,19.612430604717392,1276.200327,0.0,0.0,220.3,penalty_300,300.0
2019-03-03 19:00:00,12.77508325864431,974.301887,0.0,0.0,0.0,penalty_300,300.0
2019-03-03 20:00:00,9.35847341586425,1023.439633,0.0,0.0,0.0,penalty_300,300.0
2019-03-03 21:00:00,8.207420232354435,1451.282621,0.0,0.0,0.0,penalty_300,300.0
2019-03-03 22:00:00,7.318870730949776,1500.677415,0.0,0.0,42.0,penalty_300,300.0
2019-03-03 23:00:00,7.663043112940328,1465.711671,0.0,0.0,42.0,penalty_300,300.0
2019-03-04 00:00:00,6.421761539007657,1390.654956,0.0,0.0,42.0,penalty_300,300.0
2019-03-04 01:00:00,6.308675467547677,1196.895292,0.0,0.0,42.0,penalty_300,300.0
2019-03-04 02:00:00,6.3511289378291815,1223.992843,0.0,0.0,42.0,penalty_300,300.0
2019-03-04 03:00:00,7.24496980720464,1199.397216,0.0,0.0,42.0,penalty_300,300.0
2019-03-04 04:00:00,7.809954061374163,1151.984488,0.0,0.0,0.0,penalty_300,300.0
2019-03-04 05:00:00,9.148599310142064,1100.990885,0.0,0.0,0.0,penalty_300,300.0
2019-03-04 06:00:00,12.624757827796461,966.056889,0.0,0.0,0.0,penalty_300,300.0
2019-03-04 07:00:00,13.340581870368391,746.680305,0.0,0.0,0.0,penalty_300,300.0
2019-03-04 08:00:00,13.139729206089529,569.301721,0.0,0.0,0.0,penalty_300,300.0
2019-03-04 09:00:00,23.69221265400647,576.268262,0.0,0.0,58.0,penalty_300,300.0
2019-03-04 10:00:00,12.884801161215066,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-04 11:00:00,22.935929565213833,332.14501,0.0,0.0,58.0,penalty_300,300.0
2019-03-04 12:00:00,19.205170093457884,518.252775,0.0,0.0,58.0,penalty_300,300.0
2019-03-04 13:00:00,2.676779449373778,66.030102,0.0,0.0,375.8,penalty_300,300.0
2019-03-04 14:00:00,4.999611174504571,258.640619,0.0,0.0,375.8,penalty_300,300.0
2019-03-04 15:00:00,0.907599998793367,237.556038,0.0,0.0,88.5,penalty_300,300.0
2019-03-04 16:00:00,2.921001998149096,214.296427,0.0,0.0,88.5,penalty_300,300.0
2019-03-04 17:00:00,12.047280053835628,26.562768,0.0,0.0,287.3,penalty_300,300.0
2019-03-04 18:00:00,13.233317009409703,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-04 19:00:00,18.023563949240383,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-04 20:00:00,19.09693123409554,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-04 21:00:00,18.775519924210972,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-04 22:00:00,17.122819675034435,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-04 23:00:00,16.864841756743537,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-05 00:00:00,14.918850039643964,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-05 01:00:00,13.961235053593855,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-05 02:00:00,14.006879636639667,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-05 03:00:00,14.07737072129109,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-05 04:00:00,14.855274541418604,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-05 05:00:00,18.167061529856245,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-05 06:00:00,121.92578179107694,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-05 07:00:00,116.2769074434216,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-05 08:00:00,31.110583974569497,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-05 09:00:00,17.984036654560484,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-05 10:00:00,14.734946830213216,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-05 11:00:00,2.5317755034417444,10.545566,0.0,0.0,58.0,penalty_300,300.0
2019-03-05 12:00:00,6.417053909011504,172.041646,0.0,0.0,88.5,penalty_300,300.0
2019-03-05 13:00:00,3.98026008778121,854.390793,0.0,0.0,88.5,penalty_300,300.0
2019-03-05 14:00:00,2.4547808410189673,1183.914129,0.0,0.0,88.5,penalty_300,300.0
2019-03-05 15:00:00,1.380504770652421,1183.388891,0.0,0.0,88.5,penalty_300,300.0
2019-03-05 16:00:00,0.9633078336755314,648.383758,0.0,0.0,130.5,penalty_300,300.0
2019-03-05 17:00:00,1.351466018545816,159.018648,0.0,0.0,88.5,penalty_300,300.0
2019-03-05 18:00:00,11.701481444628635,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-05 19:00:00,12.125376989311011,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-05 20:00:00,14.422645808063686,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-05 21:00:00,15.573803479503907,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-05 22:00:00,15.315780136334375,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-05 23:00:00,14.344320652872758,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-06 00:00:00,13.94862640763236,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-06 01:00:00,13.93911760540588,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-06 02:00:00,14.49796706643369,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-06 03:00:00,14.378318847920678,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-06 04:00:00,15.096759803916191,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-06 05:00:00,16.766006857120868,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-06 06:00:00,21.354354588563677,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-06 07:00:00,19.513529581457444,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-06 08:00:00,16.278223063414778,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-06 09:00:00,11.36607897746446,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-06 10:00:00,10.900913919427303,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-06 11:00:00,4.885064053149658,1511.407749,0.0,0.0,313.155473,penalty_300,300.0
2019-03-06 12:00:00,-4.785828441384769,1941.517175,0.0,0.0,130.5,penalty_300,300.0
2019-03-06 13:00:00,-7.80927943075198,1667.188668,0.0,0.0,130.5,penalty_300,300.0
2019-03-06 14:00:00,-9.356827332837703,2339.999012,0.0,0.0,255.5,penalty_300,300.0
2019-03-06 15:00:00,-8.502326810862515,2302.152808,0.0,0.0,130.5,penalty_300,300.0
2019-03-06 16:00:00,-9.372471538254079,1268.503177,0.0,0.0,311.347858,penalty_300,300.0
2019-03-06 17:00:00,-7.0825479188698575,1842.627451,0.0,0.0,246.908896,penalty_300,300.0
2019-03-06 18:00:00,4.850181960488282,1313.209445,0.0,0.0,42.0,penalty_300,300.0
2019-03-06 19:00:00,7.369951304682686,979.638809,0.0,0.0,42.0,penalty_300,300.0
2019-03-06 20:00:00,7.389268892185101,1118.175998,0.0,0.0,42.0,penalty_300,300.0
2019-03-06 21:00:00,6.16718524574281,1558.47674,0.0,0.0,42.0,penalty_300,300.0
2019-03-06 22:00:00,5.416336104723023,729.94767,0.0,0.0,42.0,penalty_300,300.0
2019-03-06 23:00:00,2.9827162988922034,905.765058,0.0,0.0,42.0,penalty_300,300.0
2019-03-07 00:00:00,4.586519560485025,1050.312916,0.0,0.0,42.0,penalty_300,300.0
2019-03-07 01:00:00,4.860537258326784,1117.073148,0.0,0.0,42.0,penalty_300,300.0
2019-03-07 02:00:00,4.15933183300137,1207.99812,0.0,0.0,42.0,penalty_300,300.0
2019-03-07 03:00:00,3.7314592335866905,1228.837999,0.0,0.0,42.0,penalty_300,300.0
2019-03-07 04:00:00,4.752729216157435,1137.28552,0.0,0.0,42.0,penalty_300,300.0
2019-03-07 05:00:00,4.967587491891317,886.917292,0.0,0.0,42.0,penalty_300,300.0
2019-03-07 06:00:00,7.516294236673855,657.144453,0.0,0.0,0.0,penalty_300,300.0
2019-03-07 07:00:00,7.706593265407527,434.654448,0.0,0.0,0.0,penalty_300,300.0
2019-03-07 08:00:00,8.126836060751353,435.604753,0.0,0.0,42.0,penalty_300,300.0
2019-03-07 09:00:00,7.28282192743829,878.384491,0.0,0.0,42.0,penalty_300,300.0
2019-03-07 10:00:00,6.559431298135755,2.93938,0.0,0.0,42.0,penalty_300,300.0
2019-03-07 11:00:00,4.352905820099808,905.060767,0.0,0.0,417.8,penalty_300,300.0
2019-03-07 12:00:00,-8.856829403813123,993.637225,0.0,0.0,255.5,penalty_300,300.0
2019-03-07 13:00:00,-3.942535331819163,517.093191,0.0,0.0,255.5,penalty_300,300.0
2019-03-07 14:00:00,-13.360363246399395,1111.868977,0.0,0.0,316.565042,penalty_300,300.0
2019-03-07 15:00:00,-9.908995551733767,1449.412397,0.0,0.0,255.5,penalty_300,300.0
2019-03-07 16:00:00,-9.912386762227896,993.513427,0.0,0.0,255.5,penalty_300,300.0
2019-03-07 17:00:00,3.0380162151919228,903.0151,0.0,0.0,351.207856,penalty_300,300.0
2019-03-07 18:00:00,3.437382814839342,335.460848,0.0,0.0,262.3,penalty_300,300.0
2019-03-07 19:00:00,9.779989736244653,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-07 20:00:00,6.436150546705687,601.100342,0.0,0.0,42.0,penalty_300,300.0
2019-03-07 21:00:00,4.492134384999383,1015.519666,0.0,0.0,42.0,penalty_300,300.0
2019-03-07 22:00:00,3.894210034493814,1020.307873,0.0,0.0,42.0,penalty_300,300.0
2019-03-07 23:00:00,1.1831296643943179,983.071293,0.0,0.0,42.0,penalty_300,300.0
2019-03-08 00:00:00,8.2551407929319,956.9839,0.0,0.0,117.048473,penalty_300,300.0
2019-03-08 01:00:00,4.842726137280762,874.415443,0.0,0.0,42.0,penalty_300,300.0
2019-03-08 02:00:00,3.364738826745186,863.951405,0.0,0.0,42.0,penalty_300,300.0
2019-03-08 03:00:00,3.210082514867444,835.810278,0.0,0.0,42.0,penalty_300,300.0
2019-03-08 04:00:00,3.1971216002118434,811.253452,0.0,0.0,42.0,penalty_300,300.0
2019-03-08 05:00:00,3.3750531721105164,807.050255,0.0,0.0,42.0,penalty_300,300.0
2019-03-08 06:00:00,4.463538697558601,0.0,0.0,0.0,42.0,penalty_300,300.0
2019-03-08 07:00:00,10.291896970052363,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-08 08:00:00,12.705813786866738,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-08 09:00:00,12.460155468762544,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-08 10:00:00,11.197299462390466,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-08 11:00:00,10.582685581517827,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-08 12:00:00,-2.2084798328132274,49.391094,0.0,0.0,375.8,penalty_300,300.0
2019-03-08 13:00:00,-1.3314010154774236,0.0,0.0,0.0,347.683786,penalty_300,300.0
2019-03-08 14:00:00,-0.4047834310197069,155.622972,0.0,0.0,190.290524,penalty_300,300.0
2019-03-08 15:00:00,-1.6709999602740706,232.940142,0.0,0.0,130.5,penalty_300,300.0
2019-03-08 16:00:00,-5.9518366089280335,14.349269,0.0,0.0,145.309948,penalty_300,300.0
2019-03-08 17:00:00,4.060873514137486,140.275386,0.0,0.0,210.226893,penalty_300,300.0
2019-03-08 18:00:00,4.702555578635273,190.668827,0.0,0.0,112.536716,penalty_300,300.0
2019-03-08 19:00:00,6.971381822634997,321.919678,0.0,0.0,42.0,penalty_300,300.0
2019-03-08 20:00:00,6.6133361951438,233.740347,0.0,0.0,42.0,penalty_300,300.0
2019-03-08 21:00:00,5.492364240825823,586.827627,0.0,0.0,42.0,penalty_300,300.0
2019-03-08 22:00:00,5.002279347915792,546.656222,0.0,0.0,42.0,penalty_300,300.0
2019-03-08 23:00:00,2.4183234187143574,1190.969075,0.0,0.0,42.0,penalty_300,300.0
2019-03-09 00:00:00,1.4898869645461479,1324.056525,0.0,0.0,42.0,penalty_300,300.0
2019-03-09 01:00:00,2.0190060822496956,1241.428172,0.0,0.0,42.0,penalty_300,300.0
2019-03-09 02:00:00,1.740797043424757,1261.109344,0.0,0.0,42.0,penalty_300,300.0
2019-03-09 03:00:00,5.894261182769106,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-09 04:00:00,9.983236569998727,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-09 05:00:00,-0.3281831319950485,1248.276507,0.0,0.0,66.020041,penalty_300,300.0
2019-03-09 06:00:00,0.9972155231802055,1173.747133,0.0,0.0,42.0,penalty_300,300.0
2019-03-09 07:00:00,2.363255250696384,418.225763,0.0,0.0,42.0,penalty_300,300.0
2019-03-09 08:00:00,3.1351123899210975,316.472495,0.0,0.0,42.0,penalty_300,300.0
2019-03-09 09:00:00,10.264925654771012,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-09 10:00:00,8.96862289424223,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-09 11:00:00,0.9491784174973307,220.885555,0.0,0.0,213.5,penalty_300,300.0
2019-03-09 12:00:00,-7.680494012713143,3041.157736,0.0,0.0,255.5,penalty_300,300.0
2019-03-09 13:00:00,-10.920938419635663,2686.462714,0.0,0.0,255.5,penalty_300,300.0
2019-03-09 14:00:00,-11.276158646421596,3397.009286,0.0,0.0,255.5,penalty_300,300.0
2019-03-09 15:00:00,-8.625480783100283,3255.018313,0.0,0.0,344.729183,penalty_300,300.0
2019-03-09 16:00:00,-6.825594550543635,2214.419682,0.0,0.0,130.5,penalty_300,300.0
2019-03-09 17:00:00,-2.8304983230577196,2006.230323,0.0,0.0,88.5,penalty_300,300.0
2019-03-09 18:00:00,9.893679661967301,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-09 19:00:00,10.169493408739516,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-09 20:00:00,11.53991843665348,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-09 21:00:00,11.389329492578964,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-09 22:00:00,10.780506863433235,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-09 23:00:00,10.36802236016298,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-10 00:00:00,11.374724844361205,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-10 01:00:00,9.701074440663971,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-10 02:00:00,9.35912632707618,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-10 03:00:00,8.988707598944487,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-10 04:00:00,8.918266778016667,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-10 05:00:00,9.250868922571174,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-10 06:00:00,9.26520920143954,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-10 07:00:00,4.672647532924503,14.904629,0.0,0.0,42.0,penalty_300,300.0
2019-03-10 08:00:00,4.841413821750187,387.529744,0.0,0.0,42.0,penalty_300,300.0
2019-03-10 09:00:00,5.56154196862179,698.021742,0.0,0.0,42.0,penalty_300,300.0
2019-03-10 10:00:00,5.221143619770793,104.397709,0.0,0.0,42.0,penalty_300,300.0
2019-03-10 11:00:00,5.169087912354025,1308.433006,0.0,0.0,42.0,penalty_300,300.0
2019-03-10 12:00:00,3.7904242958397822,1482.925565,0.0,0.0,100.0,penalty_300,300.0
2019-03-10 13:00:00,-2.3756106796644816,646.154467,0.0,0.0,417.8,penalty_300,300.0
2019-03-10 14:00:00,-15.370634180867881,1253.395585,0.0,0.0,417.8,penalty_300,300.0
2019-03-10 15:00:00,-12.388464807616794,1460.206389,0.0,0.0,417.8,penalty_300,300.0
2019-03-10 16:00:00,-15.921116286431745,1002.616854,0.0,0.0,417.8,penalty_300,300.0
2019-03-10 17:00:00,2.8714894623921787,875.124985,0.0,0.0,218.450545,penalty_300,300.0
2019-03-10 18:00:00,3.545711462323355,250.299388,0.0,0.0,192.914448,penalty_300,300.0
2019-03-10 19:00:00,10.570487860036216,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-10 20:00:00,10.443580655366345,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-10 21:00:00,10.088537492723294,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-10 22:00:00,10.077987046200263,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-10 23:00:00,10.695589854705448,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-11 00:00:00,10.818398912945462,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-11 01:00:00,11.022421728077324,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-11 02:00:00,11.96454308306542,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-11 03:00:00,11.266358449800457,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-11 04:00:00,10.999091852045412,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-11 05:00:00,12.29204777834639,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-11 06:00:00,15.268981610033789,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-11 07:00:00,16.65940892689647,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-11 08:00:00,14.275989784293506,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-11 09:00:00,12.629879142265818,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-11 10:00:00,11.246220676212848,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-11 11:00:00,11.012948675264711,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-11 12:00:00,10.893026632527038,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-11 13:00:00,-1.4864330541598574,296.430612,0.0,0.0,88.5,penalty_300,300.0
2019-03-11 14:00:00,-5.899854363820692,736.624991,0.0,0.0,255.5,penalty_300,300.0
2019-03-11 15:00:00,-8.646923671749816,813.664653,0.0,0.0,255.5,penalty_300,300.0
2019-03-11 16:00:00,-8.724065336739304,491.346328,0.0,0.0,255.5,penalty_300,300.0
2019-03-11 17:00:00,9.19712367654984,893.621325,0.0,0.0,364.019226,penalty_300,300.0
2019-03-11 18:00:00,5.179746130012299,1006.706852,0.0,0.0,100.0,penalty_300,300.0
2019-03-11 19:00:00,8.192307713153184,979.762618,0.0,0.0,42.0,penalty_300,300.0
2019-03-11 20:00:00,6.157205491713629,196.510474,0.0,0.0,42.0,penalty_300,300.0
2019-03-11 21:00:00,15.988039921908952,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-11 22:00:00,10.59511986375905,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-11 23:00:00,10.251361199676047,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-12 00:00:00,10.336470201697086,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-12 01:00:00,10.008301610705736,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-12 02:00:00,10.080714072303406,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-12 03:00:00,10.269732033350536,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-12 04:00:00,9.78097611831067,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-12 05:00:00,9.32102546769017,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-12 06:00:00,9.812406400018636,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-12 07:00:00,9.960576418301082,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-12 08:00:00,10.84179777763855,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-12 09:00:00,7.949623104305265,362.903585,0.0,0.0,58.0,penalty_300,300.0
2019-03-12 10:00:00,4.1420492014559,178.097712,0.0,0.0,250.8,penalty_300,300.0
2019-03-12 11:00:00,-1.6321545281515775,900.267029,0.0,0.0,375.8,penalty_300,300.0
2019-03-12 12:00:00,-12.676449920739305,1709.646017,0.0,0.0,417.8,penalty_300,300.0
2019-03-12 13:00:00,-6.045310253544299,1275.278192,0.0,0.0,130.5,penalty_300,300.0
2019-03-12 14:00:00,-5.586204090224045,2120.143887,0.0,0.0,130.5,penalty_300,300.0
2019-03-12 15:00:00,-5.5522538776139285,1944.141793,0.0,0.0,130.5,penalty_300,300.0
2019-03-12 16:00:00,6.233338672419774,586.597366,0.0,0.0,42.0,penalty_300,300.0
2019-03-12 17:00:00,6.859303039836759,1091.61097,0.0,0.0,42.0,penalty_300,300.0
2019-03-12 18:00:00,7.665003129899561,653.034719,0.0,0.0,42.0,penalty_300,300.0
2019-03-12 19:00:00,7.544335532468611,134.625702,0.0,0.0,42.0,penalty_300,300.0
2019-03-12 20:00:00,5.730257076768828,308.130214,0.0,0.0,0.0,penalty_300,300.0
2019-03-12 21:00:00,11.6091181988689,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-12 22:00:00,10.080182315129937,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-12 23:00:00,9.848738395429814,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-13 00:00:00,11.346849612191004,1046.142049,0.0,0.0,92.831586,penalty_300,300.0
2019-03-13 01:00:00,4.048323674220348,581.806738,0.0,0.0,42.0,penalty_300,300.0
2019-03-13 02:00:00,3.111635427091814,1734.588303,0.0,0.0,42.0,penalty_300,300.0
2019-03-13 03:00:00,3.8906089067823024,1632.903761,0.0,0.0,42.0,penalty_300,300.0
2019-03-13 04:00:00,4.012124485341703,1443.231526,0.0,0.0,42.0,penalty_300,300.0
2019-03-13 05:00:00,3.8391642724568076,1509.433156,0.0,0.0,42.0,penalty_300,300.0
2019-03-13 06:00:00,2.6781924287988406,732.241547,0.0,0.0,0.0,penalty_300,300.0
2019-03-13 07:00:00,9.8065102711457,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-13 08:00:00,10.551744406352421,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-13 09:00:00,11.49765260337562,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-13 10:00:00,10.440230245851916,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-13 11:00:00,-1.5605945866621778,171.572552,0.0,0.0,375.8,penalty_300,300.0
2019-03-13 12:00:00,0.6010446718975416,3.892912,0.0,0.0,88.5,penalty_300,300.0
2019-03-13 13:00:00,4.034256212763641,467.83169,0.0,0.0,88.5,penalty_300,300.0
2019-03-13 14:00:00,6.377665261266161,677.940955,0.0,0.0,88.5,penalty_300,300.0
2019-03-13 15:00:00,6.064442336419685,565.161799,0.0,0.0,88.5,penalty_300,300.0
2019-03-13 16:00:00,4.1897064493693295,65.941548,0.0,0.0,88.5,penalty_300,300.0
2019-03-13 17:00:00,9.50926247634252,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-13 18:00:00,11.60934154639279,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-13 19:00:00,13.233798899067349,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-13 20:00:00,13.296601210884155,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-13 21:00:00,11.031744318889043,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-13 22:00:00,4.8289439172351685,316.988011,0.0,0.0,0.0,penalty_300,300.0
2019-03-13 23:00:00,4.863196312913127,1183.498372,0.0,0.0,42.0,penalty_300,300.0
2019-03-14 00:00:00,2.033022402389733,1192.371575,0.0,0.0,42.0,penalty_300,300.0
2019-03-14 01:00:00,3.9076444685039817,473.175954,0.0,0.0,42.0,penalty_300,300.0
2019-03-14 02:00:00,-0.32375282548417966,1613.781951,0.0,0.0,42.0,penalty_300,300.0
2019-03-14 03:00:00,1.904015065992584,1536.477372,0.0,0.0,42.0,penalty_300,300.0
2019-03-14 04:00:00,2.214018102601556,1429.654335,0.0,0.0,42.0,penalty_300,300.0
2019-03-14 05:00:00,1.949681530949124,1481.609631,0.0,0.0,42.0,penalty_300,300.0
2019-03-14 06:00:00,4.628654964705559,1509.762776,0.0,0.0,42.0,penalty_300,300.0
2019-03-14 07:00:00,2.9399168284262753,429.882188,0.0,0.0,42.0,penalty_300,300.0
2019-03-14 08:00:00,9.613741190247813,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-14 09:00:00,8.289269163913579,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-14 10:00:00,8.499705604867993,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-14 11:00:00,-12.855695418673857,1025.810478,0.0,0.0,270.274126,penalty_300,300.0
2019-03-14 12:00:00,-12.41740925388039,3103.417588,0.0,0.0,255.5,penalty_300,300.0
2019-03-14 13:00:00,-12.84403624317665,2209.804306,0.0,0.0,255.5,penalty_300,300.0
2019-03-14 14:00:00,-13.340692354266999,3167.872609,0.0,0.0,255.5,penalty_300,300.0
2019-03-14 15:00:00,-11.279664450781036,2337.650008,0.0,0.0,417.8,penalty_300,300.0
2019-03-14 16:00:00,-8.609907273193523,703.719191,0.0,0.0,323.608754,penalty_300,300.0
2019-03-14 17:00:00,4.528027524705012,421.469409,0.0,0.0,329.3,penalty_300,300.0
2019-03-14 18:00:00,9.362506330011808,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-14 19:00:00,9.593823315900778,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-14 20:00:00,9.533170053438543,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-14 21:00:00,8.620012032717124,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-14 22:00:00,8.811443319220114,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-14 23:00:00,9.444660617557108,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-15 00:00:00,9.747598537750262,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-15 01:00:00,10.57281289767978,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-15 02:00:00,9.893710464338906,0.0,0.0,0.0,0.0,penalty_300,300.0
2019-03-15 03:00:00,3.6680010074857656,0.0,0.0,0.0,0.0,penalty_300,300.0
