Datetime,Abilene 2 345_LMP,Abilene 2 345_LMP DA,Abilene 5 345_LMP,Abilene 5 345_LMP DA,Adrian 1 345_LMP,Adrian 1 345_LMP DA,Agua Dulce 345_LMP,Agua Dulce 345_LMP DA,Allen 1 345_LMP,Allen 1 345_LMP DA,Alpine 2 345_LMP,Alpine 2 345_LMP DA,Alto 345_LMP,Alto 345_LMP DA,Art 345_LMP,Art 345_LMP DA,Austin 17 345_LMP,Austin 17 345_LMP DA,Austin 22 345_LMP,Austin 22 345_LMP DA,Austin 27 345_LMP,Austin 27 345_LMP DA,Bastrop 2 345_LMP,Bastrop 2 345_LMP DA,Bayside 1 345_LMP,Bayside 1 345_LMP DA,Bayside 3 345_LMP,Bayside 3 345_LMP DA,Blue Ridge 345_LMP,Blue Ridge 345_LMP DA,Blum 345_LMP,Blum 345_LMP DA,Brenham 345_LMP,Brenham 345_LMP DA,Brownsville 1 345_LMP,Brownsville 1 345_LMP DA,Brownsville 2 345_LMP,Brownsville 2 345_LMP DA,Bryan 1 345_LMP,Bryan 1 345_LMP DA,Bryan 5 345_LMP,Bryan 5 345_LMP DA,Burnet 345_LMP,Burnet 345_LMP DA,Calliham 345_LMP,Calliham 345_LMP DA,Camp Wood 345_LMP,Camp Wood 345_LMP DA,Campbellton 345_LMP,Campbellton 345_LMP DA,Canyon Lake 1 345_LMP,Canyon Lake 1 345_LMP DA,Carlsbad 345_LMP,Carlsbad 345_LMP DA,Castell 345_LMP,Castell 345_LMP DA,Cedar Creek 2 345_LMP,Cedar Creek 2 345_LMP DA,Centerville 345_LMP,Centerville 345_LMP DA,Conroe 4 345_LMP,Conroe 4 345_LMP DA,Conroe 7 345_LMP,Conroe 7 345_LMP DA,Coppell 345_LMP,Coppell 345_LMP DA,Corpus Christi 11 345_LMP,Corpus Christi 11 345_LMP DA,Crane 2 345_LMP,Crane 2 345_LMP DA,Dale 345_LMP,Dale 345_LMP DA,Dallas 10 345_LMP,Dallas 10 345_LMP DA,Dallas 3 345_LMP,Dallas 3 345_LMP DA,Dallas 8 345_LMP,Dallas 8 345_LMP DA,Del Valle 345_LMP,Del Valle 345_LMP DA,Dilley 1 345_LMP,Dilley 1 345_LMP DA,East Bernard 1 345_LMP,East Bernard 1 345_LMP DA,Eastland 345_LMP,Eastland 345_LMP DA,Eden 345_LMP,Eden 345_LMP DA,Edinburg 1 345_LMP,Edinburg 1 345_LMP DA,Electra 345_LMP,Electra 345_LMP DA,Feeeport 345_LMP,Feeeport 345_LMP DA,Fischer 345_LMP,Fischer 345_LMP DA,Fort Worth 10 345_LMP,Fort Worth 10 345_LMP DA,Fort Worth 12 345_LMP,Fort Worth 12 345_LMP DA,Fort Worth 15 345_LMP,Fort Worth 15 345_LMP DA,Fort Worth 16 345_LMP,Fort Worth 16 345_LMP DA,Frost 345_LMP,Frost 345_LMP DA,Glen Rose 2 345_LMP,Glen Rose 2 345_LMP DA,Gordon 345_LMP,Gordon 345_LMP DA,Houston 11 345_LMP,Houston 11 345_LMP DA,Houston 12 345_LMP,Houston 12 345_LMP DA,Houston 20 345_LMP,Houston 20 345_LMP DA,Houston 45 345_LMP,Houston 45 345_LMP DA,Houston 46 345_LMP,Houston 46 345_LMP DA,Houston 48 345_LMP,Houston 48 345_LMP DA,Katy 2 345_LMP,Katy 2 345_LMP DA,Kennedale 2 345_LMP,Kennedale 2 345_LMP DA,Knox City 345_LMP,Knox City 345_LMP DA,Laredo 5 345_LMP,Laredo 5 345_LMP DA,Lopeno 345_LMP,Lopeno 345_LMP DA,Los Fresnos 1 345_LMP,Los Fresnos 1 345_LMP DA,Loving 345_LMP,Loving 345_LMP DA,Lytle 345_LMP,Lytle 345_LMP DA,Mccamey 345_LMP,Mccamey 345_LMP DA,Melvin 345_LMP,Melvin 345_LMP DA,Merkel 2 345_LMP,Merkel 2 345_LMP DA,Mexia 345_LMP,Mexia 345_LMP DA,Meyersville 345_LMP,Meyersville 345_LMP DA,Mission 3 345_LMP,Mission 3 345_LMP DA,Monahans 2 345_LMP,Monahans 2 345_LMP DA,Montgomery 2 345_LMP,Montgomery 2 345_LMP DA,Mount Enterprise 345_LMP,Mount Enterprise 345_LMP DA,New Braunfels 2 345_LMP,New Braunfels 2 345_LMP DA,New Caney 345_LMP,New Caney 345_LMP DA,North Richland Hills 1 345_LMP,North Richland Hills 1 345_LMP DA,O'Donnell 345_LMP,O'Donnell 345_LMP DA,Odessa 8 345_LMP,Odessa 8 345_LMP DA,Odonnell 345_LMP,Odonnell 345_LMP DA,Panhandle 3 345_LMP,Panhandle 3 345_LMP DA,Pasadena 4 345_LMP,Pasadena 4 345_LMP DA,Plano 2 345_LMP,Plano 2 345_LMP DA,Prosper 345_LMP,Prosper 345_LMP DA,Raymondville 345_LMP,Raymondville 345_LMP DA,Reagan 345_LMP,Reagan 345_LMP DA,Richards 2 345_LMP,Richards 2 345_LMP DA,Rockdale 2 345_LMP,Rockdale 2 345_LMP DA,Roscoe 2 345_LMP,Roscoe 2 345_LMP DA,Rosharon 345_LMP,Rosharon 345_LMP DA,Rowlett 1 345_LMP,Rowlett 1 345_LMP DA,Rule 2 345_LMP,Rule 2 345_LMP DA,San Angelo 3 345_LMP,San Angelo 3 345_LMP DA,San Antonio 14 345_LMP,San Antonio 14 345_LMP DA,San Antonio 2 345_LMP,San Antonio 2 345_LMP DA,San Antonio 25 345_LMP,San Antonio 25 345_LMP DA,San Antonio 29 345_LMP,San Antonio 29 345_LMP DA,San Antonio 33 345_LMP,San Antonio 33 345_LMP DA,San Perlita 345_LMP,San Perlita 345_LMP DA,Sarita 1 345_LMP,Sarita 1 345_LMP DA,Snyder 2 345_LMP,Snyder 2 345_LMP DA,Spring 3 345_LMP,Spring 3 345_LMP DA,Sullivan City 345_LMP,Sullivan City 345_LMP DA,Taft 2 345_LMP,Taft 2 345_LMP DA,Tarpley 345_LMP,Tarpley 345_LMP DA,Tell 345_LMP,Tell 345_LMP DA,Tennessee Colony 345_LMP,Tennessee Colony 345_LMP DA,Texas City 2 345_LMP,Texas City 2 345_LMP DA,Throckmorton 345_LMP,Throckmorton 345_LMP DA,Tomball 1 345_LMP,Tomball 1 345_LMP DA,Trent 2 345_LMP,Trent 2 345_LMP DA,Tyler 8 345_LMP,Tyler 8 345_LMP DA,Waco 2 345_LMP,Waco 2 345_LMP DA,Wadsworth 2 345_LMP,Wadsworth 2 345_LMP DA,Weatherford 2 345_LMP,Weatherford 2 345_LMP DA,Weatherford 3 345_LMP,Weatherford 3 345_LMP DA,Weatherford 4 345_LMP,Weatherford 4 345_LMP DA,Wheeler 345_LMP,Wheeler 345_LMP DA,Whitesboro 345_LMP,Whitesboro 345_LMP DA
2019-01-01 00:00:00,-281.482017,-281.482017,-294.522336,-294.522336,-570.079885,-570.079885,14.84325,14.84325,17.198442,17.198442,45.144658,45.144658,-1.548029,-1.548029,29.596528,29.596528,22.018488,22.018488,22.018488,22.018488,17.386156,17.386156,11.897558,11.897558,14.437938,14.437938,14.84325,14.84325,19.44578,19.44578,8.313847,8.313847,7.527819,7.527819,15.827654,15.827654,15.816234,15.816234,5.79575,5.79575,5.79575,5.79575,25.495515,25.495515,18.325662,18.325662,35.263921,35.263921,18.446594,18.446594,23.444196,23.444196,45.339176,45.339176,28.862588,28.862588,20.447796,20.447796,-0.435016,-0.435016,2.427147,2.427147,3.729119,3.729119,21.500327,21.500327,15.608212,15.608212,44.958534,44.958534,20.856072,20.856072,21.110794,21.110794,24.014716,24.014716,6.922123,6.922123,20.856072,20.856072,21.722382,21.722382,7.386954,7.386954,-146.633905,-146.633905,39.101005,39.101005,15.86349,15.86349,32.427557,32.427557,5.428832,5.428832,23.213932,23.213932,1.235162,1.235162,3.384361,3.384361,4.859687,4.859687,8.189928,8.189928,7.660618,7.660618,8.024534,8.024534,-7.417571,-7.417571,5.428832,5.428832,5.957518,5.957518,5.544179,5.544179,6.079149,6.079149,5.853622,5.853622,5.142735,5.142735,6.279156,6.279156,13.759269,13.759269,-1000.0,-1000.0,21.722382,21.722382,16.728047,16.728047,15.816234,15.816234,93.11701,93.11701,20.206163,20.206163,45.144658,45.144658,36.48553,36.48553,-314.008318,-314.008318,-12.039391,-12.039391,10.442083,10.442083,16.157773,16.157773,45.144658,45.144658,3.4597,3.4597,-1.548029,-1.548029,23.523666,23.523666,3.990845,3.990845,31.422707,31.422707,-570.079885,-570.079885,44.958534,44.958534,-552.345052,-552.345052,-1000.0,-1000.0,5.04129,5.04129,21.759946,21.759946,20.210371,20.210371,15.816234,15.816234,5.79575,5.79575,3.387893,3.387893,9.511874,9.511874,-392.195505,-392.195505,5.428832,5.428832,16.175141,16.175141,-904.007913,-904.007913,41.878106,41.878106,21.480224,21.480224,21.744816,21.744816,24.927078,24.927078,24.43352,24.43352,24.006818,24.006818,15.827654,15.827654,15.727929,15.727929,-429.689463,-429.689463,3.522052,3.522052,16.157773,16.157773,15.588613,15.588613,29.817653,29.817653,-1000.0,-1000.0,-8.440706,-8.440706,5.142735,5.142735,241.234682,241.234682,3.78782,3.78782,-314.008318,-314.008318,-8.440706,-8.440706,-50.348701,-50.348701,5.853622,5.853622,10.200019,10.200019,5.916332,5.916332,31.422707,31.422707,-1000.0,-1000.0,19.88511,19.88511
2019-01-01 01:00:00,-274.191915,-280.493423,-286.027142,-293.442993,-564.284541,-569.371876,11.911919,14.910707,17.094921,17.160676,16.15865,43.111341,9.614688,-0.344178,13.979586,28.641151,12.917526,21.588491,12.917526,21.588491,12.268307,17.277315,11.499082,12.169237,11.855115,14.533494,11.911919,14.910707,19.44578,19.44578,3.350301,7.750751,10.886665,8.102449,12.049883,15.826863,12.048283,15.816234,10.643916,6.490463,10.643916,6.490463,13.40483,24.824457,12.399978,18.151685,14.773869,33.915628,12.416927,18.264233,13.117339,22.915355,16.185912,43.292373,13.876724,27.958094,12.697394,20.126693,9.770676,0.691671,10.171807,3.355402,10.354278,4.56711,23.247127,22.428072,12.019128,15.622634,16.132565,42.938121,12.754614,20.506664,21.696915,20.634076,25.860185,23.5576,6.271762,7.431144,12.754614,20.506664,12.876027,21.312914,10.866922,7.971349,-140.739611,-145.684407,15.311635,37.48669,12.054906,15.860214,32.427557,32.427557,10.592492,6.148983,13.085067,22.701056,3.201688,1.951937,4.73252,4.022287,5.639957,5.40485,8.834487,8.834487,42.617108,10.741378,6.153461,7.984617,-3.65361,-6.543418,10.592492,6.148983,10.666587,6.641015,10.608658,6.256333,10.683634,6.754214,10.652027,6.544323,10.552396,5.882721,10.711665,6.940354,13.759269,13.759269,-1000.0,-1000.0,12.876027,21.312914,12.176073,16.664832,12.048283,15.816234,96.547295,93.995545,12.66353,19.901812,16.15865,43.111341,14.945077,35.052544,-303.712371,-312.793369,8.144328,-10.108181,11.295098,10.814669,12.096149,16.134095,16.15865,43.111341,10.316519,4.316369,9.614688,-0.344178,13.128476,22.989316,10.390959,4.81069,34.233765,32.273158,-564.284541,-569.371876,16.132565,42.938121,-546.310642,-551.607837,-1000.0,-1000.0,10.538179,5.788309,23.517252,22.706283,20.24671,20.212268,12.048283,15.816234,10.643916,6.490463,10.306456,4.249541,11.164729,9.948951,-384.002271,-391.19455,10.592492,6.148983,16.016507,16.19829,-902.713935,-903.84983,15.700844,40.071256,12.842089,21.087544,12.879171,21.333792,13.325164,24.29543,13.255992,23.83609,13.19619,23.438971,12.049883,15.826863,12.035907,15.734051,-422.001649,-428.750254,10.325258,4.374398,12.096149,16.134095,12.016382,15.604393,14.010576,28.846945,-1000.0,-1000.0,8.648682,-6.75899,10.552396,5.882721,246.757397,242.372565,10.362505,4.621741,-303.712371,-312.793369,8.648682,-6.75899,-34.232147,-48.696914,10.652027,6.544323,12.782104,10.991492,8.204284,6.672112,34.233765,32.273158,-1000.0,-1000.0,19.90599,19.8862
2019-01-01 02:00:00,-280.802604,-280.802604,-293.747224,-293.747224,-569.557581,-569.557581,14.910707,14.910707,17.184512,17.184512,43.111341,43.111341,-0.344178,-0.344178,28.641151,28.641151,21.588491,21.588491,21.588491,21.588491,17.277315,17.277315,12.169237,12.169237,14.533494,14.533494,14.910707,14.910707,19.44578,19.44578,7.866174,7.866174,8.102449,8.102449,15.826863,15.826863,15.816234,15.816234,6.490463,6.490463,6.490463,6.490463,24.824457,24.824457,18.151685,18.151685,33.915628,33.915628,18.264233,18.264233,22.915355,22.915355,43.292373,43.292373,27.958094,27.958094,20.126693,20.126693,0.691671,0.691671,3.355402,3.355402,4.56711,4.56711,21.787438,21.787438,15.622634,15.622634,42.938121,42.938121,20.506664,20.506664,21.067019,21.067019,24.062596,24.062596,6.967136,6.967136,20.506664,20.506664,21.312914,21.312914,7.971349,7.971349,-146.050246,-146.050246,37.48669,37.48669,15.860214,15.860214,32.427557,32.427557,6.148983,6.148983,22.701056,22.701056,1.500449,1.500449,3.592296,3.592296,5.01134,5.01134,8.349699,8.349699,10.830606,10.830606,7.886455,7.886455,-6.998306,-6.998306,6.148983,6.148983,6.641015,6.641015,6.256333,6.256333,6.754214,6.754214,6.544323,6.544323,5.882721,5.882721,6.940354,6.940354,13.759269,13.759269,-1000.0,-1000.0,21.312914,21.312914,16.664832,16.664832,15.816234,15.816234,93.512394,93.512394,19.901812,19.901812,43.111341,43.111341,35.052544,35.052544,-313.090203,-313.090203,-10.108181,-10.108181,10.814669,10.814669,16.134095,16.134095,43.111341,43.111341,4.316369,4.316369,-0.344178,-0.344178,22.989316,22.989316,4.81069,4.81069,31.770513,31.770513,-569.557581,-569.557581,42.938121,42.938121,-551.801203,-551.801203,-1000.0,-1000.0,5.788309,5.788309,22.051092,22.051092,20.213244,20.213244,15.816234,15.816234,6.490463,6.490463,4.249541,4.249541,9.948951,9.948951,-391.457092,-391.457092,6.148983,6.148983,16.168183,16.168183,-903.891294,-903.891294,40.071256,40.071256,21.087544,21.087544,21.333792,21.333792,24.29543,24.29543,23.83609,23.83609,23.438971,23.438971,15.826863,15.826863,15.734051,15.734051,-428.996601,-428.996601,4.374398,4.374398,16.134095,16.134095,15.604393,15.604393,28.846945,28.846945,-1000.0,-1000.0,-6.75899,-6.75899,5.882721,5.882721,241.820813,241.820813,4.621741,4.621741,-313.090203,-313.090203,-6.75899,-6.75899,-48.801042,-48.801042,6.544323,6.544323,10.52158,10.52158,6.211004,6.211004,31.770513,31.770513,-1000.0,-1000.0,19.88676,19.88676
2019-01-01 03:00:00,-279.492915,-275.698631,-292.245212,-287.811467,-568.54234,-565.512909,12.982603,13.42579,17.150443,17.11053,36.978976,23.620081,0.001976,7.911279,24.666059,18.38923,18.664837,15.839753,18.664837,15.839753,14.996388,14.281299,10.649842,12.434772,12.661627,13.289431,12.982603,13.42579,19.44578,19.44578,7.078989,4.387698,7.189347,10.964663,13.762175,13.756973,13.753131,13.753131,5.817682,10.381944,5.817682,10.381944,21.418373,17.009527,15.740404,14.597377,29.154196,20.295908,15.836172,14.638062,19.793887,16.319403,37.133019,23.685522,24.084835,18.14231,17.42097,15.311325,0.883397,8.28573,3.150008,9.248646,4.18107,9.686668,22.554245,23.053412,13.588393,13.683146,36.83158,23.557463,17.744293,15.448681,20.796443,21.446289,23.90925,25.317277,7.254091,6.545119,17.744293,15.448681,18.430344,15.740134,7.077792,10.917272,-144.941354,-141.898856,32.19287,21.586817,13.790554,13.769029,32.427557,32.427557,5.527111,10.258502,19.611536,16.241935,2.142077,2.907415,4.130255,4.565333,5.440411,5.584712,8.834487,8.834487,-18.74056,-30.814123,7.704953,6.585221,-6.103697,-4.334091,5.527111,10.258502,5.94579,10.436367,5.618457,10.297308,6.042112,10.477287,5.863512,10.401414,5.300545,10.16225,6.200502,10.544576,13.759269,13.759269,-1000.0,-1000.0,18.430344,15.740134,14.475216,14.059892,13.753131,13.753131,94.390976,95.942495,17.229615,15.230033,36.978976,23.620081,30.121616,20.706894,-311.300806,-305.911523,-8.306371,4.381675,9.497218,11.945108,14.023604,13.868035,36.978976,23.620081,3.967711,9.596027,0.001976,7.911279,19.856821,16.346139,4.388336,9.77472,32.573992,33.770715,-568.54234,-565.512909,36.83158,23.557463,-550.744082,-547.589682,-1000.0,-1000.0,5.220208,10.128121,22.831265,23.325419,20.217577,20.238562,13.753131,13.753131,5.817682,10.381944,3.910846,9.571869,8.760565,11.632158,-390.021784,-385.738891,5.527111,10.258502,16.170366,16.059457,-903.664612,-902.988204,34.392119,22.521116,18.238573,15.658665,18.44811,15.747681,20.968215,16.818288,20.577355,16.652241,20.23944,16.508686,13.762175,13.756973,13.6832,13.723422,-427.649833,-423.631141,4.017089,9.617004,14.023604,13.868035,13.572872,13.676552,24.841172,18.463623,-1000.0,-1000.0,-5.456491,5.592379,5.300545,10.16225,243.05844,245.714629,4.227557,9.706417,-311.300806,-305.911523,-5.456491,5.592379,-47.196455,-37.253798,5.863512,10.401414,11.264815,12.359986,6.905688,7.843254,32.573992,33.770715,-1000.0,-1000.0,19.88925,19.901308
2019-01-01 04:00:00,-276.674623,-276.674623,-288.950912,-288.950912,-566.291053,-566.291053,15.149416,15.149416,17.116482,17.116482,19.338156,19.338156,5.101904,5.101904,12.137963,12.137963,9.630574,9.630574,9.630574,9.630574,9.112691,9.112691,8.49908,8.49908,14.871642,14.871642,15.149416,15.149416,19.44578,19.44578,5.120117,5.120117,8.20933,8.20933,15.824061,15.824061,15.816234,15.816234,7.510702,7.510702,7.510702,7.510702,10.781037,10.781037,17.536028,17.536028,15.166529,15.166529,18.500505,18.500505,9.349535,9.349535,19.425602,19.425602,11.662278,11.662278,9.454975,9.454975,5.337444,5.337444,6.776346,6.776346,7.476658,7.476658,23.052191,23.052191,15.67367,15.67367,19.254483,19.254483,9.500619,9.500619,21.169876,21.169876,24.811937,24.811937,6.844922,6.844922,9.500619,9.500619,14.143107,14.143107,9.832718,9.832718,-142.683606,-142.683606,16.547365,16.547365,15.84862,15.84862,32.427557,32.427557,8.479067,8.479067,9.394925,9.394925,2.78924,2.78924,4.535573,4.535573,5.628974,5.628974,8.939307,8.939307,-27.419606,-27.419606,6.921476,6.921476,-4.734658,-4.734658,8.479067,8.479067,8.778977,8.778977,8.5445,8.5445,8.847975,8.847975,8.72004,8.72004,8.324776,8.324776,8.998576,8.998576,13.759269,13.759269,-1000.0,-1000.0,14.143107,14.143107,16.44113,16.44113,15.816234,15.816234,95.614146,95.614146,21.232672,21.232672,19.338156,19.338156,15.33397,15.33397,-307.295214,-307.295214,0.174007,0.174007,12.133151,12.133151,16.050302,16.050302,19.338156,19.338156,7.031795,7.031795,5.101904,5.101904,9.625421,9.625421,7.703568,7.703568,33.54361,33.54361,-566.291053,-566.291053,19.254483,19.254483,-548.399926,-548.399926,-1000.0,-1000.0,8.270068,8.270068,23.328785,23.328785,20.232479,20.232479,15.816234,15.816234,7.510702,7.510702,6.889023,6.889023,8.112644,8.112644,-386.839001,-386.839001,8.479067,8.479067,16.097066,16.097066,-903.161947,-903.161947,17.869659,17.869659,23.210969,23.210969,23.621814,23.621814,10.941996,10.941996,9.73521,9.73521,8.691893,8.691893,15.824061,15.824061,15.755716,15.755716,-424.663388,-424.663388,7.32679,7.32679,16.050302,16.050302,15.660238,15.660238,12.94071,12.94071,-1000.0,-1000.0,1.864345,1.864345,8.324776,8.324776,245.097104,245.097104,7.473482,7.473482,-307.295214,-307.295214,1.864345,1.864345,-40.487209,-40.487209,8.72004,8.72004,12.153372,12.153372,7.678899,7.678899,33.54361,33.54361,-1000.0,-1000.0,19.897813,19.897813
2019-01-01 05:00:00,-276.636185,-276.636185,-288.909209,-288.909209,-566.263807,-566.263807,15.143271,15.143271,20.241399,20.241399,18.892815,18.892815,5.037341,5.037341,11.725856,11.725856,9.272776,9.272776,9.272776,9.272776,8.826694,8.826694,8.298155,8.298155,14.862937,14.862937,15.143271,15.143271,22.429737,22.429737,9.10228,9.10228,8.083697,8.083697,15.824133,15.824133,15.816234,15.816234,7.392707,7.392707,7.392707,7.392707,10.398321,10.398321,17.551877,17.551877,14.757677,14.757677,18.550652,18.550652,8.952886,8.952886,18.979745,18.979745,11.246574,11.246574,9.121522,9.121522,5.259856,5.259856,6.696956,6.696956,7.398189,7.398189,22.109352,22.109352,15.672356,15.672356,18.809635,18.809635,9.160838,9.160838,26.94985,26.94985,30.999875,30.999875,7.005079,7.005079,9.160838,9.160838,13.962804,13.962804,9.771618,9.771618,-142.646143,-142.646143,16.115245,16.115245,15.848919,15.848919,32.427557,32.427557,8.405154,8.405154,9.004551,9.004551,2.92461,2.92461,4.836347,4.836347,6.184915,6.184915,8.939307,8.939307,-23.45217,-23.45217,9.440091,9.440091,-4.719914,-4.719914,8.405154,8.405154,8.706029,8.706029,8.470798,8.470798,8.775249,8.775249,8.646902,8.646902,8.250646,8.250646,8.927627,8.927627,16.826656,16.826656,-1000.0,-1000.0,13.962804,13.962804,16.446889,16.446889,15.816234,15.816234,95.780691,95.780691,21.35199,21.35199,18.892815,18.892815,14.907358,14.907358,-307.248632,-307.248632,0.129227,0.129227,12.099208,12.099208,16.05246,16.05246,18.892815,18.892815,6.941726,6.941726,5.037341,5.037341,9.237697,9.237697,7.628561,7.628561,33.426688,33.426688,-566.263807,-566.263807,18.809635,18.809635,-548.371555,-548.371555,-1000.0,-1000.0,8.19586,8.19586,22.298274,22.298274,23.223418,23.223418,15.816234,15.816234,7.392707,7.392707,6.794941,6.794941,7.944143,7.944143,-386.800481,-386.800481,8.405154,8.405154,18.894318,18.894318,-903.155863,-903.155863,17.432982,17.432982,23.38037,23.38037,23.801616,23.801616,10.57663,10.57663,9.33369,9.33369,8.259116,8.259116,15.824133,15.824133,15.755158,15.755158,-424.627244,-424.627244,7.246711,7.246711,16.05246,16.05246,15.6588,15.6588,12.55477,12.55477,-1000.0,-1000.0,1.81278,1.81278,8.250646,8.250646,245.225299,245.225299,7.393732,7.393732,-307.248632,-307.248632,1.81278,1.81278,-40.50858,-40.50858,8.646902,8.646902,12.179312,12.179312,7.757128,7.757128,33.426688,33.426688,-1000.0,-1000.0,22.885782,22.885782
2019-01-01 06:00:00,-277.040238,-282.51998,-289.634426,-296.01501,-566.857637,-571.208471,14.918425,29.585613,20.231877,20.272481,24.389239,36.994211,1.116296,-0.686116,13.896299,16.14533,9.899585,9.365394,9.899585,9.365394,8.588327,8.64616,7.034688,7.79398,14.544427,28.738095,14.918425,29.585613,22.429737,22.429737,39.005972,16.93989,6.019458,7.786413,15.826772,31.644025,15.816234,31.620145,4.965948,5.813084,4.965948,5.813084,11.733394,12.476227,18.131779,36.867415,18.171684,25.108602,19.226625,40.095799,9.811939,8.100247,24.517577,37.246159,13.249521,14.702814,9.454975,9.121522,1.555274,-0.1383,3.613401,4.082593,4.600672,6.157115,22.78802,22.261521,15.624284,31.185164,24.26644,36.753135,9.570544,9.184913,67.73424,30.40514,74.253347,33.460716,5.489691,8.570762,9.570544,9.184913,14.885574,24.661551,7.807734,13.296846,-142.447127,-146.887992,20.319456,28.917018,15.859839,31.718957,32.427557,32.427557,5.987867,9.162927,9.826094,8.304578,4.967091,2.578275,7.960319,5.118774,11.063455,7.097251,9.688686,9.688686,11.351436,0.029089,28.197424,13.685295,-3.625899,-6.769729,5.987867,9.162927,6.406093,10.05776,6.079114,9.358158,6.502311,10.263628,6.323904,9.88191,5.770473,8.705708,6.701954,10.727509,37.597703,19.410723,-1000.0,-1000.0,14.885574,24.661551,16.657599,33.526766,15.816234,31.620145,96.823543,94.065988,22.552523,48.926488,24.389239,36.994211,18.55191,25.402461,-308.453759,-316.180461,-6.041446,-14.988639,10.8573,20.382671,16.131386,32.334311,24.389239,36.994211,4.06184,4.715472,1.116296,-0.686116,10.132225,9.013752,4.895199,6.864846,34.636144,32.34813,-566.857637,-571.208471,24.26644,36.753135,-548.989882,-553.520194,-1000.0,-1000.0,5.69339,8.543587,22.94912,22.474393,23.248917,23.191647,15.816234,31.620145,4.965948,5.813084,3.891232,4.249541,6.225853,7.01949,-387.640015,-393.791056,5.987867,9.162927,18.721701,19.090728,-903.288453,-904.259902,22.234058,32.763234,24.960725,55.320575,25.460851,56.648474,11.822886,13.145717,10.398774,9.182256,9.167569,5.755677,15.826772,31.644025,15.734751,31.435496,-425.41499,-431.186588,4.400727,5.697273,16.131386,32.334311,15.606199,31.144183,14.826635,18.805607,-1000.0,-1000.0,-3.586239,-10.082672,5.770473,8.705708,246.144458,241.771435,4.606426,6.133357,-308.453759,-316.180461,-3.586239,-10.082672,-44.866264,-52.530832,6.323904,9.88191,13.762076,11.273332,9.55956,7.118564,34.636144,32.34813,-1000.0,-1000.0,22.900433,22.867526
2019-01-01 07:00:00,-270.019878,-270.018031,-282.387439,-282.385779,-562.277612,-562.276671,14.121252,14.124319,19.73056,19.730567,17.744459,17.884131,4.163722,4.201837,10.694289,10.834581,8.287824,8.41439,8.287824,8.41439,7.859796,7.963763,7.352648,7.42984,13.84489,13.849233,14.121252,14.124319,22.429737,22.429737,6.65523,6.652978,7.153175,7.206267,14.79247,14.792434,14.784683,14.784683,6.474131,6.525843,6.474131,6.525843,9.391981,9.524844,16.495739,16.487831,13.679383,13.813792,17.484258,17.463627,7.966909,8.106596,17.829955,17.969657,10.221917,10.364139,8.142692,8.261595,4.380756,4.422746,5.795189,5.835476,6.485641,6.524513,35.842316,35.841726,14.642842,14.643498,17.662651,17.802296,8.180416,8.301312,17.659362,17.660628,20.156454,20.158518,16.96236,16.960991,8.180416,8.301312,12.93224,12.993721,8.824781,8.854237,-134.840905,-134.838393,15.012204,15.152006,14.816904,14.816755,32.427557,32.427557,7.477623,7.513414,8.018739,8.156307,12.597683,12.597683,14.052004,14.051733,14.621409,14.62093,19.334819,19.334056,-23.646959,-23.657854,11.556605,11.555441,5.015073,5.015999,7.477623,7.513414,7.773961,7.808959,7.542277,7.577895,7.842137,7.876953,7.715726,7.750879,7.325489,7.361595,7.992416,8.026412,16.826656,16.826656,-1000.0,-1000.0,12.93224,12.993721,15.406403,15.40353,14.784683,14.784683,106.128919,106.129394,20.252653,20.205109,17.744459,17.884131,13.823985,13.963922,-300.868127,-300.866747,-0.664872,-0.625367,11.120312,11.137247,15.017562,15.016485,17.744459,17.884131,6.034495,6.077859,4.163722,4.201837,8.248663,8.384999,6.712959,6.750341,44.193706,44.193954,-562.277612,-562.276671,17.662651,17.802296,-544.220924,-544.219945,-1000.0,-1000.0,7.271544,7.307763,36.343496,36.342878,23.202317,23.202336,14.784683,14.784683,6.474131,6.525843,5.889376,5.934277,7.009166,7.076395,-381.164953,-381.163623,7.477623,7.513414,19.540957,19.540814,-902.26583,-902.26562,16.308708,16.447891,22.257181,22.190149,22.673473,22.602395,9.570196,9.697143,8.341027,8.481689,7.278359,7.430878,14.79247,14.792434,14.724471,14.72475,-419.339358,-419.33811,6.336274,6.375909,15.017562,15.016485,14.629479,14.630196,11.514338,11.644815,-1000.0,-1000.0,0.991404,1.030433,7.325489,7.361595,257.040201,257.041265,6.481056,6.52035,-300.868127,-300.866747,0.991404,1.030433,-38.855071,-38.826095,7.715726,7.750879,22.244408,22.24466,17.634904,17.635035,44.193706,44.193954,-1000.0,-1000.0,22.873657,22.873668
