Total demand,Total fixed costs,Total generation costs,Total costs,Total load shedding,Total over generation,Total reserve shortfall,Total renewables curtailment,Total on/offs,Total sum on/off ramps,Total sum nominal ramps,Maximum observed demand,Overall renewables penetration rate,Cumulative average price,Total energy payments,Total reserve payments,Total uplift payments,Total payments,Cumulative average payments
83716514.11,2218240349.294824,294575224.487642,2512815573.782465,59.223636,888862.926766,7364.0287,121362.362824,9898,944062.44,6400957.972319,60652.16,25.558995,30.015769,-3161571427.23706,796612.194916,0.0,-3160774815.042144,-37.755691
