Date,Hour,Minute,Generator,Output,Output DA,Curtailment,Unit Market Revenue,Unit Uplift Payment
2035-01-01,0,0,9,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,17,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,19,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,20,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,21,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,22,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,23,56.49,56.49,0.0,3036.538461,0.0
2035-01-01,0,0,24,99.95,99.95,0.0,5372.668069,0.0
2035-01-01,0,0,29,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,30,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,31,9.14,9.14,0.0,493.340403,0.0
2035-01-01,0,0,32,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,33,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,34,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,35,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,36,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,37,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,38,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,39,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,40,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,41,4.67,4.67,0.0,196.677845,0.0
2035-01-01,0,0,42,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,43,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,46,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,52,9.69,9.69,0.0,523.027189,0.0
2035-01-01,0,0,53,15.39,15.39,0.0,830.690241,0.0
2035-01-01,0,0,55,143.41,143.41,0.0,7708.797676,0.0
2035-01-01,0,0,56,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,57,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,58,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,59,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,63,170.0,170.0,0.0,15091.940963,0.0
2035-01-01,0,0,64,200.0,200.0,0.0,17755.224662,0.0
2035-01-01,0,0,65,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,67,0.0,0.0,0.0,-0.0,0.0
2035-01-01,0,0,68,10.198474,10.198474,0.0,-4417.7008,0.0
2035-01-01,0,0,69,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,74,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,77,200.0,200.0,0.0,-63687.768172,0.0
2035-01-01,0,0,78,151.2,151.2,0.0,-48147.952738,0.0
2035-01-01,0,0,79,87.5,87.5,0.0,-27863.398575,0.0
2035-01-01,0,0,80,141.5,141.5,0.0,-45059.095982,0.0
2035-01-01,0,0,81,185.0,185.0,0.0,-58911.185559,0.0
2035-01-01,0,0,82,130.5,130.5,0.0,-41556.268732,0.0
2035-01-01,0,0,83,291.0,291.0,0.0,-92665.70269,0.0
2035-01-01,0,0,86,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,87,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,88,170.6,170.6,0.0,-54325.666251,0.0
2035-01-01,0,0,89,164.0,164.0,0.0,-52223.969901,0.0
2035-01-01,0,0,90,220.2,220.2,0.0,-70120.232757,0.0
2035-01-01,0,0,91,785.5,785.5,0.0,-250133.709495,0.0
2035-01-01,0,0,92,282.5,282.5,0.0,-89958.972543,0.0
2035-01-01,0,0,95,9.51,9.51,0.0,187.767597,0.0
2035-01-01,0,0,96,1.122345,1.122345,0.0,60.840556,0.0
2035-01-01,0,0,97,7.599614,7.599614,0.0,411.963101,0.0
2035-01-01,0,0,99,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,101,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,102,24.148471,24.148471,0.0,-10460.459579,0.0
2035-01-01,0,0,103,20.998472,20.998472,0.0,-9095.965648,0.0
2035-01-01,0,0,104,3.898478,3.898478,0.0,-1688.71444,0.0
2035-01-01,0,0,106,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,109,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,110,338.6,338.6,0.0,-338600.0,0.0
2035-01-01,0,0,111,0.0,0.0,0.0,0.0,0.0
2035-01-01,0,0,113,143.715113,143.715113,0.0,-41004.899336,0.0
2035-01-01,0,0,115,143.715113,143.715113,0.0,-41004.899336,0.0
2035-01-01,0,0,116,0.0,0.0,0.0,-0.0,0.0
2035-01-01,0,0,117,9.579927,9.579927,0.0,-2733.351566,0.0
2035-01-01,0,0,119,200.0,200.0,0.0,17755.224662,0.0
2035-01-01,0,0,120,117.6,117.6,0.0,10440.072101,0.0
