Total demand,Total fixed costs,Total generation costs,Total costs,Total load shedding,Total over generation,Total reserve shortfall,Total renewables curtailment,Total on/offs,Total sum on/off ramps,Total sum nominal ramps,Maximum observed demand,Overall renewables penetration rate,Cumulative average price,Total energy payments,Total reserve payments,Total uplift payments,Total payments,Cumulative average payments
18865134.381869,127126047.911686,113315018.072432,240441065.984117,0.0,188292.080242,0.0,22450.855936,3308,345685.53,1397754.664863,35877.89395,31.169617,12.745261,-638550610.599689,0.0,0.0,-638550610.599689,-33.848188
